Site;SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-23 18:00:00;7;64.7;49.7;58.3
2023-07-23 19:00:00;0;72.3;52.7;63.2
2023-07-23 20:00:00;0;68.4;45.1;60.0
2023-07-23 21:00:00;0;64.7;41.3;57.3
2023-07-23 22:00:00;0;61.4;38.7;54.7
2023-07-23 23:00:00;0;58.4;36.5;52.3
2023-07-24 00:00:00;0;55.7;34.7;50.1
2023-07-24 01:00:00;0;53.1;33.6;48.2
2023-07-24 02:00:00;0;51.0;32.5;46.3
2023-07-24 03:00:00;0;48.9;31.5;44.6
2023-07-24 04:00:00;0;47.1;31.0;43.0
2023-07-24 05:00:00;8;63.0;51.5;57.2
2023-07-24 06:00:00;0;73.5;51.3;63.0
2023-07-24 07:00:00;0;69.3;43.9;59.8
2023-07-24 08:00:00;0;65.5;40.3;57.0
2023-07-24 09:00:00;6;66.3;46.9;58.9
2023-07-24 10:00:00;1;75.2;56.0;64.4
2023-07-24 11:00:00;0;70.9;46.1;60.9
2023-07-24 12:00:00;0;66.9;41.6;58.1
2023-07-24 13:00:00;0;63.4;38.8;55.5
2023-07-24 14:00:00;0;60.1;36.6;53.1
2023-07-24 15:00:00;7;68.8;52.7;61.2
2023-07-24 16:00:00;0;73.3;50.1;62.9
2023-07-24 17:00:00;0;69.2;43.7;59.8
2023-07-24 18:00:00;0;65.4;40.3;57.0
2023-07-24 19:00:00;0;62.0;37.9;54.5
2023-07-24 20:00:00;7;64.1;46.3;57.5
2023-07-24 21:00:00;1;74.0;55.5;64.4
2023-07-24 22:00:00;0;69.8;46.0;61.0
2023-07-24 23:00:00;0;65.9;41.6;58.1
2023-07-25 00:00:00;0;62.5;38.7;55.5
2023-07-25 01:00:00;4;60.9;41.2;55.2
2023-07-25 02:00:00;8;77.2;69.4;73.4
2023-07-25 03:00:00;0;73.3;54.4;68.7
2023-07-25 04:00:00;0;69.2;46.8;65.0
2023-07-25 05:00:00;0;65.4;42.4;61.7
2023-07-25 06:00:00;0;61.9;39.2;58.7
2023-07-25 07:00:00;0;58.8;36.9;56.0
2023-07-25 08:00:00;0;56.0;35.2;53.4
2023-07-25 09:00:00;0;53.5;33.7;51.0
2023-07-25 10:00:00;0;51.2;32.5;48.9
2023-07-25 11:00:00;0;49.1;31.3;46.8
2023-07-25 12:00:00;0;47.2;30.6;45.0
2023-07-25 13:00:00;6;48.9;35.2;46.5
2023-07-25 14:00:00;3;75.7;58.2;65.5
2023-07-25 15:00:00;0;71.5;46.5;61.3
2023-07-25 16:00:00;0;67.4;41.3;58.3
2023-07-25 17:00:00;0;63.7;38.3;55.6
2023-07-25 18:00:00;0;60.3;36.1;53.0
2023-07-25 19:00:00;0;57.4;34.5;50.7
2023-07-25 20:00:00;8;60.9;43.5;54.7
2023-07-25 21:00:00;1;74.6;55.3;64.2
2023-07-25 22:00:00;0;70.2;45.0;60.7
2023-07-25 23:00:00;0;66.2;40.3;57.7
2023-07-26 00:00:00;0;62.5;37.1;55.0
2023-07-26 01:00:00;0;59.1;34.6;52.4
2023-07-26 02:00:00;0;56.0;32.9;50.0
2023-07-26 03:00:00;0;53.4;31.6;47.8
2023-07-26 04:00:00;0;50.9;30.3;45.8
2023-07-26 05:00:00;0;48.8;29.2;44.0
2023-07-26 06:00:00;0;46.7;28.5;42.3
2023-07-26 07:00:00;9;61.6;48.5;55.3
2023-07-26 08:00:00;0;74.0;52.3;63.2
2023-07-26 09:00:00;0;69.6;43.3;59.8
2023-07-26 10:00:00;0;65.4;39.1;56.9
2023-07-26 11:00:00;0;61.8;36.1;54.1
2023-07-26 12:00:00;6;73.3;59.2;65.3
2023-07-26 13:00:00;0;70.6;47.3;61.8
2023-07-26 14:00:00;0;66.5;41.5;58.7
2023-07-26 15:00:00;0;62.7;38.2;55.8
2023-07-26 16:00:00;0;59.4;35.6;53.2
2023-07-26 17:00:00;0;56.4;33.8;50.6
2023-07-26 18:00:00;9;65.9;49.8;58.7
2023-07-26 19:00:00;0;74.1;51.4;63.1
2023-07-26 20:00:00;0;69.7;43.3;59.8
2023-07-26 21:00:00;0;65.5;39.3;56.9
2023-07-26 22:00:00;6;69.2;50.4;60.8
2023-07-26 23:00:00;0;74.1;50.7;62.9
2023-07-27 00:00:00;0;69.6;42.5;59.6
2023-07-27 01:00:00;0;65.5;38.4;56.6
2023-07-27 02:00:00;0;61.7;35.6;53.8
2023-07-27 03:00:00;0;58.4;33.4;51.2
2023-07-27 04:00:00;0;55.4;31.6;48.9
2023-07-27 05:00:00;0;52.7;30.4;46.7
2023-07-27 06:00:00;0;50.2;29.1;44.6
2023-07-27 07:00:00;7;59.1;43.8;53.0
2023-07-27 08:00:00;0;74.1;52.0;63.2
2023-07-27 09:00:00;0;69.6;42.8;59.7
2023-07-27 10:00:00;0;65.4;38.6;56.7
2023-07-27 11:00:00;0;61.7;35.8;54.0
2023-07-27 12:00:00;7;75.7;59.4;65.3
2023-07-27 13:00:00;0;72.1;46.8;61.4
2023-07-27 14:00:00;0;67.8;41.1;58.3
2023-07-27 15:00:00;0;63.8;37.9;55.4
2023-07-27 16:00:00;0;60.4;35.4;52.7
2023-07-27 17:00:00;0;57.2;33.5;50.3
2023-07-27 18:00:00;9;67.2;49.9;59.1
2023-07-27 19:00:00;0;73.4;51.3;63.2
2023-07-27 20:00:00;0;69.1;43.3;59.8
2023-07-27 21:00:00;0;65.1;39.4;56.9
2023-07-27 22:00:00;7;70.1;51.5;61.3
2023-07-27 23:00:00;0;74.1;51.4;62.9
2023-07-28 00:00:00;0;69.7;43.2;59.6
2023-07-28 01:00:00;0;65.5;39.1;56.6
2023-07-28 02:00:00;0;61.9;36.4;53.9
2023-07-28 03:00:00;0;58.7;34.4;51.3
2023-07-28 04:00:00;0;55.7;32.6;49.0
2023-07-28 05:00:00;0;53.0;31.3;46.8
2023-07-28 06:00:00;0;50.6;30.2;44.8
2023-07-28 07:00:00;7;60.8;45.1;53.7
2023-07-28 08:00:00;0;74.0;52.3;63.3
2023-07-28 09:00:00;0;69.6;43.6;59.8
2023-07-28 10:00:00;0;65.6;39.6;56.9
2023-07-28 11:00:00;0;62.0;37.0;54.2
2023-07-28 12:00:00;6;76.1;59.7;65.4
2023-07-28 13:00:00;0;72.6;47.4;61.6
2023-07-28 14:00:00;0;68.3;41.8;58.6
2023-07-28 15:00:00;0;64.4;38.4;55.8
2023-07-28 16:00:00;0;61.0;36.0;53.1
2023-07-28 17:00:00;0;57.9;34.0;50.7
2023-07-28 18:00:00;8;67.0;49.3;58.6
2023-07-28 19:00:00;0;74.7;51.9;63.0
2023-07-28 20:00:00;0;70.2;43.7;59.7
2023-07-28 21:00:00;0;66.3;39.7;56.9
2023-07-28 22:00:00;0;62.6;37.1;54.2
2023-07-28 23:00:00;0;59.3;35.1;51.7
2023-07-29 00:00:00;0;56.4;33.4;49.4
2023-07-29 01:00:00;0;53.7;31.9;47.3
2023-07-29 02:00:00;0;51.3;30.8;45.3
2023-07-29 03:00:00;0;49.1;29.8;43.6
2023-07-29 04:00:00;0;47.0;29.0;41.9
2023-07-29 05:00:00;9;65.6;50.8;57.0
2023-07-29 06:00:00;0;74.0;51.0;62.7
2023-07-29 07:00:00;0;69.5;43.1;59.5
2023-07-29 08:00:00;0;65.5;39.3;56.6
2023-07-29 09:00:00;6;67.7;46.9;58.9
2023-07-29 10:00:00;0;75.9;55.2;63.9
2023-07-29 11:00:00;0;71.3;45.3;60.4
2023-07-29 12:00:00;0;67.2;40.9;57.5
2023-07-29 13:00:00;0;63.5;38.0;54.8
2023-07-29 14:00:00;0;60.2;35.8;52.3
2023-07-29 15:00:00;0;57.1;34.2;50.0
2023-07-29 16:00:00;0;54.4;32.6;47.8
2023-07-29 17:00:00;0;52.0;31.4;45.8
2023-07-29 18:00:00;9;65.7;50.0;57.3
2023-07-29 19:00:00;0;74.3;52.4;63.3
2023-07-29 20:00:00;0;69.9;44.2;59.9
2023-07-29 21:00:00;0;65.9;40.0;57.0
2023-07-29 22:00:00;0;62.3;37.1;54.4
2023-07-29 23:00:00;0;59.0;35.0;51.8
2023-07-30 00:00:00;0;56.0;33.2;49.5
2023-07-30 01:00:00;0;53.4;31.7;47.4
2023-07-30 02:00:00;0;51.0;30.6;45.4
2023-07-30 03:00:00;0;48.8;29.8;43.7
2023-07-30 04:00:00;0;46.8;29.0;42.0
2023-07-30 05:00:00;9;66.1;50.8;57.0
2023-07-30 06:00:00;0;74.4;50.8;62.7
2023-07-30 07:00:00;0;69.9;43.0;59.4
2023-07-30 08:00:00;0;65.9;39.0;56.5
2023-07-30 09:00:00;6;66.3;44.1;57.6
2023-07-30 10:00:00;1;75.5;56.0;64.2
2023-07-30 11:00:00;0;70.9;45.4;60.6
2023-07-30 12:00:00;0;66.8;40.6;57.6
2023-07-30 13:00:00;0;63.1;37.8;54.9
2023-07-30 14:00:00;0;59.7;35.4;52.3
2023-07-30 15:00:00;0;56.8;33.6;49.9
2023-07-30 16:00:00;0;54.0;32.3;47.8
2023-07-30 17:00:00;0;51.6;31.0;45.8
2023-07-30 18:00:00;10;65.8;50.1;57.8
2023-07-30 19:00:00;0;74.4;52.5;63.3
2023-07-30 20:00:00;0;70.0;44.0;59.9
2023-07-30 21:00:00;0;66.0;39.6;57.0
2023-07-30 22:00:00;0;62.3;36.7;54.3
2023-07-30 23:00:00;0;59.0;34.5;51.7
2023-07-31 00:00:00;0;55.9;32.5;49.4
2023-07-31 01:00:00;0;53.2;31.2;47.2
2023-07-31 02:00:00;0;50.8;29.9;45.2
2023-07-31 03:00:00;0;48.6;29.0;43.4
2023-07-31 04:00:00;0;46.5;28.2;41.8
2023-07-31 05:00:00;9;65.7;50.6;57.1
2023-07-31 06:00:00;0;73.9;50.2;62.7
2023-07-31 07:00:00;0;69.3;42.3;59.4
2023-07-31 08:00:00;0;65.3;38.3;56.4
2023-07-31 09:00:00;7;70.4;51.8;61.3
2023-07-31 10:00:00;0;74.2;52.6;63.8
2023-07-31 11:00:00;0;69.8;43.9;60.3
2023-07-31 12:00:00;0;65.7;39.6;57.4
2023-07-31 13:00:00;8;67.1;44.9;58.8
2023-07-31 14:00:00;2;76.1;54.7;64.4
2023-07-31 15:00:00;0;71.5;44.6;60.9
2023-07-31 16:00:00;0;67.3;40.2;57.9
2023-07-31 17:00:00;0;63.5;37.0;55.1
2023-07-31 18:00:00;7;66.7;46.0;58.3
2023-07-31 19:00:00;0;75.3;52.6;63.6
2023-07-31 20:00:00;0;70.8;44.1;60.2
2023-07-31 21:00:00;0;66.7;40.1;57.3
2023-07-31 22:00:00;7;72.0;52.5;62.2
2023-07-31 23:00:00;0;74.0;50.6;62.7
2023-08-01 00:00:00;0;69.6;43.0;59.5
2023-08-01 01:00:00;5;67.3;44.4;59.2
2023-08-01 02:00:00;5;77.5;67.2;72.6
2023-08-01 03:00:00;0;73.6;52.5;68.0
2023-08-01 04:00:00;0;69.2;45.5;64.3
2023-08-01 05:00:00;0;65.3;41.4;60.9
2023-08-01 06:00:00;0;61.7;38.4;57.9
2023-08-01 07:00:00;0;58.6;36.0;55.1
2023-08-01 08:00:00;0;55.8;34.4;52.5
2023-08-01 09:00:00;0;53.2;32.7;50.1
2023-08-01 10:00:00;0;50.9;31.6;47.9
2023-08-01 11:00:00;0;48.7;30.6;45.9
2023-08-01 12:00:00;0;46.7;30.0;44.1
2023-08-01 13:00:00;8;63.1;48.6;56.2
2023-08-01 14:00:00;0;74.6;52.1;63.0
2023-08-01 15:00:00;0;70.1;43.9;59.7
2023-08-01 16:00:00;0;66.1;40.0;56.9
2023-08-01 17:00:00;0;62.5;37.3;54.2
2023-08-01 18:00:00;0;59.3;35.3;51.7
2023-08-01 19:00:00;0;56.3;33.5;49.4
2023-08-01 20:00:00;6;74.7;59.3;64.8
2023-08-01 21:00:00;0;72.3;47.7;61.9
2023-08-01 22:00:00;0;68.0;41.7;58.8
2023-08-01 23:00:00;0;64.2;38.3;55.9
2023-08-02 00:00:00;0;60.7;35.8;53.3
2023-08-02 01:00:00;0;57.6;33.9;50.8
2023-08-02 02:00:00;0;54.8;32.3;48.6
2023-08-02 03:00:00;0;52.1;31.0;46.5
2023-08-02 04:00:00;0;49.9;30.0;44.6
2023-08-02 05:00:00;0;47.8;29.0;42.8
2023-08-02 06:00:00;0;45.9;28.4;41.2
2023-08-02 07:00:00;10;63.3;48.8;55.2
2023-08-02 08:00:00;0;74.5;52.7;63.5
2023-08-02 09:00:00;0;70.0;43.8;60.1
2023-08-02 10:00:00;0;66.0;39.7;57.1
2023-08-02 11:00:00;0;62.4;37.1;54.4
2023-08-02 12:00:00;7;73.7;56.8;63.8
2023-08-02 13:00:00;0;73.0;48.7;62.0
2023-08-02 14:00:00;0;68.7;42.5;58.9
2023-08-02 15:00:00;0;64.8;39.0;56.1
2023-08-02 16:00:00;0;61.3;36.5;53.5
2023-08-02 17:00:00;0;58.1;34.5;51.0
2023-08-02 18:00:00;8;67.2;49.7;58.8
2023-08-02 19:00:00;0;74.7;52.0;63.2
2023-08-02 20:00:00;0;70.2;44.0;59.9
2023-08-02 21:00:00;0;66.3;40.0;57.1
2023-08-02 22:00:00;0;62.6;37.4;54.4
2023-08-02 23:00:00;0;59.4;35.3;51.9
2023-08-03 00:00:00;0;56.5;33.5;49.6
2023-08-03 01:00:00;0;53.8;32.2;47.5
2023-08-03 02:00:00;0;51.3;31.1;45.5
2023-08-03 03:00:00;0;49.2;30.1;43.8
2023-08-03 04:00:00;0;47.2;29.3;42.1
2023-08-03 05:00:00;8;65.7;50.8;57.2
2023-08-03 06:00:00;0;74.1;51.0;62.9
2023-08-03 07:00:00;0;69.8;43.3;59.6
2023-08-03 08:00:00;0;65.7;39.4;56.7
2023-08-03 09:00:00;6;66.9;45.4;58.5
2023-08-03 10:00:00;1;75.8;55.6;64.2
2023-08-03 11:00:00;0;71.2;45.4;60.6
2023-08-03 12:00:00;0;67.1;40.8;57.7
2023-08-03 13:00:00;0;63.4;37.8;54.9
2023-08-03 14:00:00;0;60.1;35.6;52.4
2023-08-03 15:00:00;0;57.0;33.7;50.0
2023-08-03 16:00:00;0;54.3;32.3;47.9
2023-08-03 17:00:00;5;53.9;34.4;48.0
2023-08-03 18:00:00;3;76.3;57.8;65.3
2023-08-03 19:00:00;0;71.8;46.2;61.2
2023-08-03 20:00:00;5;70.7;48.4;61.2
2023-08-03 21:00:00;1;75.8;56.0;64.0
2023-08-03 22:00:00;0;71.3;45.7;60.4
2023-08-03 23:00:00;0;67.2;41.0;57.5
2023-08-04 00:00:00;0;63.5;37.9;54.8
2023-08-04 01:00:00;0;60.1;35.5;52.2
2023-08-04 02:00:00;0;57.0;33.6;49.9
2023-08-04 03:00:00;0;54.2;32.0;47.7
2023-08-04 04:00:00;0;51.8;30.9;45.7
2023-08-04 05:00:00;0;49.5;30.0;43.9
2023-08-04 06:00:00;0;47.5;29.3;42.2
2023-08-04 07:00:00;9;63.1;48.3;55.2
2023-08-04 08:00:00;0;74.4;52.5;63.3
2023-08-04 09:00:00;0;70.0;43.9;59.9
2023-08-04 10:00:00;0;65.9;39.6;57.0
2023-08-04 11:00:00;0;62.3;36.9;54.3
2023-08-04 12:00:00;7;73.4;56.5;63.6
2023-08-04 13:00:00;0;73.0;48.7;62.1
2023-08-04 14:00:00;0;68.7;42.4;59.0
2023-08-04 15:00:00;0;64.8;38.9;56.1
2023-08-04 16:00:00;0;61.3;36.1;53.5
2023-08-04 17:00:00;0;58.0;33.9;50.9
2023-08-04 18:00:00;7;67.1;49.7;58.8
2023-08-04 19:00:00;0;74.7;51.7;63.2
2023-08-04 20:00:00;0;70.2;43.2;59.8
2023-08-04 21:00:00;0;66.1;39.2;56.9
2023-08-04 22:00:00;5;66.4;45.7;59.3
2023-08-04 23:00:00;0;74.7;59.3;71.9
2023-08-05 00:00:00;0;70.2;47.2;67.7
2023-08-05 01:00:00;0;66.0;41.3;63.9
2023-08-05 02:00:00;0;62.3;37.5;60.4
2023-08-05 03:00:00;0;59.0;35.0;57.4
2023-08-05 04:00:00;0;55.9;33.0;54.5
2023-08-05 05:00:00;0;53.1;31.5;51.7
2023-08-05 06:00:00;0;50.7;30.2;49.3
2023-08-05 07:00:00;8;65.7;50.1;59.1
2023-08-05 08:00:00;0;74.4;51.9;63.2
2023-08-05 09:00:00;0;69.8;43.0;59.7
2023-08-05 10:00:00;0;65.7;39.0;56.8
2023-08-05 11:00:00;0;62.1;36.1;54.0
2023-08-05 12:00:00;7;76.6;59.4;65.3
2023-08-05 13:00:00;0;72.5;46.7;61.2
2023-08-05 14:00:00;0;68.1;41.0;58.1
2023-08-05 15:00:00;0;64.2;37.8;55.3
2023-08-05 16:00:00;0;60.7;35.4;52.6
2023-08-05 17:00:00;0;57.5;33.5;50.1
2023-08-05 18:00:00;6;66.0;48.9;57.8
2023-08-05 19:00:00;0;74.2;51.9;63.2
2023-08-05 20:00:00;0;69.8;43.7;59.8
2023-08-05 21:00:00;0;65.7;39.6;56.9
2023-08-05 22:00:00;0;62.1;36.7;54.1
2023-08-05 23:00:00;0;58.7;34.4;51.5
2023-08-06 00:00:00;0;55.8;32.6;49.2
2023-08-06 01:00:00;0;53.0;31.2;47.0
2023-08-06 02:00:00;0;50.7;30.1;45.0
2023-08-06 03:00:00;0;48.5;29.1;43.2
2023-08-06 04:00:00;0;46.5;28.4;41.6
2023-08-06 05:00:00;9;65.5;50.6;57.0
2023-08-06 06:00:00;0;73.9;50.4;62.7
2023-08-06 07:00:00;0;69.3;42.7;59.4
2023-08-06 08:00:00;0;65.2;38.5;56.4
2023-08-06 09:00:00;6;67.2;46.3;58.7
2023-08-06 10:00:00;0;75.5;54.7;63.6
2023-08-06 11:00:00;0;70.9;44.3;60.0
2023-08-06 12:00:00;0;66.6;39.5;57.0
2023-08-06 13:00:00;0;62.8;36.6;54.2
2023-08-06 14:00:00;0;59.4;34.2;51.6
2023-08-06 15:00:00;0;56.3;32.4;49.2
2023-08-06 16:00:00;0;53.6;30.9;47.0
2023-08-06 17:00:00;0;51.1;29.7;45.0
2023-08-06 18:00:00;9;65.7;49.7;57.5
2023-08-06 19:00:00;0;74.3;52.1;63.3
2023-08-06 20:00:00;0;69.8;43.1;59.9
2023-08-06 21:00:00;0;65.6;38.8;56.9
2023-08-06 22:00:00;6;71.1;52.2;61.6
2023-08-06 23:00:00;0;74.2;50.4;62.5
2023-08-07 00:00:00;0;69.6;42.2;59.2
2023-08-07 01:00:00;0;65.4;38.0;56.1
2023-08-07 02:00:00;0;61.6;35.1;53.3
2023-08-07 03:00:00;0;58.2;32.7;50.7
2023-08-07 04:00:00;0;55.0;30.8;48.3
2023-08-07 05:00:00;0;52.3;29.4;46.0
2023-08-07 06:00:00;0;49.8;28.2;44.0
2023-08-07 07:00:00;7;60.0;43.1;52.5
2023-08-07 08:00:00;0;74.6;51.7;63.3
2023-08-07 09:00:00;0;69.9;42.3;59.7
2023-08-07 10:00:00;0;65.6;38.0;56.6
2023-08-07 11:00:00;0;61.8;35.0;53.8
2023-08-07 12:00:00;7;76.2;59.3;65.1
2023-08-07 13:00:00;0;72.8;46.4;61.0
2023-08-07 14:00:00;0;68.2;40.6;57.9
2023-08-07 15:00:00;0;64.2;37.1;54.9
2023-08-07 16:00:00;0;60.6;34.5;52.2
2023-08-07 17:00:00;0;57.3;32.5;49.7
2023-08-07 18:00:00;9;67.2;49.2;58.2
2023-08-07 19:00:00;0;74.3;51.1;62.8
2023-08-07 20:00:00;0;69.8;42.7;59.3
2023-08-07 21:00:00;0;65.5;38.3;56.3
2023-08-07 22:00:00;5;72.2;54.3;62.6
2023-08-07 23:00:00;0;73.7;49.4;62.6
2023-08-08 00:00:00;0;69.0;41.6;59.2
2023-08-08 01:00:00;5;66.9;43.4;58.8
2023-08-08 02:00:00;5;77.2;66.8;72.6
2023-08-08 03:00:00;0;72.7;51.3;67.9
2023-08-08 04:00:00;0;68.2;43.7;63.9
2023-08-08 05:00:00;0;64.1;39.2;60.3
2023-08-08 06:00:00;0;60.5;36.0;57.2
2023-08-08 07:00:00;0;57.1;33.5;54.2
2023-08-08 08:00:00;0;54.2;31.5;51.4
2023-08-08 09:00:00;0;51.6;30.0;48.9
2023-08-08 10:00:00;0;49.1;28.8;46.6
2023-08-08 11:00:00;0;47.0;28.0;44.4
2023-08-08 12:00:00;6;50.0;33.3;46.9
2023-08-08 13:00:00;2;76.1;56.5;64.4
2023-08-08 14:00:00;0;71.4;44.9;60.6
2023-08-08 15:00:00;0;67.0;39.7;57.4
2023-08-08 16:00:00;0;63.1;36.4;54.5
2023-08-08 17:00:00;0;59.6;34.1;51.8
2023-08-08 18:00:00;8;67.7;49.0;58.9
2023-08-08 19:00:00;0;74.4;51.1;62.9
2023-08-08 20:00:00;0;69.8;42.7;59.4
2023-08-08 21:00:00;0;65.5;38.6;56.3
2023-08-08 22:00:00;6;70.8;51.5;61.1
2023-08-08 23:00:00;0;74.6;50.8;62.5
2023-08-09 00:00:00;0;70.0;42.3;59.1
2023-08-09 01:00:00;0;65.7;38.3;56.1
2023-08-09 02:00:00;0;62.0;35.3;53.3
2023-08-09 03:00:00;0;58.5;33.1;50.6
2023-08-09 04:00:00;0;55.4;31.4;48.2
2023-08-09 05:00:00;0;52.7;29.8;46.0
2023-08-09 06:00:00;0;50.1;28.7;43.9
2023-08-09 07:00:00;6;60.6;44.1;53.1
2023-08-09 08:00:00;0;75.0;51.8;63.4
2023-08-09 09:00:00;0;70.3;42.6;59.8
2023-08-09 10:00:00;0;66.0;38.5;56.8
2023-08-09 11:00:00;0;62.3;36.5;54.0
2023-08-09 12:00:00;6;75.9;59.1;65.7
2023-08-09 13:00:00;0;71.8;46.3;61.3
2023-08-09 14:00:00;0;67.4;40.6;58.2
2023-08-09 15:00:00;0;63.5;37.2;55.3
2023-08-09 16:00:00;0;60.0;34.7;52.5
2023-08-09 17:00:00;0;56.8;32.7;50.0
2023-08-09 18:00:00;10;67.9;50.1;59.1
2023-08-09 19:00:00;0;74.5;50.9;63.0
2023-08-09 20:00:00;0;69.9;42.6;59.6
2023-08-09 21:00:00;0;65.8;38.7;56.6
2023-08-09 22:00:00;7;73.8;54.9;63.1
2023-08-09 23:00:00;0;74.4;49.1;62.4
2023-08-10 00:00:00;0;69.8;42.1;59.1
2023-08-10 01:00:00;0;65.7;38.4;56.1
2023-08-10 02:00:00;0;61.9;35.6;53.3
2023-08-10 03:00:00;0;58.6;33.5;50.7
2023-08-10 04:00:00;0;55.6;31.8;48.4
2023-08-10 05:00:00;0;52.9;30.4;46.2
2023-08-10 06:00:00;0;50.4;29.3;44.2
2023-08-10 07:00:00;7;58.7;41.8;51.6
2023-08-10 08:00:00;0;75.2;52.5;63.5
2023-08-10 09:00:00;0;70.6;43.1;59.9
2023-08-10 10:00:00;0;66.4;38.9;56.9
2023-08-10 11:00:00;1;62.6;36.8;54.2
2023-08-10 12:00:00;6;76.8;59.3;65.7
2023-08-10 13:00:00;0;72.5;46.7;61.4
2023-08-10 14:00:00;0;68.1;40.9;58.3
2023-08-10 15:00:00;0;64.2;37.6;55.5
2023-08-10 16:00:00;0;60.7;35.2;52.8
2023-08-10 17:00:00;0;57.5;33.3;50.3
2023-08-10 18:00:00;9;67.6;49.6;59.0
2023-08-10 19:00:00;0;74.5;51.4;63.2
2023-08-10 20:00:00;0;70.0;43.3;59.8
2023-08-10 21:00:00;0;65.9;39.2;56.9
2023-08-10 22:00:00;7;72.9;55.2;63.2
2023-08-10 23:00:00;0;73.0;49.5;62.2
2023-08-11 00:00:00;0;68.7;42.5;59.0
2023-08-11 01:00:00;0;64.7;38.8;56.1
2023-08-11 02:00:00;0;61.2;36.1;53.3
2023-08-11 03:00:00;0;57.9;33.9;50.8
2023-08-11 04:00:00;0;55.0;32.3;48.5
2023-08-11 05:00:00;0;52.4;30.7;46.3
2023-08-11 06:00:00;0;50.0;29.7;44.4
2023-08-11 07:00:00;7;62.5;46.2;54.8
2023-08-11 08:00:00;0;74.9;51.8;63.3
2023-08-11 09:00:00;0;70.3;43.2;59.8
2023-08-11 10:00:00;0;66.2;39.3;56.9
2023-08-11 11:00:00;0;62.5;36.6;54.1
2023-08-11 12:00:00;7;76.5;59.5;65.5
2023-08-11 13:00:00;0;72.7;47.0;61.5
2023-08-11 14:00:00;0;68.3;41.4;58.5
2023-08-11 15:00:00;0;64.4;38.0;55.6
2023-08-11 16:00:00;0;61.0;35.6;53.0
2023-08-11 17:00:00;0;57.8;33.3;50.5
2023-08-11 18:00:00;9;67.6;49.6;58.9
2023-08-11 19:00:00;0;74.8;51.6;63.0
2023-08-11 20:00:00;0;70.3;43.4;59.7
2023-08-11 21:00:00;0;66.3;39.4;56.8
2023-08-11 22:00:00;6;71.2;52.0;61.7
2023-08-11 23:00:00;0;74.3;50.7;62.9
2023-08-12 00:00:00;0;69.9;43.1;59.6
2023-08-12 01:00:00;0;65.9;39.2;56.7
2023-08-12 02:00:00;0;62.3;36.7;54.0
2023-08-12 03:00:00;0;58.9;34.6;51.5
2023-08-12 04:00:00;0;56.0;32.9;49.2
2023-08-12 05:00:00;0;53.3;31.5;47.0
2023-08-12 06:00:00;0;51.0;30.5;45.1
2023-08-12 07:00:00;7;62.9;47.1;55.3
2023-08-12 08:00:00;0;74.8;52.0;63.3
2023-08-12 09:00:00;0;70.3;43.9;59.9
2023-08-12 10:00:00;0;66.3;39.9;57.1
2023-08-12 11:00:00;0;62.6;37.3;54.4
2023-08-12 12:00:00;7;76.0;59.1;65.2
2023-08-12 13:00:00;0;72.7;47.7;61.7
2023-08-12 14:00:00;0;68.4;42.1;58.7
2023-08-12 15:00:00;0;64.6;38.7;55.9
2023-08-12 16:00:00;0;61.2;36.2;53.4
2023-08-12 17:00:00;0;58.0;34.3;50.9
2023-08-12 18:00:00;8;66.7;49.3;58.4
2023-08-12 19:00:00;0;74.2;52.2;63.3
2023-08-12 20:00:00;0;69.9;44.1;60.0
2023-08-12 21:00:00;0;66.0;40.3;57.2
2023-08-12 22:00:00;0;62.4;37.6;54.5
2023-08-12 23:00:00;0;59.2;35.4;52.0
2023-08-13 00:00:00;0;56.3;33.6;49.7
2023-08-13 01:00:00;0;53.7;32.3;47.6
2023-08-13 02:00:00;0;51.2;31.1;45.7
2023-08-13 03:00:00;0;49.0;30.1;43.9
2023-08-13 04:00:00;0;47.1;29.4;42.3
2023-08-13 05:00:00;8;65.8;50.9;57.3
2023-08-13 06:00:00;0;74.0;50.9;62.8
2023-08-13 07:00:00;0;69.6;43.2;59.6
2023-08-13 08:00:00;0;65.6;39.4;56.7
2023-08-13 09:00:00;5;66.9;46.1;58.5
2023-08-13 10:00:00;1;75.6;55.7;63.8
2023-08-13 11:00:00;0;71.2;45.7;60.3
2023-08-13 12:00:00;0;67.1;41.2;57.5
2023-08-13 13:00:00;0;63.4;38.3;54.8
2023-08-13 14:00:00;0;60.1;36.0;52.3
2023-08-13 15:00:00;0;57.2;34.3;50.0
2023-08-13 16:00:00;0;54.5;32.8;48.0
2023-08-13 17:00:00;0;52.1;31.6;46.0
2023-08-13 18:00:00;9;66.0;50.4;57.8
2023-08-13 19:00:00;0;74.5;52.8;63.6
2023-08-13 20:00:00;0;70.2;44.5;60.2
2023-08-13 21:00:00;0;66.3;40.5;57.4
2023-08-13 22:00:00;0;62.7;37.9;54.8
2023-08-13 23:00:00;0;59.5;35.9;52.3
2023-08-14 00:00:00;0;56.7;34.2;50.0
