Site;SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-31 06:00:00;11;72.8;43.9;46.5
2023-03-31 07:00:00;7;72.4;29.7;38.4
2023-03-31 08:00:00;8;72.7;29.7;38.6
2023-03-31 09:00:00;10;73.5;41.9;46.4
2023-03-31 10:00:00;10;72.8;31.5;41.0
2023-03-31 11:00:00;12;73.5;39.8;47.2
2023-03-31 12:00:00;5;72.9;36.5;39.8
2023-03-31 13:00:00;2;69.4;29.9;37.2
2023-03-31 14:00:00;4;71.8;55.1;55.1
2023-03-31 15:00:00;10;69.8;33.9;38.5
2023-03-31 16:00:00;6;73.0;49.5;47.6
2023-03-31 17:00:00;11;70.8;29.9;39.1
2023-03-31 18:00:00;15;73.1;43.8;49.0
2023-03-31 19:00:00;12;72.0;31.4;42.1
2023-03-31 20:00:00;15;73.2;43.3;49.3
2023-03-31 21:00:00;12;72.1;30.4;41.0
2023-03-31 22:00:00;14;73.6;43.0;48.4
2023-03-31 23:00:00;14;72.0;30.6;41.7
2023-04-01 00:00:00;16;72.5;35.8;45.6
2023-04-01 01:00:00;11;72.8;38.0;45.1
2023-04-01 02:00:00;12;71.8;30.9;41.6
2023-04-01 03:00:00;16;72.7;37.0;46.3
2023-04-01 04:00:00;11;72.9;36.4;43.5
2023-04-01 05:00:00;13;72.0;31.0;41.4
2023-04-01 06:00:00;22;72.6;34.6;46.1
2023-04-01 07:00:00;12;74.0;41.6;48.8
2023-04-01 08:00:00;14;73.1;35.0;46.0
2023-04-01 09:00:00;16;73.4;37.1;47.4
2023-04-01 10:00:00;12;74.0;41.1;48.3
2023-04-01 11:00:00;11;73.5;33.7;43.8
2023-04-01 12:00:00;13;73.9;35.7;45.0
2023-04-01 13:00:00;7;74.2;41.1;46.1
2023-04-01 14:00:00;9;73.0;30.4;40.1
2023-04-01 15:00:00;9;73.5;32.0;40.8
2023-04-01 16:00:00;9;73.5;47.5;49.3
2023-04-01 17:00:00;5;71.9;29.9;37.2
2023-04-01 18:00:00;11;71.5;30.1;39.9
2023-04-01 19:00:00;12;73.7;43.1;48.2
2023-04-01 20:00:00;10;72.4;30.7;40.8
2023-04-01 21:00:00;8;72.2;28.9;38.8
2023-04-01 22:00:00;13;73.4;43.0;48.1
2023-04-01 23:00:00;12;72.0;29.4;40.0
2023-04-02 00:00:00;12;72.3;30.0;40.5
2023-04-02 01:00:00;15;73.5;42.0;48.2
2023-04-02 02:00:00;13;72.0;30.8;41.4
2023-04-02 03:00:00;13;72.0;31.0;41.8
2023-04-02 04:00:00;15;73.7;42.7;49.0
2023-04-02 05:00:00;14;72.3;30.9;42.4
2023-04-02 06:00:00;18;72.7;32.8;45.4
2023-04-02 07:00:00;17;74.3;44.6;51.5
2023-04-02 08:00:00;15;73.5;34.9;46.4
2023-04-02 09:00:00;13;73.2;34.8;45.7
2023-04-02 10:00:00;13;74.6;44.2;50.4
2023-04-02 11:00:00;11;73.7;32.9;42.2
2023-04-02 12:00:00;10;73.6;31.5;41.3
2023-04-02 13:00:00;12;74.3;43.4;47.7
2023-04-02 14:00:00;9;73.2;30.2;39.6
2023-04-02 15:00:00;11;73.5;38.0;45.5
2023-04-02 16:00:00;6;73.5;35.7;41.3
2023-04-02 17:00:00;8;72.9;29.9;39.2
2023-04-02 18:00:00;13;73.5;43.0;48.0
2023-04-02 19:00:00;10;72.4;30.0;40.2
2023-04-02 20:00:00;12;72.7;30.9;41.4
2023-04-02 21:00:00;13;73.5;41.5;47.7
2023-04-02 22:00:00;12;72.7;30.2;40.8
2023-04-02 23:00:00;11;72.4;30.0;40.6
2023-04-03 00:00:00;15;73.4;42.8;48.6
2023-04-03 01:00:00;14;72.2;30.7;41.8
2023-04-03 02:00:00;14;72.0;31.3;42.5
2023-04-03 03:00:00;17;73.1;40.1;48.9
2023-04-03 04:00:00;15;73.1;34.3;44.1
2023-04-03 05:00:00;16;72.5;32.9;44.3
2023-04-03 06:00:00;23;73.9;39.9;50.5
2023-04-03 07:00:00;14;74.1;38.5;48.5
2023-04-03 08:00:00;17;74.0;36.4;48.6
2023-04-03 09:00:00;19;74.4;42.2;51.8
2023-04-03 10:00:00;10;74.2;37.8;46.1
2023-04-03 11:00:00;13;73.9;34.1;44.8
2023-04-03 12:00:00;13;75.0;44.2;49.8
2023-04-03 13:00:00;10;73.8;33.0;42.9
2023-04-03 14:00:00;13;74.9;45.7;50.4
2023-04-03 15:00:00;11;73.9;32.7;42.7
2023-04-03 16:00:00;12;74.6;44.9;50.1
2023-04-03 17:00:00;10;73.7;32.6;42.4
2023-04-03 18:00:00;14;74.7;45.7;50.3
2023-04-03 19:00:00;13;73.5;32.0;42.7
2023-04-03 20:00:00;17;74.5;42.7;51.0
2023-04-03 21:00:00;13;73.5;34.9;43.9
2023-04-03 22:00:00;19;73.9;34.8;45.9
2023-04-03 23:00:00;15;74.6;41.7;49.5
2023-04-04 00:00:00;16;73.0;34.0;45.9
2023-04-04 01:00:00;20;74.6;42.9;51.4
2023-04-04 02:00:00;19;74.0;34.8;47.4
2023-04-04 03:00:00;19;74.0;35.0;48.0
2023-04-04 04:00:00;22;75.1;43.5;52.6
2023-04-04 05:00:00;20;74.0;36.0;49.3
2023-04-04 06:00:00;22;74.6;36.8;51.8
2023-04-04 07:00:00;24;75.7;45.2;55.9
2023-04-04 08:00:00;20;75.0;39.8;54.1
2023-04-04 09:00:00;19;75.0;39.7;53.4
2023-04-04 10:00:00;20;76.0;46.2;54.4
2023-04-04 11:00:00;16;74.9;38.0;49.6
2023-04-04 12:00:00;15;75.7;44.9;52.1
2023-04-04 13:00:00;13;75.1;36.7;47.5
2023-04-04 14:00:00;15;75.4;43.6;51.6
2023-04-04 15:00:00;8;75.0;38.2;45.0
2023-04-04 16:00:00;12;74.6;35.0;44.2
2023-04-04 17:00:00;7;74.8;44.2;47.7
2023-04-04 18:00:00;10;74.0;32.9;42.1
2023-04-04 19:00:00;13;75.2;44.4;50.1
2023-04-04 20:00:00;13;74.1;33.1;43.7
2023-04-04 21:00:00;15;75.0;43.4;49.6
2023-04-04 22:00:00;16;74.0;32.5;44.2
2023-04-04 23:00:00;24;74.9;42.1;51.8
2023-04-05 00:00:00;18;76.1;54.8;60.2
2023-04-05 01:00:00;21;74.1;35.1;47.9
2023-04-05 02:00:00;19;75.7;47.0;55.2
2023-04-05 03:00:00;23;74.2;36.5;49.7
2023-04-05 04:00:00;20;76.0;47.3;56.1
2023-04-05 05:00:00;22;75.0;36.0;50.3
2023-04-05 06:00:00;24;75.5;36.8;52.8
2023-04-05 07:00:00;22;75.8;39.3;54.7
2023-04-05 08:00:00;22;75.9;39.8;55.3
2023-04-05 09:00:00;20;75.4;39.9;54.0
2023-04-05 10:00:00;17;75.3;38.9;51.4
2023-04-05 11:00:00;17;75.0;38.0;49.6
2023-04-05 12:00:00;15;76.1;45.5;52.6
2023-04-05 13:00:00;15;75.0;36.7;48.1
2023-04-05 14:00:00;17;76.0;46.2;52.6
2023-04-05 15:00:00;12;74.9;35.4;45.7
2023-04-05 16:00:00;12;75.7;45.5;50.9
2023-04-05 17:00:00;8;74.7;33.9;42.4
2023-04-05 18:00:00;11;74.5;38.9;46.4
2023-04-05 19:00:00;8;74.8;38.7;44.3
2023-04-05 20:00:00;14;74.2;33.1;43.4
2023-04-05 21:00:00;11;74.9;43.1;48.7
2023-04-05 22:00:00;14;74.0;32.2;43.5
2023-04-05 23:00:00;17;74.8;43.5;50.3
2023-04-06 00:00:00;16;73.9;32.9;44.8
2023-04-06 01:00:00;20;74.2;36.4;47.7
2023-04-06 02:00:00;16;74.8;40.7;49.5
2023-04-06 03:00:00;19;74.0;34.9;47.5
2023-04-06 04:00:00;23;74.5;38.0;50.1
2023-04-06 05:00:00;18;75.4;41.1;51.0
2023-04-06 06:00:00;21;75.0;36.5;51.0
2023-04-06 07:00:00;22;75.5;39.0;53.1
2023-04-06 08:00:00;21;76.1;44.8;55.2
2023-04-06 09:00:00;18;75.2;38.8;51.9
2023-04-06 10:00:00;17;75.5;41.4;50.9
2023-04-06 11:00:00;10;75.2;39.9;47.0
2023-04-06 12:00:00;12;75.0;33.9;44.4
2023-04-06 13:00:00;13;75.6;44.1;49.6
2023-04-06 14:00:00;8;74.8;32.9;41.9
2023-04-06 15:00:00;8;74.9;46.8;49.4
2023-04-06 16:00:00;6;74.0;30.8;39.1
2023-04-06 17:00:00;8;74.5;43.0;48.2
2023-04-06 18:00:00;5;73.6;33.5;38.7
2023-04-06 19:00:00;13;74.0;39.4;46.8
2023-04-06 20:00:00;7;74.4;35.7;41.7
2023-04-06 21:00:00;10;73.5;34.4;43.0
2023-04-06 22:00:00;7;74.1;38.9;43.5
2023-04-06 23:00:00;8;73.1;28.9;38.1
2023-04-07 00:00:00;11;73.9;43.2;46.9
2023-04-07 01:00:00;9;72.5;29.2;38.8
2023-04-07 02:00:00;13;74.0;42.7;47.8
2023-04-07 03:00:00;13;73.1;30.5;41.3
2023-04-07 04:00:00;13;72.4;30.9;41.7
2023-04-07 05:00:00;15;74.0;42.7;48.4
2023-04-07 06:00:00;16;73.0;32.0;44.0
2023-04-07 07:00:00;12;73.6;34.7;45.0
2023-04-07 08:00:00;17;75.0;42.9;50.4
2023-04-07 09:00:00;15;74.1;35.5;46.9
2023-04-07 10:00:00;15;74.0;35.7;47.1
2023-04-07 11:00:00;16;74.9;44.0;52.2
2023-04-07 12:00:00;13;74.2;36.8;45.9
2023-04-07 13:00:00;12;74.1;34.3;45.2
2023-04-07 14:00:00;15;74.4;38.9;48.0
2023-04-07 15:00:00;8;74.3;38.4;44.6
2023-04-07 16:00:00;8;73.9;31.8;41.2
2023-04-07 17:00:00;10;74.0;38.1;45.5
2023-04-07 18:00:00;6;73.8;39.8;43.4
2023-04-07 19:00:00;7;73.0;29.3;38.4
2023-04-07 20:00:00;16;73.2;32.4;43.1
2023-04-07 21:00:00;10;73.9;41.3;47.2
2023-04-07 22:00:00;13;73.1;31.0;42.1
2023-04-07 23:00:00;14;73.0;31.2;42.6
2023-04-08 00:00:00;18;74.3;42.7;50.2
2023-04-08 01:00:00;15;73.0;33.0;44.6
2023-04-08 02:00:00;16;73.0;33.3;45.3
2023-04-08 03:00:00;19;74.5;43.5;51.3
2023-04-08 04:00:00;17;73.0;34.6;46.5
2023-04-08 05:00:00;18;73.5;34.8;47.3
2023-04-08 06:00:00;22;75.0;43.6;53.5
2023-04-08 07:00:00;18;74.8;38.2;51.2
2023-04-08 08:00:00;18;75.0;38.3;51.1
2023-04-08 09:00:00;18;75.5;45.1;53.4
2023-04-08 10:00:00;13;74.4;36.5;47.4
2023-04-08 11:00:00;12;74.4;35.6;46.2
2023-04-08 12:00:00;12;75.2;45.1;50.6
2023-04-08 13:00:00;9;74.2;33.9;43.5
2023-04-08 14:00:00;5;73.9;32.8;41.0
2023-04-08 15:00:00;10;73.8;42.9;48.8
2023-04-08 16:00:00;3;72.3;38.5;38.8
2023-04-08 17:00:00;4;72.0;29.2;37.1
2023-04-08 18:00:00;8;71.9;36.0;42.8
2023-04-08 19:00:00;4;73.1;40.4;42.6
2023-04-08 20:00:00;6;72.2;29.9;38.2
2023-04-08 21:00:00;11;72.5;33.6;42.8
2023-04-08 22:00:00;8;73.5;38.8;43.6
2023-04-08 23:00:00;10;72.9;29.4;39.5
2023-04-09 00:00:00;11;72.1;29.6;40.0
2023-04-09 01:00:00;14;73.9;43.0;48.7
2023-04-09 02:00:00;12;72.3;31.1;41.8
2023-04-09 03:00:00;13;72.1;31.3;42.5
2023-04-09 04:00:00;18;74.0;42.4;49.7
2023-04-09 05:00:00;15;73.0;33.0;44.6
2023-04-09 06:00:00;18;73.1;34.2;47.3
2023-04-09 07:00:00;18;75.1;45.0;53.0
2023-04-09 08:00:00;17;74.0;37.2;49.4
2023-04-09 09:00:00;15;74.0;37.2;48.4
2023-04-09 10:00:00;14;75.1;45.2;51.3
2023-04-09 11:00:00;12;73.9;34.4;44.8
2023-04-09 12:00:00;11;74.0;34.3;44.3
2023-04-09 13:00:00;10;74.7;45.0;49.5
2023-04-09 14:00:00;8;74.0;33.3;42.3
2023-04-09 15:00:00;7;73.3;32.7;41.1
2023-04-09 16:00:00;8;74.0;42.8;48.2
2023-04-09 17:00:00;3;73.1;36.9;39.8
2023-04-09 18:00:00;5;71.9;30.0;37.3
2023-04-09 19:00:00;10;72.8;37.9;43.9
2023-04-09 20:00:00;5;73.0;38.0;41.9
2023-04-09 21:00:00;6;71.9;29.6;39.8
2023-04-09 22:00:00;13;72.9;32.3;41.4
2023-04-09 23:00:00;7;73.0;41.0;45.7
2023-04-10 00:00:00;9;71.8;29.6;39.7
2023-04-10 01:00:00;14;71.5;30.9;41.3
2023-04-10 02:00:00;11;73.3;41.7;47.3
2023-04-10 03:00:00;13;72.2;31.3;42.5
2023-04-10 04:00:00;15;72.6;32.6;43.5
2023-04-10 05:00:00;14;74.0;42.1;49.1
2023-04-10 06:00:00;17;73.0;33.6;46.1
2023-04-10 07:00:00;17;73.8;37.0;48.0
2023-04-10 08:00:00;15;74.8;43.8;51.6
2023-04-10 09:00:00;13;74.0;36.3;46.9
2023-04-10 10:00:00;10;73.9;34.1;44.1
2023-04-10 11:00:00;11;74.7;45.2;49.5
2023-04-10 12:00:00;9;73.9;32.4;41.8
2023-04-10 13:00:00;5;73.4;32.0;40.0
2023-04-10 14:00:00;6;73.7;48.8;48.4
2023-04-10 15:00:00;3;72.2;29.6;36.5
2023-04-10 16:00:00;3;70.0;28.2;34.7
2023-04-10 17:00:00;7;70.5;46.1;50.0
2023-04-10 18:00:00;3;70.2;32.9;35.6
2023-04-10 19:00:00;4;70.1;28.0;35.9
2023-04-10 20:00:00;7;71.6;44.1;47.5
2023-04-10 21:00:00;2;69.6;39.4;36.6
2023-04-10 22:00:00;4;69.5;27.1;34.5
2023-04-10 23:00:00;8;71.1;41.4;46.2
2023-04-11 00:00:00;3;70.9;35.5;36.6
2023-04-11 01:00:00;3;69.5;27.1;34.5
2023-04-11 02:00:00;6;69.6;42.6;46.5
2023-04-11 03:00:00;3;70.4;34.0;35.6
2023-04-11 04:00:00;4;69.4;26.9;34.3
2023-04-11 05:00:00;7;69.1;38.8;43.7
2023-04-11 06:00:00;7;70.3;40.0;43.1
2023-04-11 07:00:00;9;71.2;30.4;39.5
2023-04-11 08:00:00;13;72.6;35.9;44.7
2023-04-11 09:00:00;8;72.5;38.7;44.7
2023-04-11 10:00:00;9;72.4;31.6;41.0
2023-04-11 11:00:00;9;73.2;45.1;48.7
2023-04-11 12:00:00;7;72.3;30.7;39.5
2023-04-11 13:00:00;12;72.5;36.8;44.0
2023-04-11 14:00:00;2;72.3;42.6;43.0
2023-04-11 15:00:00;3;69.9;28.0;36.3
2023-04-11 16:00:00;5;72.3;49.2;48.1
2023-04-11 17:00:00;4;70.5;27.5;34.9
2023-04-11 18:00:00;9;71.9;45.2;46.9
2023-04-11 19:00:00;7;71.1;27.9;36.4
2023-04-11 20:00:00;11;72.1;42.1;47.8
2023-04-11 21:00:00;6;70.9;35.4;38.5
2023-04-11 22:00:00;13;71.5;33.5;42.2
2023-04-11 23:00:00;15;72.2;41.4;46.7
2023-04-12 00:00:00;9;73.5;59.2;58.6
2023-04-12 01:00:00;10;70.8;29.0;38.9
2023-04-12 02:00:00;10;73.0;49.7;51.4
2023-04-12 03:00:00;11;71.0;29.2;39.4
2023-04-12 04:00:00;11;72.8;48.7;51.6
2023-04-12 05:00:00;11;71.3;29.3;39.6
2023-04-12 06:00:00;14;70.9;30.3;41.4
2023-04-12 07:00:00;10;72.1;32.6;42.5
2023-04-12 08:00:00;10;72.5;32.4;42.3
2023-04-12 09:00:00;9;72.6;31.6;41.3
2023-04-12 10:00:00;6;72.0;30.6;39.0
2023-04-12 11:00:00;5;71.4;29.4;37.1
2023-04-12 12:00:00;8;72.7;48.5;48.6
2023-04-12 13:00:00;1;69.6;28.6;36.7
2023-04-12 14:00:00;5;70.9;48.3;51.0
2023-04-12 15:00:00;2;68.7;38.0;36.2
2023-04-12 16:00:00;11;71.3;41.3;46.8
2023-04-12 17:00:00;6;71.2;32.9;38.2
2023-04-12 18:00:00;13;72.2;41.5;48.2
2023-04-12 19:00:00;10;71.6;33.5;41.0
2023-04-12 20:00:00;15;71.9;37.3;46.0
2023-04-12 21:00:00;6;71.9;38.7;43.7
2023-04-12 22:00:00;16;71.5;31.2;42.0
2023-04-12 23:00:00;12;72.6;42.8;48.6
2023-04-13 00:00:00;12;71.2;31.4;42.2
2023-04-13 01:00:00;13;72.5;42.9;48.6
2023-04-13 02:00:00;14;71.8;31.8;43.2
2023-04-13 03:00:00;14;71.4;33.0;44.0
2023-04-13 04:00:00;15;72.8;43.4;49.8
2023-04-13 05:00:00;15;72.0;32.7;44.0
2023-04-13 06:00:00;16;72.0;33.3;45.1
2023-04-13 07:00:00;15;73.9;43.8;50.9
2023-04-13 08:00:00;14;73.3;35.5;46.6
2023-04-13 09:00:00;12;73.1;34.6;45.3
2023-04-13 10:00:00;15;74.3;44.4;50.5
2023-04-13 11:00:00;10;73.5;33.6;43.4
2023-04-13 12:00:00;15;74.0;42.8;50.1
2023-04-13 13:00:00;8;73.2;34.2;42.1
2023-04-13 14:00:00;13;73.7;40.2;48.2
2023-04-13 15:00:00;6;73.1;37.8;42.8
2023-04-13 16:00:00;9;72.8;31.8;40.7
2023-04-13 17:00:00;7;73.4;44.3;47.2
2023-04-13 18:00:00;8;72.1;29.7;38.9
2023-04-13 19:00:00;10;73.1;46.2;48.4
2023-04-13 20:00:00;13;72.0;30.2;41.0
2023-04-13 21:00:00;15;73.3;42.8;49.3
2023-04-13 22:00:00;15;72.0;32.3;43.7
2023-04-13 23:00:00;19;73.1;41.2;50.0
2023-04-14 00:00:00;14;72.5;34.5;44.5
2023-04-14 01:00:00;15;72.0;33.0;44.7
2023-04-14 02:00:00;18;73.9;43.6;50.7
2023-04-14 03:00:00;15;72.0;33.1;44.7
2023-04-14 04:00:00;16;72.8;33.2;45.2
2023-04-14 05:00:00;16;74.1;43.6;50.8
2023-04-14 06:00:00;19;73.1;34.4;47.8
2023-04-14 07:00:00;16;73.7;37.0;49.0
2023-04-14 08:00:00;18;75.1;44.5;52.6
2023-04-14 09:00:00;14;73.9;35.9;47.3
2023-04-14 10:00:00;12;73.9;35.3;46.0
2023-04-14 11:00:00;13;74.8;45.1;50.7
2023-04-14 12:00:00;11;73.9;34.1;44.1
2023-04-14 13:00:00;13;74.6;43.4;50.0
2023-04-14 14:00:00;10;73.8;34.8;43.3
2023-04-14 15:00:00;13;74.1;39.7;47.6
2023-04-14 16:00:00;5;73.7;38.5;43.3
2023-04-14 17:00:00;12;73.2;35.2;43.4
2023-04-14 18:00:00;6;73.9;43.5;45.9
2023-04-14 19:00:00;12;73.1;36.6;44.4
2023-04-14 20:00:00;6;73.3;38.3;43.1
2023-04-14 21:00:00;8;72.3;29.3;39.0
2023-04-14 22:00:00;8;73.5;42.8;46.3
2023-04-14 23:00:00;9;72.3;29.3;38.9
2023-04-15 00:00:00;13;73.0;43.2;47.8
2023-04-15 01:00:00;10;71.9;29.4;39.6
2023-04-15 02:00:00;13;72.2;35.7;44.5
2023-04-15 03:00:00;10;73.1;37.2;43.8
2023-04-15 04:00:00;11;72.0;30.3;40.8
2023-04-15 05:00:00;14;72.0;31.6;42.0
2023-04-15 06:00:00;16;73.6;43.1;50.5
2023-04-15 07:00:00;12;73.2;34.7;45.1
2023-04-15 08:00:00;12;73.0;33.9;44.6
2023-04-15 09:00:00;15;74.2;43.3;50.1
2023-04-15 10:00:00;13;73.3;34.5;45.3
2023-04-15 11:00:00;12;73.6;33.8;44.4
2023-04-15 12:00:00;15;74.5;44.4;50.4
2023-04-15 13:00:00;12;73.5;33.9;44.3
2023-04-15 14:00:00;10;73.3;33.0;43.1
2023-04-15 15:00:00;11;74.3;43.4;48.6
2023-04-15 16:00:00;10;73.0;32.3;42.3
2023-04-15 17:00:00;12;73.0;33.0;43.3
2023-04-15 18:00:00;13;74.3;43.5;49.3
2023-04-15 19:00:00;14;73.0;32.7;43.8
2023-04-15 20:00:00;13;73.2;33.4;44.1
2023-04-15 21:00:00;14;74.2;43.2;49.2
2023-04-15 22:00:00;13;73.1;31.2;42.2
2023-04-15 23:00:00;14;73.0;31.8;42.9
2023-04-16 00:00:00;15;74.1;42.8;49.1
2023-04-16 01:00:00;14;72.9;31.9;42.9
2023-04-16 02:00:00;13;72.6;31.9;42.9
2023-04-16 03:00:00;15;74.1;42.7;49.2
2023-04-16 04:00:00;15;73.0;32.4;43.7
2023-04-16 05:00:00;14;73.0;32.2;43.5
2023-04-16 06:00:00;19;74.3;43.1;50.5
2023-04-16 07:00:00;14;73.8;34.8;46.0
2023-04-16 08:00:00;13;74.0;35.0;46.0
2023-04-16 09:00:00;16;74.6;42.8;50.9
2023-04-16 10:00:00;12;74.1;35.5;44.5
2023-04-16 11:00:00;11;74.0;33.6;44.1
2023-04-16 12:00:00;14;74.5;39.9;48.0
2023-04-16 13:00:00;9;74.3;36.4;43.2
2023-04-16 14:00:00;10;73.8;31.7;41.8
2023-04-16 15:00:00;12;74.3;38.8;46.6
2023-04-16 16:00:00;7;74.0;36.6;42.5
2023-04-16 17:00:00;7;73.1;30.2;39.1
2023-04-16 18:00:00;12;73.4;35.1;43.5
2023-04-16 19:00:00;9;73.8;37.9;44.1
2023-04-16 20:00:00;10;73.1;30.9;40.8
2023-04-16 21:00:00;12;72.9;30.3;40.2
2023-04-16 22:00:00;9;74.0;41.5;46.9
2023-04-16 23:00:00;11;72.8;29.5;39.9
2023-04-17 00:00:00;15;72.1;30.8;41.2
2023-04-17 01:00:00;11;73.9;42.1;47.6
2023-04-17 02:00:00;14;72.5;31.1;42.3
2023-04-17 03:00:00;14;72.1;32.0;42.9
2023-04-17 04:00:00;17;73.8;42.8;49.7
2023-04-17 05:00:00;16;72.8;33.1;44.7
2023-04-17 06:00:00;18;73.0;33.9;46.8
2023-04-17 07:00:00;19;74.7;44.5;52.5
2023-04-17 08:00:00;16;74.0;36.5;48.5
2023-04-17 09:00:00;14;74.0;36.5;47.3
2023-04-17 10:00:00;14;75.7;44.1;50.0
2023-04-17 11:00:00;9;73.9;32.9;42.4
2023-04-17 12:00:00;10;74.3;42.7;48.8
2023-04-17 13:00:00;4;73.4;36.2;39.9
2023-04-17 14:00:00;8;72.8;38.2;44.1
2023-04-17 15:00:00;1;72.9;45.4;42.8
2023-04-17 16:00:00;5;70.5;28.1;35.9
2023-04-17 17:00:00;3;71.7;54.4;53.0
2023-04-17 18:00:00;2;70.0;27.6;34.3
2023-04-17 19:00:00;5;70.6;48.7;51.3
2023-04-17 20:00:00;5;70.6;30.9;35.9
2023-04-17 21:00:00;8;70.9;41.5;47.5
2023-04-17 22:00:00;5;71.2;32.7;36.6
2023-04-17 23:00:00;11;71.9;30.5;39.4
2023-04-18 00:00:00;8;72.2;41.4;45.1
2023-04-18 01:00:00;11;71.0;29.2;39.2
2023-04-18 02:00:00;15;71.8;37.3;45.7
2023-04-18 03:00:00;11;72.0;34.8;42.2
2023-04-18 04:00:00;13;71.5;30.8;41.4
2023-04-18 05:00:00;18;71.7;34.9;45.0
2023-04-18 06:00:00;15;73.3;39.0;47.7
2023-04-18 07:00:00;14;72.7;34.5;45.5
2023-04-18 08:00:00;16;73.4;37.8;47.6
2023-04-18 09:00:00;11;73.8;40.2;47.0
2023-04-18 10:00:00;8;73.2;32.2;41.6
2023-04-18 11:00:00;10;73.9;44.2;48.4
2023-04-18 12:00:00;8;73.0;31.7;40.9
2023-04-18 13:00:00;11;73.8;45.9;50.5
2023-04-18 14:00:00;4;72.3;33.7;37.8
2023-04-18 15:00:00;6;72.3;44.3;49.0
2023-04-18 16:00:00;3;71.1;36.3;37.3
2023-04-18 17:00:00;5;70.3;37.1;44.0
2023-04-18 18:00:00;1;69.4;52.5;49.8
2023-04-18 19:00:00;4;65.8;35.8;39.7
2023-04-18 20:00:00;3;70.2;48.2;46.8
2023-04-18 21:00:00;2;68.0;26.6;35.4
2023-04-18 22:00:00;6;70.4;47.0;46.6
2023-04-18 23:00:00;11;70.5;31.6;39.2
2023-04-19 00:00:00;7;73.4;62.9;60.2
2023-04-19 01:00:00;9;70.6;27.8;37.3
2023-04-19 02:00:00;10;72.0;51.5;52.9
2023-04-19 03:00:00;11;70.0;29.0;39.0
2023-04-19 04:00:00;13;72.4;48.5;52.0
2023-04-19 05:00:00;13;71.0;29.9;40.7
2023-04-19 06:00:00;16;71.0;31.5;43.4
2023-04-19 07:00:00;14;71.8;34.6;45.1
2023-04-19 08:00:00;14;72.0;34.3;45.2
2023-04-19 09:00:00;11;72.2;33.6;43.7
2023-04-19 10:00:00;9;72.3;31.9;41.6
2023-04-19 11:00:00;12;72.7;34.8;43.2
2023-04-19 12:00:00;5;73.0;42.6;45.1
2023-04-19 13:00:00;8;71.6;30.9;39.0
2023-04-19 14:00:00;9;73.0;50.2;50.0
2023-04-19 15:00:00;4;70.9;29.6;37.1
2023-04-19 16:00:00;4;71.6;50.2;48.8
2023-04-19 17:00:00;2;69.6;28.7;35.0
2023-04-19 18:00:00;5;70.8;47.0;49.6
2023-04-19 19:00:00;1;68.9;33.9;36.6
2023-04-19 20:00:00;9;69.3;39.3;45.1
2023-04-19 21:00:00;1;67.6;49.3;45.7
2023-04-19 22:00:00;6;68.7;29.9;37.0
2023-04-19 23:00:00;4;70.9;42.5;43.5
2023-04-20 00:00:00;7;69.9;27.4;36.0
2023-04-20 01:00:00;9;70.7;42.9;47.0
2023-04-20 02:00:00;7;71.1;29.1;36.9
2023-04-20 03:00:00;9;69.7;28.4;38.1
2023-04-20 04:00:00;12;71.0;39.5;46.9
2023-04-20 05:00:00;10;71.3;31.6;39.8
2023-04-20 06:00:00;14;70.7;30.3;41.6
2023-04-20 07:00:00;15;72.4;41.4;49.3
2023-04-20 08:00:00;11;72.2;35.9;44.0
2023-04-20 09:00:00;10;72.2;32.6;42.6
2023-04-20 10:00:00;12;73.4;44.3;49.5
2023-04-20 11:00:00;11;72.1;31.8;42.1
2023-04-20 12:00:00;18;72.6;36.6;46.6
2023-04-20 13:00:00;11;72.9;39.9;47.1
2023-04-20 14:00:00;13;72.3;34.1;44.9
2023-04-20 15:00:00;14;73.4;44.2;50.1
2023-04-20 16:00:00;13;72.7;34.5;45.2
2023-04-20 17:00:00;15;74.0;44.4;50.7
2023-04-20 18:00:00;14;73.0;34.3;45.2
2023-04-20 19:00:00;14;73.9;43.6;49.6
2023-04-20 20:00:00;16;73.1;33.0;44.7
2023-04-20 21:00:00;13;74.0;41.5;48.3
2023-04-20 22:00:00;13;73.1;31.9;42.6
2023-04-20 23:00:00;17;73.7;39.9;48.7
2023-04-21 00:00:00;12;73.2;33.9;42.5
2023-04-21 01:00:00;13;72.1;31.1;42.2
2023-04-21 02:00:00;15;73.7;42.5;48.7
2023-04-21 03:00:00;13;72.5;31.1;42.2
2023-04-21 04:00:00;13;72.1;31.0;42.2
2023-04-21 05:00:00;16;73.6;42.5;49.0
2023-04-21 06:00:00;16;72.9;32.1;44.1
2023-04-21 07:00:00;14;73.5;34.7;45.5
2023-04-21 08:00:00;14;74.8;44.0;50.3
2023-04-21 09:00:00;11;73.9;33.1;43.2
2023-04-21 10:00:00;12;73.9;33.8;43.3
2023-04-21 11:00:00;8;74.2;42.2;47.1
2023-04-21 12:00:00;12;73.4;32.3;42.7
