Site;SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-04-18 13:00:00;0;60.2;37.3;58.1
2023-04-18 14:00:00;11;65.5;43.9;60.1
2023-04-18 15:00:00;3;70.2;51.1;63.0
2023-04-18 16:00:00;5;71.6;52.7;66.7
2023-04-18 17:00:00;0;64.3;41.2;63.3
2023-04-18 18:00:00;6;63.1;41.6;60.8
2023-04-18 19:00:00;5;73.2;52.4;67.5
2023-04-18 20:00:00;7;71.6;51.1;65.9
2023-04-18 21:00:00;7;71.5;50.8;66.3
2023-04-18 22:00:00;9;71.6;51.4;62.8
2023-04-18 23:00:00;0;61.4;40.1;58.4
2023-04-19 00:00:00;0;56.5;34.3;54.6
2023-04-19 01:00:00;0;52.5;31.1;51.3
2023-04-19 02:00:00;0;48.9;29.3;48.2
2023-04-19 03:00:00;13;68.6;43.1;55.8
2023-04-19 04:00:00;0;62.9;38.4;58.8
2023-04-19 05:00:00;0;55.7;32.1;53.0
2023-04-19 06:00:00;20;75.8;54.7;65.1
2023-04-19 07:00:00;4;72.8;50.8;63.9
2023-04-19 08:00:00;28;75.2;32.1;45.4
2023-04-19 09:00:00;18;77.3;54.3;65.1
2023-04-19 10:00:00;3;69.6;51.8;62.1
2023-04-19 11:00:00;0;60.4;40.0;58.0
2023-04-19 12:00:00;6;59.8;39.1;57.1
2023-04-19 13:00:00;4;72.9;52.0;67.5
2023-04-19 14:00:00;8;68.0;45.0;63.8
2023-04-19 15:00:00;5;70.6;51.1;62.7
2023-04-19 16:00:00;5;71.7;51.5;67.3
2023-04-19 17:00:00;0;68.4;46.7;66.7
2023-04-19 18:00:00;1;61.0;36.2;57.5
2023-04-19 19:00:00;30;74.6;44.5;57.8
2023-04-19 20:00:00;14;73.1;50.3;58.7
2023-04-19 21:00:00;8;69.6;48.8;61.6
2023-04-19 22:00:00;7;70.4;51.2;62.3
2023-04-19 23:00:00;0;68.3;45.9;66.2
2023-04-20 00:00:00;0;60.6;36.5;60.0
2023-04-20 01:00:00;0;55.5;32.7;55.3
2023-04-20 02:00:00;0;51.4;30.4;51.5
2023-04-20 03:00:00;10;58.5;36.2;52.0
2023-04-20 04:00:00;2;67.7;41.9;60.3
2023-04-20 05:00:00;0;57.4;33.4;54.5
2023-04-20 06:00:00;17;75.6;56.2;65.2
2023-04-20 07:00:00;9;73.2;39.4;52.6
2023-04-20 08:00:00;29;76.7;46.8;61.2
2023-04-20 09:00:00;20;77.0;53.3;65.0
2023-04-20 10:00:00;7;73.5;49.5;55.2
2023-04-20 11:00:00;0;51.5;28.1;41.9
2023-04-20 12:00:00;11;70.6;41.0;51.4
2023-04-20 13:00:00;15;74.9;27.7;35.5
2023-04-20 14:00:00;23;77.8;52.2;65.1
2023-04-20 15:00:00;3;73.0;50.8;67.7
2023-04-20 16:00:00;10;72.0;49.1;64.9
2023-04-20 17:00:00;8;73.4;50.6;67.7
2023-04-20 18:00:00;21;76.5;36.7;48.3
2023-04-20 19:00:00;4;73.2;47.4;59.7
2023-04-20 20:00:00;20;76.8;49.0;61.6
2023-04-20 21:00:00;14;74.8;45.2;56.4
2023-04-20 22:00:00;13;73.7;53.2;62.9
2023-04-20 23:00:00;0;70.4;43.2;68.5
2023-04-21 00:00:00;0;61.8;34.8;61.2
2023-04-21 01:00:00;19;73.1;41.7;55.7
2023-04-21 02:00:00;2;65.9;43.3;55.6
2023-04-21 03:00:00;0;56.2;34.4;52.0
2023-04-21 04:00:00;0;52.3;30.9;48.9
2023-04-21 05:00:00;0;49.0;28.8;46.2
2023-04-21 06:00:00;17;76.8;56.0;65.2
2023-04-21 07:00:00;10;75.9;42.6;54.2
2023-04-21 08:00:00;22;76.8;29.8;39.8
2023-04-21 09:00:00;18;79.0;54.5;65.1
2023-04-21 10:00:00;4;72.7;52.0;65.3
2023-04-21 11:00:00;8;71.9;49.8;62.7
2023-04-21 12:00:00;8;66.6;44.0;61.0
2023-04-21 13:00:00;15;76.9;52.4;64.8
2023-04-21 14:00:00;11;75.4;36.0;44.4
2023-04-21 15:00:00;4;73.6;50.6;68.1
2023-04-21 16:00:00;9;72.5;52.0;63.6
2023-04-21 17:00:00;3;68.4;49.2;61.0
2023-04-21 18:00:00;10;73.4;43.4;55.4
2023-04-21 19:00:00;23;76.1;48.4;60.6
2023-04-21 20:00:00;15;75.2;37.0;46.7
2023-04-21 21:00:00;15;75.8;36.6;46.3
2023-04-21 22:00:00;9;74.9;47.6;54.3
2023-04-21 23:00:00;2;66.1;26.6;39.1
2023-04-22 00:00:00;0;48.6;25.1;40.7
2023-04-22 01:00:00;0;44.8;24.0;38.3
2023-04-22 02:00:00;0;42.6;24.0;36.9
2023-04-22 03:00:00;9;60.9;38.7;50.2
2023-04-22 04:00:00;0;60.4;37.3;56.1
2023-04-22 05:00:00;6;58.7;34.4;52.8
2023-04-22 06:00:00;17;77.6;55.5;65.1
2023-04-22 07:00:00;15;76.0;34.3;45.9
2023-04-22 08:00:00;19;77.0;31.2;40.2
2023-04-22 09:00:00;21;78.7;53.5;65.2
2023-04-22 10:00:00;6;70.4;53.6;55.8
2023-04-22 11:00:00;17;76.9;48.8;59.4
2023-04-22 12:00:00;2;68.6;40.7;53.0
2023-04-22 13:00:00;8;73.9;26.4;32.7
2023-04-22 14:00:00;19;77.1;52.2;63.7
2023-04-22 15:00:00;14;74.0;41.5;52.3
2023-04-22 16:00:00;10;74.4;43.4;60.6
2023-04-22 17:00:00;0;68.4;45.3;66.3
2023-04-22 18:00:00;23;71.2;37.9;53.2
2023-04-22 19:00:00;7;74.6;45.6;52.1
2023-04-22 20:00:00;16;75.8;38.6;47.4
2023-04-22 21:00:00;17;75.7;52.1;62.0
2023-04-22 22:00:00;12;72.3;39.5;45.9
2023-04-22 23:00:00;0;67.9;46.3;64.0
2023-04-23 00:00:00;0;60.4;36.9;59.1
2023-04-23 01:00:00;0;55.6;32.7;55.0
2023-04-23 02:00:00;0;51.6;30.3;51.4
2023-04-23 03:00:00;0;48.1;28.7;48.1
2023-04-23 04:00:00;12;64.7;39.9;54.0
2023-04-23 05:00:00;0;63.2;38.0;58.9
2023-04-23 06:00:00;16;76.0;56.4;65.2
2023-04-23 07:00:00;3;71.2;44.5;60.4
2023-04-23 08:00:00;24;74.8;30.6;41.5
2023-04-23 09:00:00;8;74.8;48.5;54.2
2023-04-23 10:00:00;12;74.7;38.5;46.7
2023-04-23 11:00:00;12;75.0;52.1;63.4
2023-04-23 12:00:00;0;70.1;45.7;67.4
2023-04-23 13:00:00;0;61.6;36.3;60.5
2023-04-23 14:00:00;13;68.8;46.8;62.1
2023-04-23 15:00:00;6;71.0;51.9;62.9
2023-04-23 16:00:00;8;72.8;52.5;66.9
2023-04-23 17:00:00;8;71.0;49.1;66.6
2023-04-23 18:00:00;7;72.6;52.5;67.2
2023-04-23 19:00:00;24;74.5;34.6;46.4
2023-04-23 20:00:00;3;70.3;46.5;53.8
2023-04-23 21:00:00;18;74.3;50.4;62.9
2023-04-23 22:00:00;28;74.7;47.8;63.6
2023-04-23 23:00:00;0;69.6;44.2;67.7
2023-04-24 00:00:00;0;61.2;35.5;60.7
2023-04-24 01:00:00;0;55.8;32.0;55.8
2023-04-24 02:00:00;0;51.5;29.8;51.7
2023-04-24 03:00:00;4;50.1;30.1;49.3
2023-04-24 04:00:00;9;71.8;45.2;58.8
2023-04-24 05:00:00;0;60.4;36.1;56.9
2023-04-24 06:00:00;16;75.6;56.2;65.2
2023-04-24 07:00:00;3;70.9;43.7;59.1
2023-04-24 08:00:00;26;75.0;35.8;48.1
2023-04-24 09:00:00;21;77.0;53.1;65.1
2023-04-24 10:00:00;4;70.1;52.0;61.9
2023-04-24 11:00:00;7;72.1;51.4;66.5
2023-04-24 12:00:00;5;70.8;49.7;65.1
2023-04-24 13:00:00;0;62.6;40.0;60.9
2023-04-24 14:00:00;20;73.0;48.9;63.5
2023-04-24 15:00:00;3;69.8;50.9;62.6
2023-04-24 16:00:00;5;69.3;51.8;62.6
2023-04-24 17:00:00;8;71.8;52.2;65.3
2023-04-24 18:00:00;6;71.3;49.8;65.8
2023-04-24 19:00:00;5;72.0;51.2;67.0
2023-04-24 20:00:00;6;70.0;51.7;63.5
2023-04-24 21:00:00;7;69.5;50.7;63.4
2023-04-24 22:00:00;10;73.6;51.7;67.7
2023-04-24 23:00:00;0;68.1;44.7;66.2
2023-04-25 00:00:00;0;60.4;36.2;59.9
2023-04-25 01:00:00;0;55.3;32.6;55.2
2023-04-25 02:00:00;13;63.8;37.6;53.9
2023-04-25 03:00:00;6;73.7;58.1;74.2
2023-04-25 04:00:00;0;66.8;42.3;68.6
2023-04-25 05:00:00;0;61.1;36.5;62.8
2023-04-25 06:00:00;15;75.5;56.9;65.6
2023-04-25 07:00:00;5;71.1;41.3;56.7
2023-04-25 08:00:00;26;76.3;40.8;53.3
2023-04-25 09:00:00;22;76.7;40.9;55.0
2023-04-25 10:00:00;7;69.9;38.7;49.9
2023-04-25 11:00:00;6;69.0;50.4;60.8
2023-04-25 12:00:00;0;61.9;41.0;59.0
2023-04-25 13:00:00;5;59.8;38.5;57.0
2023-04-25 14:00:00;6;70.8;50.7;62.4
2023-04-25 15:00:00;9;71.7;52.1;62.4
2023-04-25 16:00:00;7;70.8;51.3;64.6
2023-04-25 17:00:00;5;70.7;50.7;63.5
2023-04-25 18:00:00;5;71.2;51.3;66.6
2023-04-25 19:00:00;6;72.2;51.3;66.4
2023-04-25 20:00:00;6;69.5;50.5;62.2
2023-04-25 21:00:00;7;70.0;50.8;62.9
2023-04-25 22:00:00;16;74.2;52.1;64.0
2023-04-25 23:00:00;0;64.3;44.4;60.2
2023-04-26 00:00:00;0;58.1;36.0;55.9
2023-04-26 01:00:00;4;56.3;33.2;52.8
2023-04-26 02:00:00;10;72.6;45.0;58.5
2023-04-26 03:00:00;0;60.8;36.7;57.1
2023-04-26 04:00:00;0;55.0;31.8;52.3
2023-04-26 05:00:00;0;51.1;29.6;48.8
2023-04-26 06:00:00;18;76.3;56.1;65.2
2023-04-26 07:00:00;5;73.0;45.1;59.7
2023-04-26 08:00:00;33;77.5;39.6;55.2
2023-04-26 09:00:00;23;78.4;51.7;65.1
2023-04-26 10:00:00;5;74.7;52.4;68.0
2023-04-26 11:00:00;0;64.6;39.9;63.1
2023-04-26 12:00:00;7;72.3;50.5;65.9
2023-04-26 13:00:00;0;66.7;41.7;64.9
2023-04-26 14:00:00;8;65.9;42.8;61.8
2023-04-26 15:00:00;3;73.0;51.4;67.6
2023-04-26 16:00:00;6;69.6;48.5;64.4
2023-04-26 17:00:00;0;68.8;47.0;66.5
2023-04-26 18:00:00;0;60.9;37.3;60.3
2023-04-26 19:00:00;13;73.9;54.3;65.3
2023-04-26 20:00:00;12;70.5;48.7;64.2
2023-04-26 21:00:00;7;70.2;50.8;61.8
2023-04-26 22:00:00;7;71.0;51.7;61.5
2023-04-26 23:00:00;0;68.8;46.6;67.2
2023-04-27 00:00:00;0;60.6;36.7;60.2
2023-04-27 01:00:00;3;56.5;33.2;55.5
2023-04-27 02:00:00;11;72.2;44.7;58.1
2023-04-27 03:00:00;0;60.8;36.9;57.1
2023-04-27 04:00:00;0;54.8;32.0;52.2
2023-04-27 05:00:00;0;50.9;29.6;48.7
2023-04-27 06:00:00;17;75.1;56.0;65.2
2023-04-27 07:00:00;2;70.9;48.6;64.0
2023-04-27 08:00:00;31;76.3;46.3;60.9
2023-04-27 09:00:00;8;73.2;48.7;54.3
2023-04-27 10:00:00;1;57.7;26.6;42.7
2023-04-27 11:00:00;8;54.0;32.0;46.4
2023-04-27 12:00:00;8;74.5;52.2;67.5
2023-04-27 13:00:00;8;68.4;44.4;63.9
2023-04-27 14:00:00;4;72.5;50.0;67.8
2023-04-27 15:00:00;7;72.7;52.7;67.1
2023-04-27 16:00:00;4;71.2;51.8;67.0
2023-04-27 17:00:00;4;65.8;44.2;63.6
2023-04-27 18:00:00;8;71.5;52.3;64.0
2023-04-27 19:00:00;6;69.1;50.2;62.2
2023-04-27 20:00:00;7;70.7;51.1;64.7
2023-04-27 21:00:00;5;71.0;51.8;67.0
2023-04-27 22:00:00;9;72.2;51.4;67.1
2023-04-27 23:00:00;0;63.7;39.8;62.7
2023-04-28 00:00:00;0;57.6;34.3;57.4
2023-04-28 01:00:00;0;53.1;31.4;53.2
2023-04-28 02:00:00;0;49.3;29.6;49.6
2023-04-28 03:00:00;11;61.1;38.9;51.9
2023-04-28 04:00:00;0;60.3;40.3;53.5
2023-04-28 05:00:00;0;53.6;33.0;49.8
2023-04-28 06:00:00;17;74.4;56.2;65.2
2023-04-28 07:00:00;0;69.9;48.6;67.1
2023-04-28 08:00:00;21;69.7;35.5;51.5
2023-04-28 09:00:00;8;74.2;45.9;52.0
2023-04-28 10:00:00;13;74.9;52.5;64.4
2023-04-28 11:00:00;6;71.0;51.3;65.5
2023-04-28 12:00:00;0;64.3;44.7;61.0
2023-04-28 13:00:00;22;73.9;51.1;64.6
2023-04-28 14:00:00;8;71.9;49.5;67.9
2023-04-28 15:00:00;5;70.8;51.3;64.8
2023-04-28 16:00:00;5;70.5;51.8;66.6
2023-04-28 17:00:00;0;67.0;45.4;63.4
2023-05-02 11:00:00;0;70.9;48.2;68.6
2023-05-02 12:00:00;5;71.8;50.5;67.8
2023-05-02 13:00:00;0;63.9;40.1;63.2
2023-05-02 14:00:00;14;67.5;45.7;62.5
2023-05-02 15:00:00;6;71.5;52.6;63.8
2023-05-02 16:00:00;6;70.2;50.5;65.8
2023-05-02 17:00:00;6;70.1;51.5;64.9
2023-05-02 18:00:00;7;68.9;50.9;62.2
2023-05-02 19:00:00;10;69.9;50.4;62.6
2023-05-02 20:00:00;12;70.9;50.4;63.9
2023-05-02 21:00:00;5;70.6;48.5;64.7
2023-05-02 22:00:00;7;59.1;51.6;55.8
2023-05-02 23:00:00;0;49.4;43.8;49.8
2023-05-03 00:00:00;3;46.9;34.8;48.1
2023-05-03 01:00:00;14;69.5;45.3;57.4
2023-05-03 02:00:00;0;61.6;38.5;58.0
2023-05-03 03:00:00;0;55.0;32.7;52.7
2023-05-03 04:00:00;0;50.8;30.2;49.1
2023-05-03 05:00:00;0;47.5;28.6;46.2
2023-05-03 06:00:00;18;75.8;55.9;65.1
2023-05-03 07:00:00;0;70.6;48.5;67.7
2023-05-03 08:00:00;11;72.6;51.3;63.7
2023-05-03 09:00:00;11;72.6;35.3;48.1
2023-05-03 10:00:00;5;72.9;51.8;66.6
2023-05-03 11:00:00;5;70.2;51.4;63.2
2023-05-03 12:00:00;0;66.6;46.5;64.0
2023-05-03 13:00:00;3;60.6;38.0;58.9
2023-05-03 14:00:00;14;75.4;54.3;66.7
2023-05-03 15:00:00;8;71.3;49.3;65.9
2023-05-03 16:00:00;7;72.3;51.0;68.0
2023-05-03 17:00:00;4;71.0;51.1;66.4
2023-05-03 18:00:00;7;69.4;51.7;63.1
2023-05-03 19:00:00;8;71.0;50.7;65.0
2023-05-03 20:00:00;8;71.9;50.7;66.8
2023-05-03 21:00:00;7;69.0;50.4;62.7
2023-05-03 22:00:00;12;72.2;50.0;66.6
2023-05-03 23:00:00;0;69.2;44.8;67.5
2023-05-04 00:00:00;0;61.0;36.3;60.7
2023-05-04 01:00:00;0;55.8;32.8;55.8
2023-05-04 02:00:00;0;51.6;30.6;51.8
2023-05-04 03:00:00;10;57.9;35.8;51.7
2023-05-04 04:00:00;2;67.0;41.7;60.3
2023-05-04 05:00:00;0;57.3;33.8;54.4
2023-05-04 06:00:00;17;74.7;56.2;65.4
2023-05-04 07:00:00;0;68.9;47.7;66.8
2023-05-04 08:00:00;8;71.1;51.8;65.5
2023-05-04 09:00:00;17;74.7;51.4;64.0
2023-05-04 10:00:00;4;70.1;48.7;67.0
2023-05-04 11:00:00;4;72.2;51.1;67.2
2023-05-04 12:00:00;0;62.9;39.3;61.7
2023-05-04 13:00:00;6;69.6;52.4;62.8
2023-05-04 14:00:00;0;61.3;40.8;59.5
2023-05-04 15:00:00;11;72.0;53.8;65.9
2023-05-04 16:00:00;7;69.7;49.7;62.6
2023-05-04 17:00:00;8;71.4;51.2;66.3
2023-05-04 18:00:00;7;69.9;51.0;63.6
2023-05-04 19:00:00;5;70.3;51.1;66.2
2023-05-04 20:00:00;4;70.0;50.6;66.6
2023-05-04 21:00:00;7;69.3;50.8;64.2
2023-05-04 22:00:00;16;71.7;51.9;64.4
2023-05-04 23:00:00;0;63.9;43.3;61.2
2023-05-05 00:00:00;0;57.9;36.2;56.8
2023-05-05 01:00:00;0;53.6;32.9;53.2
2023-05-05 02:00:00;0;50.1;30.9;50.0
2023-05-05 03:00:00;0;47.0;29.6;47.1
2023-05-05 04:00:00;9;55.0;36.3;49.8
2023-05-05 05:00:00;0;64.1;40.1;59.7
2023-05-05 06:00:00;17;74.0;55.6;65.6
2023-05-05 07:00:00;0;67.9;46.9;66.4
2023-05-05 08:00:00;8;64.2;52.5;59.9
2023-05-05 09:00:00;0;52.2;53.8;51.3
2023-05-05 10:00:00;10;61.2;53.9;55.7
2023-05-05 11:00:00;0;68.4;47.7;66.7
2023-05-05 12:00:00;0;60.5;37.7;60.4
2023-05-05 13:00:00;9;66.9;48.7;61.5
2023-05-05 14:00:00;0;61.7;42.7;58.3
2023-05-05 15:00:00;10;69.2;51.5;62.3
2023-05-05 16:00:00;7;69.7;50.7;66.0
2023-05-05 17:00:00;9;71.1;51.1;67.1
2023-05-05 18:00:00;8;69.5;50.9;63.6
2023-05-05 19:00:00;7;68.9;50.7;63.3
2023-05-05 20:00:00;5;70.2;51.2;66.9
2023-05-05 21:00:00;5;67.5;51.0;63.1
2023-05-05 22:00:00;7;70.5;51.2;66.5
2023-05-05 23:00:00;0;63.1;40.3;63.0
2023-05-06 00:00:00;0;57.4;35.1;57.9
2023-05-06 01:00:00;10;60.1;36.6;54.4
2023-05-06 02:00:00;5;68.8;44.3;59.0
2023-05-06 03:00:00;0;58.3;35.8;55.3
2023-05-06 04:00:00;0;53.4;32.0;51.1
2023-05-06 05:00:00;0;49.8;30.2;48.0
2023-05-06 06:00:00;19;72.5;55.4;65.2
2023-05-06 07:00:00;0;67.7;47.8;66.4
2023-05-06 08:00:00;7;64.3;43.7;62.0
2023-05-06 09:00:00;4;70.9;52.4;67.1
2023-05-06 10:00:00;7;67.6;47.8;63.4
2023-05-06 11:00:00;6;68.4;51.4;63.2
2023-05-06 12:00:00;0;67.6;46.8;67.0
2023-05-06 13:00:00;0;60.4;37.7;60.9
2023-05-06 14:00:00;13;68.6;49.5;61.2
2023-05-06 15:00:00;10;72.1;53.0;67.0
2023-05-06 16:00:00;7;68.3;51.1;62.6
2023-05-06 17:00:00;8;70.6;51.2;66.4
2023-05-06 18:00:00;8;70.9;51.2;66.9
2023-05-06 19:00:00;10;71.1;50.7;65.6
2023-05-06 20:00:00;6;68.7;50.9;62.6
2023-05-06 21:00:00;6;69.5;51.2;66.0
2023-05-06 22:00:00;6;71.0;51.3;67.4
2023-05-06 23:00:00;0;63.8;40.5;63.3
2023-05-07 00:00:00;0;57.9;35.3;58.1
2023-05-07 01:00:00;2;53.6;32.4;53.8
2023-05-07 02:00:00;13;70.1;44.5;57.3
2023-05-07 03:00:00;0;60.1;37.8;56.6
2023-05-07 04:00:00;0;54.4;32.9;52.0
2023-05-07 05:00:00;0;50.7;30.6;48.8
2023-05-07 06:00:00;21;72.7;55.1;65.1
2023-05-07 07:00:00;0;68.1;48.6;66.5
2023-05-07 08:00:00;0;60.4;38.3;60.5
2023-05-07 09:00:00;13;68.6;50.0;63.2
2023-05-07 10:00:00;6;69.0;50.6;64.6
2023-05-07 11:00:00;4;69.9;51.3;66.1
2023-05-07 12:00:00;0;63.3;46.2;60.2
2023-05-07 13:00:00;5;59.2;39.7;57.6
2023-05-07 14:00:00;10;70.7;52.9;63.2
2023-05-07 15:00:00;6;69.1;52.4;63.2
2023-05-07 16:00:00;6;70.9;50.9;67.3
2023-05-07 17:00:00;6;68.5;50.2;62.4
2023-05-07 18:00:00;8;69.6;51.3;64.5
2023-05-07 19:00:00;8;70.7;51.3;66.8
2023-05-07 20:00:00;6;70.2;51.0;67.1
2023-05-07 21:00:00;6;70.2;50.9;66.2
2023-05-07 22:00:00;17;72.3;52.7;63.9
2023-05-07 23:00:00;0;62.0;43.4;58.6
2023-05-08 00:00:00;0;56.8;36.6;54.9
2023-05-08 01:00:00;0;52.9;33.1;51.8
2023-05-08 02:00:00;0;49.5;31.1;48.9
2023-05-08 03:00:00;3;47.1;29.6;46.3
2023-05-08 04:00:00;8;68.3;43.9;59.1
2023-05-08 05:00:00;0;58.6;35.6;55.6
2023-05-08 06:00:00;16;73.9;56.4;65.6
2023-05-08 07:00:00;0;67.8;47.2;66.3
2023-05-08 08:00:00;8;67.7;47.9;63.5
2023-05-08 09:00:00;5;70.9;52.0;66.8
2023-05-08 10:00:00;0;67.8;47.6;66.7
2023-05-08 11:00:00;7;70.3;51.4;66.1
2023-05-08 12:00:00;6;68.4;48.6;62.9
2023-05-08 13:00:00;0;62.0;43.7;58.8
2023-05-08 14:00:00;9;63.1;43.4;59.1
2023-05-08 15:00:00;8;69.8;50.8;62.0
2023-05-08 16:00:00;19;72.8;52.0;64.3
2023-05-08 17:00:00;7;69.4;50.1;64.5
2023-05-08 18:00:00;5;70.1;51.2;66.7
2023-05-08 19:00:00;6;70.6;51.1;66.8
2023-05-08 20:00:00;6;70.0;51.1;66.7
2023-05-08 21:00:00;5;68.5;50.8;64.9
2023-05-08 22:00:00;6;69.7;51.3;65.9
2023-05-08 23:00:00;0;64.1;45.9;60.5
2023-05-09 00:00:00;0;57.9;37.4;56.4
2023-05-09 01:00:00;0;53.8;33.7;53.1
2023-05-09 02:00:00;0;50.3;31.5;50.0
2023-05-09 03:00:00;12;66.6;45.3;56.7
2023-05-09 04:00:00;0;55.7;36.0;51.2
2023-05-09 05:00:00;0;51.7;32.2;48.3
2023-05-09 06:00:00;17;73.3;56.2;65.3
2023-05-09 07:00:00;0;68.5;48.1;66.8
2023-05-09 08:00:00;6;64.3;43.2;61.9
2023-05-09 09:00:00;4;71.5;52.4;67.2
2023-05-09 10:00:00;6;69.6;51.4;64.2
2023-05-09 11:00:00;11;69.2;50.0;62.3
2023-05-09 12:00:00;6;68.4;49.6;61.7
2023-05-09 13:00:00;0;59.4;39.2;56.4
2023-05-09 14:00:00;0;56.0;35.9;53.8
2023-05-10 09:00:00;1;69.2;42.5;49.4
2023-05-10 10:00:00;9;72.2;49.9;62.6
2023-05-10 11:00:00;5;70.8;51.0;66.9
2023-05-10 12:00:00;0;62.1;39.5;61.7
2023-05-10 13:00:00;5;68.7;52.0;62.4
2023-05-10 14:00:00;10;66.8;46.6;61.4
2023-05-10 15:00:00;4;71.2;48.8;67.9
2023-05-10 16:00:00;8;71.1;51.7;63.1
2023-05-10 17:00:00;4;70.0;51.5;62.8
2023-05-10 18:00:00;5;72.1;51.7;67.2
2023-05-10 19:00:00;12;73.1;51.1;64.8
2023-05-10 20:00:00;8;74.4;51.2;68.0
2023-05-10 21:00:00;9;72.8;51.4;64.9
2023-05-10 22:00:00;6;72.2;50.9;66.8
2023-05-10 23:00:00;0;64.2;40.6;62.9
2023-05-11 00:00:00;0;58.3;35.2;57.9
2023-05-11 01:00:00;0;53.9;32.4;53.7
2023-05-11 02:00:00;5;53.4;32.4;50.9
2023-05-11 03:00:00;7;69.4;44.5;56.7
2023-05-11 04:00:00;0;58.1;36.2;54.2
2023-05-11 05:00:00;0;53.8;32.2;50.8
2023-05-11 06:00:00;18;75.9;55.6;65.2
2023-05-11 07:00:00;0;70.4;48.3;67.5
2023-05-11 08:00:00;29;75.8;44.7;60.2
2023-05-11 09:00:00;14;76.1;37.3;46.8
2023-05-11 10:00:00;7;75.0;51.9;67.9
2023-05-11 11:00:00;6;73.0;51.2;67.0
2023-05-11 12:00:00;4;66.8;44.2;63.6
2023-05-11 13:00:00;1;67.6;48.9;63.0
2023-05-11 14:00:00;8;65.7;45.2;61.3
2023-05-11 15:00:00;6;71.6;51.8;62.7
2023-05-11 16:00:00;6;71.8;51.5;66.4
2023-05-11 17:00:00;4;71.2;51.5;66.4
2023-05-11 18:00:00;0;68.5;47.1;66.7
2023-05-11 19:00:00;7;73.0;51.6;67.0
2023-05-11 20:00:00;6;71.3;50.7;65.6
2023-05-11 21:00:00;6;72.9;51.2;67.6
2023-05-11 22:00:00;8;71.5;51.1;63.7
2023-05-11 23:00:00;0;70.1;43.8;68.7
2023-05-12 00:00:00;0;61.7;35.8;61.2
2023-05-12 01:00:00;6;59.6;34.3;55.9
2023-05-12 02:00:00;9;73.9;45.6;58.4
2023-05-12 03:00:00;0;61.5;37.6;57.6
2023-05-12 04:00:00;0;55.7;33.0;52.8
2023-05-12 05:00:00;0;51.8;30.7;49.4
2023-05-12 06:00:00;17;75.9;56.3;65.1
2023-05-12 07:00:00;0;70.4;48.5;67.4
2023-05-12 08:00:00;20;63.2;43.9;48.3
2023-05-12 09:00:00;3;29.8;49.4;28.9
2023-05-12 10:00:00;2;37.8;50.2;32.6
2023-05-12 11:00:00;12;58.5;52.8;51.6
2023-05-12 12:00:00;4;69.6;53.6;63.1
2023-05-12 13:00:00;0;59.2;39.8;57.8
2023-05-12 14:00:00;11;70.4;51.5;63.3
2023-05-12 15:00:00;8;71.3;50.3;64.3
2023-05-12 16:00:00;6;71.2;50.2;64.8
2023-05-12 17:00:00;6;73.6;51.9;67.9
2023-05-12 18:00:00;5;72.2;50.9;66.2
2023-05-12 19:00:00;4;70.5;51.6;64.5
2023-05-12 20:00:00;0;68.4;47.1;66.3
2023-05-12 21:00:00;7;65.8;44.4;62.6
2023-05-12 22:00:00;3;72.8;50.6;67.9
2023-05-12 23:00:00;0;63.4;39.1;62.2
2023-05-13 00:00:00;0;57.7;34.5;57.4
2023-05-13 01:00:00;0;53.4;32.0;53.3
2023-05-13 02:00:00;9;55.7;33.7;51.9
2023-05-13 03:00:00;7;72.6;44.8;59.3
2023-05-13 04:00:00;0;60.1;36.2;56.5
2023-05-13 05:00:00;0;54.8;32.1;52.0
2023-05-13 06:00:00;17;75.9;56.1;65.2
2023-05-13 07:00:00;0;69.9;48.6;67.3
2023-05-13 08:00:00;6;66.4;32.2;48.0
2023-05-13 09:00:00;20;76.8;51.5;63.4
2023-05-13 10:00:00;0;65.2;46.6;60.6
2023-05-13 11:00:00;0;58.7;38.3;56.8
2023-05-13 12:00:00;11;73.1;50.8;66.7
2023-05-13 13:00:00;0;66.1;41.0;64.6
2023-05-13 14:00:00;12;68.3;45.4;63.0
2023-05-13 15:00:00;3;73.4;51.3;68.1
2023-05-13 16:00:00;5;72.3;51.3;66.9
2023-05-13 17:00:00;0;64.5;41.4;63.4
2023-05-13 18:00:00;9;72.4;51.9;65.5
2023-05-13 19:00:00;8;72.7;50.4;66.2
2023-05-13 20:00:00;8;71.6;50.2;64.9
2023-05-13 21:00:00;4;73.1;51.2;68.2
2023-05-13 22:00:00;5;72.2;51.9;67.5
2023-05-13 23:00:00;0;68.5;46.6;66.8
2023-05-14 00:00:00;0;61.0;37.8;60.7
2023-05-14 01:00:00;0;56.1;34.1;56.2
2023-05-14 02:00:00;0;52.1;32.0;52.5
2023-05-14 03:00:00;0;48.6;30.5;49.1
2023-05-14 04:00:00;0;45.6;29.4;46.2
2023-05-14 05:00:00;0;42.9;28.6;43.6
