Site;SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-16 00:00:00;41;79.6;51.1;55.5
2023-03-16 01:00:00;44;79.8;51.8;56.5
2023-03-16 02:00:00;45;79.9;53.0;57.9
2023-03-16 03:00:00;46;80.0;53.6;58.6
2023-03-16 04:00:00;47;80.0;53.9;59.0
2023-03-16 05:00:00;46;80.0;53.9;59.0
2023-03-16 06:00:00;49;80.0;54.6;60.0
2023-03-16 07:00:00;74;80.2;58.0;65.1
2023-03-16 08:00:00;59;80.3;61.3;67.5
2023-03-16 09:00:00;51;80.6;59.1;64.5
2023-03-16 10:00:00;48;80.6;57.5;62.7
2023-03-16 11:00:00;45;80.3;55.1;60.0
2023-03-16 12:00:00;29;80.1;52.8;55.9
2023-03-16 13:00:00;34;80.1;50.0;53.8
2023-03-16 14:00:00;31;79.9;50.0;53.5
2023-03-16 15:00:00;30;79.9;49.5;52.9
2023-03-16 16:00:00;33;79.8;48.7;52.5
2023-03-16 17:00:00;32;77.8;58.0;59.1
2023-03-16 18:00:00;34;79.3;48.5;52.3
2023-03-16 19:00:00;34;79.5;49.1;52.9
2023-03-16 20:00:00;42;79.4;51.1;55.7
2023-03-16 21:00:00;44;79.3;53.5;58.4
2023-03-16 22:00:00;45;79.6;55.0;59.8
2023-03-16 23:00:00;23;76.6;53.2;55.6
2023-03-17 00:00:00;36;79.1;49.4;53.3
2023-03-17 01:00:00;37;79.5;50.3;54.3
2023-03-17 02:00:00;38;79.5;50.6;54.8
2023-03-17 03:00:00;39;79.5;50.9;55.3
2023-03-17 04:00:00;40;79.7;51.0;55.4
2023-03-17 05:00:00;40;79.7;51.7;56.0
2023-03-17 06:00:00;40;79.9;51.9;56.3
2023-03-17 07:00:00;67;80.1;55.1;62.1
2023-03-17 08:00:00;52;80.0;59.1;64.6
2023-03-17 09:00:00;45;80.2;57.0;61.9
2023-03-17 10:00:00;40;80.0;55.4;59.6
2023-03-17 11:00:00;37;80.0;53.1;57.1
2023-03-17 12:00:00;24;79.6;50.4;53.1
2023-03-17 13:00:00;29;79.5;48.1;51.5
2023-03-17 14:00:00;30;79.3;47.7;51.2
2023-03-17 15:00:00;26;79.1;47.4;50.6
2023-03-17 16:00:00;36;78.7;55.3;57.9
2023-03-17 17:00:00;12;74.4;51.9;50.2
2023-03-17 18:00:00;16;78.2;47.9;49.8
2023-03-17 19:00:00;33;78.5;46.0;49.8
2023-03-17 20:00:00;35;78.4;47.6;51.7
2023-03-17 21:00:00;35;78.4;49.4;53.3
2023-03-17 22:00:00;37;78.5;50.9;54.8
2023-03-17 23:00:00;18;73.8;50.0;51.9
2023-03-18 00:00:00;24;77.7;47.0;49.8
2023-03-18 01:00:00;28;78.2;46.7;49.8
2023-03-18 02:00:00;29;78.5;47.2;50.5
2023-03-18 03:00:00;31;78.7;47.9;51.4
2023-03-18 04:00:00;32;78.3;48.2;51.8
2023-03-18 05:00:00;33;78.9;48.5;52.3
2023-03-18 06:00:00;35;79.0;49.4;53.3
2023-03-18 07:00:00;60;79.1;53.1;59.1
2023-03-18 08:00:00;46;79.3;56.4;61.3
2023-03-18 09:00:00;43;79.3;55.4;60.0
2023-03-18 10:00:00;36;79.5;54.4;58.3
2023-03-18 11:00:00;34;79.3;51.7;55.4
2023-03-18 12:00:00;26;78.9;49.1;52.1
2023-03-18 13:00:00;18;78.6;47.8;49.9
2023-03-18 14:00:00;25;78.8;47.1;49.9
2023-03-18 15:00:00;28;78.9;46.5;49.9
2023-03-18 16:00:00;30;75.0;57.5;57.6
2023-03-18 17:00:00;26;77.6;46.8;49.7
2023-03-18 18:00:00;25;78.1;46.9;49.9
2023-03-18 19:00:00;35;78.1;47.2;51.1
2023-03-18 20:00:00;34;77.8;48.7;52.4
2023-03-18 21:00:00;35;78.0;49.6;53.5
2023-03-18 22:00:00;34;78.1;49.7;53.5
2023-03-18 23:00:00;17;74.2;49.3;51.2
2023-03-19 00:00:00;19;77.3;47.6;49.8
2023-03-19 01:00:00;20;77.5;47.5;49.8
2023-03-19 02:00:00;25;77.7;47.0;49.8
2023-03-19 03:00:00;24;77.7;47.0;49.9
2023-03-19 04:00:00;24;77.6;47.2;49.9
2023-03-19 05:00:00;25;77.8;46.9;49.8
2023-03-19 06:00:00;24;78.1;47.0;49.8
2023-03-19 07:00:00;52;78.5;48.6;54.1
2023-03-19 08:00:00;40;78.8;52.0;56.5
2023-03-19 09:00:00;38;78.7;51.6;55.7
2023-03-19 10:00:00;36;78.6;51.2;55.2
2023-03-19 11:00:00;34;78.6;50.7;54.5
2023-03-19 12:00:00;36;78.6;50.1;54.1
2023-03-19 13:00:00;36;78.4;50.7;54.8
2023-03-19 14:00:00;35;78.0;50.8;54.7
2023-03-19 15:00:00;35;78.0;50.6;54.5
2023-03-19 16:00:00;34;76.0;58.0;59.3
2023-03-19 17:00:00;34;78.0;49.1;52.9
2023-03-19 18:00:00;34;77.9;49.8;53.5
2023-03-19 19:00:00;37;77.9;50.1;54.2
2023-03-19 20:00:00;41;77.9;51.5;56.0
2023-03-19 21:00:00;41;77.8;52.5;57.0
2023-03-19 22:00:00;40;77.9;53.7;58.1
2023-03-19 23:00:00;18;71.4;50.9;53.1
2023-03-20 00:00:00;28;77.6;46.7;50.0
2023-03-20 01:00:00;28;77.8;47.7;51.0
2023-03-20 02:00:00;28;77.8;47.6;50.9
2023-03-20 03:00:00;30;77.8;48.0;51.4
2023-03-20 04:00:00;31;78.0;48.3;51.8
2023-03-20 05:00:00;29;78.1;48.5;51.7
2023-03-20 06:00:00;32;78.2;48.1;51.8
2023-03-20 07:00:00;58;78.8;51.1;57.1
2023-03-20 08:00:00;44;78.9;54.9;59.7
2023-03-20 09:00:00;38;78.6;53.7;57.9
2023-03-20 10:00:00;35;78.8;52.9;56.8
2023-03-20 11:00:00;34;78.7;52.4;56.1
2023-03-20 12:00:00;18;78.2;49.8;51.9
2023-03-20 13:00:00;37;78.4;48.5;52.8
2023-03-20 14:00:00;20;78.0;48.1;50.5
2023-03-20 15:00:00;26;77.9;47.1;50.0
2023-03-20 16:00:00;19;72.0;62.5;61.1
2023-03-20 17:00:00;10;69.9;47.5;49.2
2023-03-20 18:00:00;0;52.6;40.4;47.3
2023-03-20 19:00:00;44;65.5;40.6;48.8
2023-03-20 20:00:00;40;77.5;50.2;54.5
2023-03-20 21:00:00;39;77.5;51.3;55.6
2023-03-20 22:00:00;40;77.8;52.7;56.9
2023-03-20 23:00:00;17;72.2;51.4;53.5
2023-03-21 00:00:00;29;77.2;47.3;50.5
2023-03-21 01:00:00;32;78.0;48.1;51.8
2023-03-21 02:00:00;29;77.8;48.5;51.7
2023-03-21 03:00:00;32;77.9;48.7;52.4
2023-03-21 04:00:00;34;78.1;49.6;53.5
2023-03-21 05:00:00;35;78.4;50.2;54.2
2023-03-21 06:00:00;35;78.8;51.1;54.8
2023-03-21 07:00:00;61;79.0;53.6;59.9
2023-03-21 08:00:00;45;79.0;57.6;62.5
2023-03-21 09:00:00;39;79.0;56.1;60.3
2023-03-21 10:00:00;37;79.0;55.0;59.0
2023-03-21 11:00:00;32;79.0;52.2;55.7
2023-03-21 12:00:00;24;78.9;50.3;53.1
2023-03-21 13:00:00;23;78.7;47.7;50.4
2023-03-21 14:00:00;23;78.7;47.4;50.1
2023-03-21 15:00:00;21;78.2;47.3;49.8
2023-03-21 16:00:00;25;78.1;46.8;49.8
2023-03-21 17:00:00;21;75.6;60.6;60.9
2023-03-21 18:00:00;27;77.8;46.9;49.9
2023-03-21 19:00:00;28;77.5;47.0;50.2
2023-03-21 20:00:00;32;77.7;48.5;52.2
2023-03-21 21:00:00;33;77.7;49.6;53.3
2023-03-21 22:00:00;34;77.8;50.5;54.3
2023-03-21 23:00:00;16;73.4;50.2;52.0
2023-03-22 00:00:00;17;76.8;47.7;49.7
2023-03-22 01:00:00;19;77.1;47.6;49.9
2023-03-22 02:00:00;26;77.7;46.8;49.8
2023-03-22 03:00:00;26;77.9;46.8;49.8
2023-03-22 04:00:00;28;78.0;47.5;50.8
2023-03-22 05:00:00;27;78.0;47.7;50.9
2023-03-22 06:00:00;31;78.0;48.1;51.6
2023-03-22 07:00:00;53;78.7;51.6;57.1
2023-03-22 08:00:00;42;79.0;55.6;60.2
2023-03-22 09:00:00;34;78.9;54.1;57.8
2023-03-22 10:00:00;33;79.0;51.7;55.4
2023-03-22 11:00:00;24;79.0;51.1;53.9
2023-03-22 12:00:00;22;78.5;48.4;51.0
2023-03-22 13:00:00;4;63.9;46.1;48.8
2023-03-22 14:00:00;0;52.4;38.8;46.0
2023-03-22 15:00:00;0;49.9;34.8;43.1
2023-03-22 16:00:00;10;61.3;46.0;56.0
2023-03-22 17:00:00;1;68.6;56.4;65.4
2023-03-22 18:00:00;0;60.8;36.1;57.1
2023-03-22 19:00:00;0;55.5;30.1;51.9
2023-03-22 20:00:00;0;50.8;31.7;46.5
2023-03-22 21:00:00;55;76.0;43.8;49.9
2023-03-22 22:00:00;31;77.3;46.8;50.4
2023-03-22 23:00:00;16;76.6;48.4;50.3
2023-03-23 00:00:00;10;76.0;48.6;49.8
2023-03-23 01:00:00;18;76.9;47.7;49.8
2023-03-23 02:00:00;16;76.8;48.0;49.9
2023-03-23 03:00:00;17;77.0;47.8;49.8
2023-03-23 04:00:00;16;77.2;48.0;49.8
2023-03-23 05:00:00;17;77.0;47.8;49.9
2023-03-23 06:00:00;17;76.9;47.9;49.8
2023-03-23 07:00:00;44;77.7;47.1;51.8
2023-03-23 08:00:00;28;78.0;48.8;52.1
2023-03-23 09:00:00;25;77.7;47.8;50.6
2023-03-23 10:00:00;22;77.8;47.3;49.9
2023-03-23 11:00:00;15;77.0;48.1;49.8
2023-03-23 12:00:00;7;70.9;48.0;49.7
2023-03-23 13:00:00;0;53.3;41.6;48.7
2023-03-23 14:00:00;0;50.0;36.4;45.0
2023-03-23 15:00:00;8;72.6;61.5;70.0
2023-03-23 16:00:00;0;62.9;49.7;60.7
2023-03-23 17:00:00;37;75.9;46.0;50.3
2023-03-23 18:00:00;18;76.0;47.7;49.9
2023-03-23 19:00:00;19;76.1;47.7;49.8
2023-03-23 20:00:00;20;76.2;47.5;49.8
2023-03-23 21:00:00;23;76.0;47.2;49.8
2023-03-23 22:00:00;20;75.8;47.6;49.8
2023-03-23 23:00:00;12;69.0;48.7;50.6
2023-03-24 00:00:00;3;73.2;49.1;49.8
2023-03-24 01:00:00;9;73.7;48.7;49.8
2023-03-24 02:00:00;12;75.9;48.3;49.8
2023-03-24 03:00:00;9;73.6;48.8;49.8
2023-03-24 04:00:00;17;75.7;47.9;49.8
2023-03-24 05:00:00;16;76.1;47.9;49.8
2023-03-24 06:00:00;16;76.0;48.0;49.9
2023-03-24 07:00:00;42;76.5;48.1;52.8
2023-03-24 08:00:00;30;76.5;51.5;54.9
2023-03-24 09:00:00;28;77.1;50.1;53.2
2023-03-24 10:00:00;28;77.2;49.8;53.0
2023-03-24 11:00:00;23;76.8;49.9;52.5
2023-03-24 12:00:00;20;76.9;47.6;49.9
2023-03-24 13:00:00;36;76.7;54.2;57.3
2023-03-24 14:00:00;17;73.5;51.0;50.5
2023-03-24 15:00:00;29;76.9;49.3;52.7
2023-03-24 16:00:00;25;76.6;49.0;52.0
2023-03-24 17:00:00;28;77.0;50.0;53.1
2023-03-24 18:00:00;31;76.9;51.0;54.6
2023-03-24 19:00:00;32;77.0;51.9;55.3
2023-03-24 20:00:00;32;77.1;52.5;55.9
2023-03-24 21:00:00;35;77.3;53.0;56.7
2023-03-24 22:00:00;35;77.3;54.4;58.3
2023-03-24 23:00:00;16;70.8;52.6;54.1
2023-03-25 00:00:00;20;76.8;48.2;50.4
2023-03-25 01:00:00;28;77.3;47.0;50.2
2023-03-25 02:00:00;28;77.4;48.5;51.8
2023-03-25 03:00:00;28;77.5;48.6;51.8
2023-03-25 04:00:00;26;77.6;48.8;51.8
2023-03-25 05:00:00;25;77.7;48.3;51.2
2023-03-25 06:00:00;22;77.7;47.3;50.0
2023-03-25 07:00:00;51;78.3;50.4;55.7
2023-03-25 08:00:00;36;78.4;54.0;58.0
2023-03-25 09:00:00;39;78.5;53.7;58.1
2023-03-25 10:00:00;33;78.5;53.6;57.2
2023-03-25 11:00:00;34;78.4;51.7;55.4
2023-03-25 12:00:00;31;78.4;51.4;54.8
2023-03-25 13:00:00;33;75.5;58.7;59.3
2023-03-25 14:00:00;28;78.0;48.7;51.9
2023-03-25 15:00:00;25;78.1;48.4;51.3
2023-03-25 16:00:00;31;78.0;48.2;51.6
2023-03-25 17:00:00;28;77.9;49.3;52.5
2023-03-25 18:00:00;30;77.7;49.3;52.7
2023-03-25 19:00:00;34;78.0;49.6;53.3
2023-03-25 20:00:00;36;77.9;51.3;55.2
2023-03-25 21:00:00;38;77.9;52.4;56.5
2023-03-25 22:00:00;39;78.0;53.5;57.7
2023-03-25 23:00:00;18;71.4;52.3;54.5
2023-03-26 00:00:00;26;77.7;47.4;50.3
2023-03-26 01:00:00;25;77.6;47.9;50.7
2023-03-26 02:00:00;23;78.0;47.7;50.6
2023-03-26 03:00:00;21;77.0;47.0;48.4
2023-03-26 04:00:00;26;78.2;46.8;49.8
2023-03-26 05:00:00;25;78.1;47.0;49.8
2023-03-26 06:00:00;23;78.4;47.3;49.9
2023-03-26 07:00:00;49;78.2;49.0;54.0
2023-03-26 08:00:00;41;78.3;52.6;57.0
2023-03-26 09:00:00;43;78.9;54.2;58.9
2023-03-26 10:00:00;42;79.0;54.4;59.0
2023-03-26 11:00:00;41;79.5;54.5;59.0
2023-03-26 12:00:00;41;79.0;55.1;59.6
2023-03-26 13:00:00;40;79.0;54.0;58.3
2023-03-26 14:00:00;43;78.9;58.1;61.9
2023-03-26 15:00:00;30;79.0;51.8;55.2
2023-03-26 16:00:00;49;78.9;53.1;58.4
2023-03-26 17:00:00;36;78.7;55.0;59.1
2023-03-26 18:00:00;36;79.1;53.9;57.8
2023-03-26 19:00:00;38;79.0;52.3;56.5
2023-03-26 20:00:00;40;79.0;52.5;56.9
2023-03-26 21:00:00;38;79.0;53.8;58.1
2023-03-26 22:00:00;43;79.0;54.5;59.0
2023-03-26 23:00:00;22;72.8;53.5;55.7
2023-03-27 00:00:00;32;78.9;49.3;53.0
2023-03-27 01:00:00;32;78.8;49.4;53.0
2023-03-27 02:00:00;34;79.0;49.4;53.3
2023-03-27 03:00:00;32;79.0;50.0;53.5
2023-03-27 04:00:00;32;79.0;49.9;53.6
2023-03-27 05:00:00;33;79.0;49.3;53.0
2023-03-27 06:00:00;33;79.1;49.8;53.5
2023-03-27 07:00:00;58;79.3;51.9;57.9
2023-03-27 08:00:00;47;79.3;55.8;60.7
2023-03-27 09:00:00;48;79.6;56.3;61.4
2023-03-27 10:00:00;47;79.5;55.7;60.8
2023-03-27 11:00:00;49;79.6;56.3;61.5
2023-03-27 12:00:00;41;79.5;57.1;61.6
2023-03-27 13:00:00;46;79.6;59.3;63.8
2023-03-27 14:00:00;44;79.5;55.5;60.2
2023-03-27 15:00:00;47;79.4;56.8;61.7
2023-03-27 16:00:00;46;79.0;56.9;61.9
2023-03-27 17:00:00;44;79.7;57.2;61.9
2023-03-27 18:00:00;45;79.6;57.2;61.9
2023-03-27 19:00:00;43;79.5;56.3;61.0
2023-03-27 20:00:00;48;79.4;56.7;61.7
2023-03-27 21:00:00;50;79.1;57.2;62.4
2023-03-27 22:00:00;50;80.0;58.3;63.6
2023-03-27 23:00:00;27;74.2;56.1;59.1
2023-03-28 00:00:00;38;79.6;51.3;55.5
2023-03-28 01:00:00;38;79.7;51.3;55.5
2023-03-28 02:00:00;42;79.3;52.1;56.7
2023-03-28 03:00:00;45;79.8;53.6;58.5
2023-03-28 04:00:00;46;80.0;54.6;59.5
2023-03-28 05:00:00;49;79.8;55.2;60.4
2023-03-28 06:00:00;49;80.0;55.5;60.7
2023-03-28 07:00:00;74;79.6;58.9;66.2
2023-03-28 08:00:00;64;80.1;63.7;70.0
2023-03-28 09:00:00;59;80.4;63.0;69.1
2023-03-28 10:00:00;56;80.3;61.0;67.0
2023-03-28 11:00:00;51;80.9;60.5;65.4
2023-03-28 12:00:00;43;80.3;60.0;64.4
2023-03-28 13:00:00;41;80.3;54.7;59.2
2023-03-28 14:00:00;37;80.3;53.4;57.4
2023-03-28 15:00:00;40;80.0;52.7;57.0
2023-03-28 16:00:00;48;80.0;56.9;61.3
2023-03-28 17:00:00;27;77.2;57.9;58.7
2023-03-28 18:00:00;37;79.6;50.1;54.1
2023-03-28 19:00:00;43;79.8;51.6;56.3
2023-03-28 20:00:00;43;79.7;54.2;58.8
2023-03-28 21:00:00;41;79.8;54.5;59.0
2023-03-28 22:00:00;43;79.4;54.3;59.0
2023-03-28 23:00:00;19;72.9;52.5;55.1
2023-03-29 00:00:00;28;78.9;47.3;50.6
2023-03-29 01:00:00;26;79.0;47.6;50.6
2023-03-29 02:00:00;28;79.0;46.7;49.8
2023-03-29 03:00:00;26;79.0;47.0;49.9
2023-03-29 04:00:00;28;79.1;46.7;49.8
2023-03-29 05:00:00;24;78.9;47.0;49.8
2023-03-29 06:00:00;29;79.0;46.7;49.9
2023-03-29 07:00:00;55;79.5;49.4;55.2
2023-03-29 08:00:00;45;79.8;53.8;58.7
2023-03-29 09:00:00;40;79.5;53.7;58.1
2023-03-29 10:00:00;41;79.7;53.3;57.7
2023-03-29 11:00:00;35;79.4;51.7;55.6
2023-03-29 12:00:00;34;79.1;51.2;55.0
2023-03-29 13:00:00;30;79.0;50.4;53.8
2023-03-29 14:00:00;36;79.0;49.8;53.8
2023-03-29 15:00:00;32;77.8;56.7;58.8
2023-03-29 16:00:00;18;78.4;48.4;50.4
2023-03-29 17:00:00;7;68.5;47.6;50.4
2023-03-29 18:00:00;0;50.8;39.8;48.1
2023-03-29 19:00:00;0;45.9;34.1;43.2
2023-03-29 20:00:00;45;69.6;41.1;48.0
2023-03-29 21:00:00;27;77.5;46.7;49.9
2023-03-29 22:00:00;24;77.8;47.5;50.3
2023-03-29 23:00:00;13;72.9;48.1;50.0
2023-03-30 00:00:00;9;74.3;48.5;49.7
2023-03-30 01:00:00;15;76.9;48.0;49.8
2023-03-30 02:00:00;15;76.7;48.1;49.7
2023-03-30 03:00:00;13;76.8;48.4;49.9
2023-03-30 04:00:00;21;77.1;47.5;49.9
2023-03-30 05:00:00;15;76.5;48.0;49.8
2023-03-30 06:00:00;14;76.3;48.1;49.8
2023-03-30 07:00:00;40;77.3;46.7;51.1
2023-03-30 08:00:00;30;77.9;48.3;51.8
2023-03-30 09:00:00;28;77.7;47.7;50.9
2023-03-30 10:00:00;29;78.0;48.4;51.8
2023-03-30 11:00:00;27;77.9;47.7;50.9
2023-03-30 12:00:00;29;78.0;48.2;51.6
2023-03-30 13:00:00;31;77.7;49.2;52.7
2023-03-30 14:00:00;37;77.8;51.2;54.8
2023-03-30 15:00:00;23;74.4;54.3;54.8
2023-03-30 16:00:00;24;77.7;48.2;51.1
2023-03-30 17:00:00;21;77.0;47.4;49.8
2023-03-30 18:00:00;21;77.0;47.2;49.7
2023-03-30 19:00:00;22;77.2;47.4;49.9
2023-03-30 20:00:00;26;76.9;46.9;49.8
2023-03-30 21:00:00;32;77.3;47.5;51.2
2023-03-30 22:00:00;29;77.0;48.4;51.8
2023-03-30 23:00:00;15;70.7;49.1;51.2
2023-03-31 00:00:00;13;74.7;48.2;49.8
2023-03-31 01:00:00;16;76.5;47.9;49.9
2023-03-31 02:00:00;20;76.7;47.4;49.7
2023-03-31 03:00:00;18;76.7;47.8;49.9
2023-03-31 04:00:00;21;76.9;47.5;49.8
2023-03-31 05:00:00;20;76.9;47.5;49.8
2023-03-31 06:00:00;11;76.6;48.6;50.0
2023-03-31 07:00:00;41;77.3;46.3;50.7
2023-03-31 08:00:00;33;77.6;48.2;52.0
2023-03-31 09:00:00;31;77.7;48.0;51.6
2023-03-31 10:00:00;37;78.0;48.8;53.0
2023-03-31 11:00:00;29;77.8;50.1;53.3
2023-03-31 12:00:00;27;77.4;48.3;51.3
2023-03-31 13:00:00;6;73.5;49.0;49.7
2023-03-31 14:00:00;7;69.9;59.0;66.2
2023-03-31 15:00:00;0;64.1;51.8;61.8
2023-03-31 16:00:00;34;72.0;45.7;52.3
2023-03-31 17:00:00;29;76.9;48.7;51.9
2023-03-31 18:00:00;43;77.6;51.4;56.0
2023-03-31 19:00:00;33;77.2;51.7;55.3
2023-03-31 20:00:00;39;77.4;51.3;55.5
2023-03-31 21:00:00;43;77.8;52.9;57.6
2023-03-31 22:00:00;41;77.9;54.7;59.1
2023-03-31 23:00:00;18;71.8;52.8;55.0
2023-04-01 00:00:00;28;77.3;47.7;50.9
2023-04-01 01:00:00;24;77.3;47.4;50.1
2023-04-01 02:00:00;28;77.9;47.0;50.1
2023-04-01 03:00:00;26;77.9;47.8;50.8
2023-04-01 04:00:00;30;77.9;47.5;50.8
2023-04-01 05:00:00;31;77.8;47.9;51.5
2023-04-01 06:00:00;30;78.1;48.4;51.8
2023-04-01 07:00:00;57;78.5;51.0;57.0
2023-04-01 08:00:00;44;78.7;55.2;60.0
2023-04-01 09:00:00;42;78.7;54.4;58.9
2023-04-01 10:00:00;43;79.0;54.4;59.0
2023-04-01 11:00:00;37;79.0;53.5;57.6
2023-04-01 12:00:00;40;78.2;58.3;61.1
2023-04-01 13:00:00;30;78.5;51.2;54.5
2023-04-01 14:00:00;40;78.5;48.7;53.2
2023-04-01 15:00:00;25;78.1;50.6;53.5
2023-04-01 16:00:00;8;74.2;48.9;50.1
2023-04-01 17:00:00;0;52.1;41.6;48.7
2023-04-01 18:00:00;0;47.3;35.5;44.1
2023-04-01 19:00:00;66;75.7;45.4;52.8
2023-04-01 20:00:00;38;78.0;50.9;55.1
2023-04-01 21:00:00;41;77.7;52.0;56.3
2023-04-01 22:00:00;42;78.0;53.2;57.7
2023-04-01 23:00:00;19;72.1;52.1;54.4
2023-04-02 00:00:00;29;77.7;47.8;51.1
2023-04-02 01:00:00;31;77.6;48.3;51.8
2023-04-02 02:00:00;30;77.8;48.2;51.8
2023-04-02 03:00:00;31;77.8;48.4;51.9
2023-04-02 04:00:00;33;78.1;49.3;53.0
2023-04-02 05:00:00;33;78.2;49.2;53.0
2023-04-02 06:00:00;34;78.1;49.4;53.1
2023-04-02 07:00:00;62;78.6;52.4;58.8
2023-04-02 08:00:00;47;78.9;56.2;61.3
2023-04-02 09:00:00;44;78.8;55.9;60.5
2023-04-02 10:00:00;43;79.0;55.4;59.9
2023-04-02 11:00:00;42;79.0;54.6;59.2
2023-04-02 12:00:00;43;78.2;59.0;62.2
2023-04-02 13:00:00;39;78.9;52.8;56.9
2023-04-02 14:00:00;36;78.6;52.1;56.1
2023-04-02 15:00:00;32;78.1;51.2;54.8
2023-04-02 16:00:00;38;78.2;50.5;54.6
2023-04-02 17:00:00;30;78.0;50.0;53.3
2023-04-02 18:00:00;39;78.0;49.9;54.2
2023-04-02 19:00:00;35;78.0;50.9;54.6
2023-04-02 20:00:00;42;78.0;52.4;57.1
2023-04-02 21:00:00;45;78.0;53.8;58.7
2023-04-02 22:00:00;42;77.9;54.6;59.0
2023-04-02 23:00:00;18;71.6;52.7;55.0
2023-04-03 00:00:00;27;77.8;47.8;50.9
2023-04-03 01:00:00;30;77.8;47.9;51.3
2023-04-03 02:00:00;30;77.9;48.2;51.8
2023-04-03 03:00:00;32;78.1;48.8;52.5
2023-04-03 04:00:00;36;78.1;49.3;53.2
2023-04-03 05:00:00;34;78.6;49.8;53.6
2023-04-03 06:00:00;35;78.6;50.1;53.9
2023-04-03 07:00:00;63;79.0;53.5;59.9
2023-04-03 08:00:00;53;79.0;57.3;62.8
2023-04-03 09:00:00;45;79.0;57.1;61.9
2023-04-03 10:00:00;39;79.0;55.6;59.8
2023-04-03 11:00:00;49;79.0;57.1;61.9
2023-04-03 12:00:00;28;79.0;55.6;58.5
2023-04-03 13:00:00;29;79.0;50.9;54.2
2023-04-03 14:00:00;20;78.8;49.3;51.7
2023-04-03 15:00:00;32;78.9;48.5;52.1
2023-04-03 16:00:00;23;78.7;49.5;52.3
2023-04-03 17:00:00;31;78.8;48.6;52.3
2023-04-03 18:00:00;23;78.8;50.1;52.8
2023-04-03 19:00:00;33;78.9;49.5;53.2
2023-04-03 20:00:00;40;79.1;51.7;56.0
2023-04-03 21:00:00;45;79.0;55.1;60.0
2023-04-03 22:00:00;45;79.0;57.0;61.7
2023-04-03 23:00:00;25;74.5;55.4;57.8
2023-04-04 00:00:00;35;79.0;51.3;55.2
2023-04-04 01:00:00;38;79.0;51.7;55.7
2023-04-04 02:00:00;40;79.1;52.4;56.8
2023-04-04 03:00:00;41;79.0;53.6;58.1
2023-04-04 04:00:00;42;79.3;53.9;58.3
2023-04-04 05:00:00;46;79.5;54.2;59.1
2023-04-04 06:00:00;45;79.9;55.2;60.0
2023-04-04 07:00:00;71;80.0;58.8;65.8
2023-04-04 08:00:00;63;80.0;62.4;69.0
2023-04-04 09:00:00;58;80.0;62.6;68.6
2023-04-04 10:00:00;55;80.3;63.6;69.1
2023-04-04 11:00:00;42;80.0;59.4;64.1
2023-04-04 12:00:00;41;80.0;56.8;61.3
2023-04-04 13:00:00;36;80.0;55.9;59.7
2023-04-04 14:00:00;27;79.9;52.2;55.1
2023-04-04 15:00:00;22;79.3;50.5;53.1
2023-04-04 16:00:00;19;79.3;49.9;52.0
2023-04-04 17:00:00;16;78.9;49.9;51.8
2023-04-04 18:00:00;9;70.7;49.4;52.0
2023-04-04 19:00:00;0;53.2;41.6;49.7
2023-04-04 20:00:00;64;75.6;45.2;53.1
2023-04-04 21:00:00;48;79.6;53.7;58.9
2023-04-04 22:00:00;48;79.6;55.7;60.8
2023-04-04 23:00:00;25;74.7;55.2;58.4
2023-04-05 00:00:00;39;79.4;51.1;55.3
2023-04-05 01:00:00;41;79.6;51.8;56.4
2023-04-05 02:00:00;41;79.9;53.6;58.0
2023-04-05 03:00:00;42;80.0;53.6;58.1
2023-04-05 04:00:00;57;80.0;57.7;63.2
2023-04-05 05:00:00;42;79.9;56.0;60.3
2023-04-05 06:00:00;47;80.0;55.5;60.6
2023-04-05 07:00:00;75;80.2;59.0;66.3
2023-04-05 08:00:00;63;80.1;63.5;69.9
2023-04-05 09:00:00;57;80.6;62.9;68.8
2023-04-05 10:00:00;53;80.7;60.9;66.5
2023-04-05 11:00:00;49;80.7;59.8;65.0
2023-04-05 12:00:00;43;80.4;58.1;62.6
2023-04-05 13:00:00;40;80.1;56.2;60.5
2023-04-05 14:00:00;31;80.1;53.0;56.4
2023-04-05 15:00:00;28;80.0;51.5;54.6
2023-04-05 16:00:00;26;79.8;50.5;53.4
2023-04-05 17:00:00;21;79.1;50.0;52.6
2023-04-05 18:00:00;18;79.0;49.6;51.7
2023-04-05 19:00:00;30;79.1;48.2;51.5
2023-04-05 20:00:00;30;79.2;48.2;51.7
2023-04-05 21:00:00;42;79.4;50.4;54.8
2023-04-05 22:00:00;44;79.4;53.4;58.2
2023-04-05 23:00:00;21;71.9;52.9;55.2
2023-04-06 00:00:00;38;79.1;50.0;54.1
2023-04-06 01:00:00;33;78.2;56.4;58.5
2023-04-06 02:00:00;37;79.6;50.9;55.1
2023-04-06 03:00:00;39;79.8;51.5;55.8
2023-04-06 04:00:00;40;80.0;52.4;56.7
2023-04-06 05:00:00;43;80.0;53.4;58.0
2023-04-06 06:00:00;42;80.0;53.4;58.0
