Site;SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-03 21:00:00;0;36.5;29.4;37.7
2023-07-03 22:00:00;0;34.9;28.9;35.8
2023-07-03 23:00:00;7;72.4;55.6;62.8
2023-07-04 00:00:00;0;64.6;47.3;64.4
2023-07-04 01:00:00;0;55.0;38.7;57.0
2023-07-04 02:00:00;0;49.8;35.4;51.7
2023-07-04 03:00:00;0;45.7;33.5;47.4
2023-07-04 04:00:00;0;42.4;32.2;43.8
2023-07-04 05:00:00;0;39.6;31.1;40.6
2023-07-04 06:00:00;0;37.3;30.0;37.9
2023-07-04 07:00:00;0;35.6;29.4;35.9
2023-07-04 08:00:00;0;34.1;28.8;34.2
2023-07-04 09:00:00;0;32.6;28.0;32.7
2023-07-04 10:00:00;2;36.8;30.7;35.6
2023-07-04 11:00:00;5;76.5;57.9;69.0
2023-07-04 12:00:00;0;61.5;43.9;63.7
2023-07-04 13:00:00;0;53.7;37.3;56.4
2023-07-04 14:00:00;8;67.7;50.4;62.9
2023-07-04 15:00:00;1;71.8;52.8;70.5
2023-07-04 16:00:00;0;59.7;41.0;62.8
2023-07-04 17:00:00;6;72.3;54.1;65.3
2023-07-04 18:00:00;0;65.5;47.7;65.5
2023-07-04 19:00:00;0;56.1;39.5;58.1
2023-07-04 20:00:00;0;50.8;36.1;52.7
2023-07-04 21:00:00;0;46.6;34.3;48.3
2023-07-04 22:00:00;0;43.2;33.1;44.6
2023-07-04 23:00:00;0;40.5;32.0;41.4
2023-07-05 00:00:00;0;38.2;31.0;38.8
2023-07-05 01:00:00;0;36.3;30.0;36.6
2023-07-05 02:00:00;0;34.6;29.2;34.7
2023-07-05 03:00:00;0;33.3;28.5;33.1
2023-07-05 04:00:00;0;32.1;28.0;31.8
2023-07-05 05:00:00;0;31.0;27.4;30.6
2023-07-05 06:00:00;0;30.1;27.0;29.6
2023-07-05 07:00:00;0;29.2;26.4;28.8
2023-07-05 08:00:00;0;28.7;26.0;28.2
2023-07-05 09:00:00;4;40.1;33.7;37.5
2023-07-05 10:00:00;2;75.5;57.5;66.5
2023-07-05 11:00:00;0;60.1;43.2;61.8
2023-07-05 12:00:00;0;52.8;37.1;55.2
2023-07-05 13:00:00;0;48.2;34.5;50.3
2023-07-05 14:00:00;2;46.6;34.9;47.8
2023-07-05 15:00:00;8;78.7;60.2;67.7
2023-07-05 16:00:00;0;66.5;48.9;65.6
2023-07-05 17:00:00;0;55.9;39.0;57.9
2023-07-05 18:00:00;0;50.4;35.3;52.4
2023-07-05 19:00:00;0;45.9;33.3;47.9
2023-07-05 20:00:00;0;42.6;31.7;44.1
2023-07-05 21:00:00;0;39.8;30.9;40.9
2023-07-05 22:00:00;0;37.5;30.0;38.3
2023-07-05 23:00:00;0;35.6;29.2;36.2
2023-07-06 00:00:00;0;34.1;28.6;34.2
2023-07-06 01:00:00;0;32.6;28.0;32.6
2023-07-06 02:00:00;0;31.5;27.2;31.3
2023-07-06 03:00:00;0;30.4;27.0;30.1
2023-07-06 04:00:00;0;29.5;26.3;29.1
2023-07-06 05:00:00;0;28.8;26.0;28.3
2023-07-06 06:00:00;0;28.0;25.5;27.5
2023-07-06 07:00:00;0;27.3;25.0;26.9
2023-07-06 08:00:00;0;27.0;25.0;26.5
2023-07-06 09:00:00;0;26.1;25.0;26.0
2023-07-06 10:00:00;4;40.4;33.9;37.6
2023-07-06 11:00:00;2;74.8;57.0;66.0
2023-07-06 12:00:00;0;59.5;42.6;60.9
2023-07-06 13:00:00;0;52.2;36.7;54.4
2023-07-06 14:00:00;0;47.5;34.0;49.6
2023-07-06 15:00:00;8;70.9;53.7;62.9
2023-07-06 16:00:00;0;68.7;51.2;65.9
2023-07-06 17:00:00;0;56.6;40.2;58.7
2023-07-06 18:00:00;0;50.9;36.1;53.0
2023-07-06 19:00:00;0;46.5;33.8;48.5
2023-07-06 20:00:00;0;43.1;32.4;44.7
2023-07-06 21:00:00;0;40.2;31.3;41.5
2023-07-06 22:00:00;0;37.9;30.4;38.8
2023-07-06 23:00:00;0;36.1;29.7;36.6
2023-07-07 00:00:00;0;34.5;29.0;34.7
2023-07-07 01:00:00;0;33.1;28.0;33.1
2023-07-07 02:00:00;0;31.8;27.5;31.7
2023-07-07 03:00:00;2;73.1;63.7;75.5
2023-07-07 04:00:00;0;62.7;45.4;67.5
2023-07-07 05:00:00;0;55.5;39.0;59.8
2023-07-07 06:00:00;0;49.8;35.7;53.5
2023-07-07 07:00:00;0;45.3;33.4;48.4
2023-07-07 08:00:00;0;41.6;31.9;44.4
2023-07-07 09:00:00;0;38.9;30.6;41.1
2023-07-07 10:00:00;0;36.6;29.6;38.5
2023-07-07 11:00:00;6;61.5;47.6;55.6
2023-07-07 12:00:00;0;67.1;49.6;66.3
2023-07-07 13:00:00;0;56.0;39.3;58.4
2023-07-07 14:00:00;0;50.3;35.3;52.7
2023-07-07 15:00:00;7;64.7;48.1;60.3
2023-07-07 16:00:00;1;72.8;54.9;66.2
2023-07-07 17:00:00;0;58.9;41.9;60.6
2023-07-07 18:00:00;0;52.4;36.9;54.5
2023-07-07 19:00:00;0;47.8;34.3;49.7
2023-07-07 20:00:00;0;44.2;32.6;45.7
2023-07-07 21:00:00;0;41.1;31.5;42.4
2023-07-07 22:00:00;0;38.7;30.9;39.5
2023-07-07 23:00:00;0;36.7;30.0;37.2
2023-07-08 00:00:00;0;35.0;29.1;35.3
2023-07-08 01:00:00;0;33.5;28.5;33.4
2023-07-08 02:00:00;0;32.3;28.0;32.0
2023-07-08 03:00:00;0;31.1;27.2;30.7
2023-07-08 04:00:00;0;30.1;27.0;29.6
2023-07-08 05:00:00;0;29.3;26.2;28.7
2023-07-08 06:00:00;0;28.6;26.0;27.9
2023-07-08 07:00:00;0;28.0;25.8;27.3
2023-07-08 08:00:00;0;27.1;25.0;26.8
2023-07-08 09:00:00;0;27.0;25.0;26.4
2023-07-08 10:00:00;7;73.1;56.6;62.6
2023-07-08 11:00:00;0;64.5;47.6;64.7
2023-07-08 12:00:00;0;54.4;38.3;56.9
2023-07-08 13:00:00;0;48.9;34.8;51.4
2023-07-08 14:00:00;0;44.9;32.8;47.0
2023-07-08 15:00:00;0;41.7;31.5;43.4
2023-07-08 16:00:00;0;39.0;30.4;40.3
2023-07-08 17:00:00;0;36.9;29.8;37.8
2023-07-08 18:00:00;0;35.3;29.0;35.8
2023-07-08 19:00:00;0;33.7;28.5;34.0
2023-07-08 20:00:00;0;32.6;28.0;32.5
2023-07-08 21:00:00;0;31.5;27.3;31.3
2023-07-08 22:00:00;0;30.6;27.0;30.3
2023-07-08 23:00:00;0;29.9;26.9;29.4
2023-07-09 00:00:00;0;29.0;26.0;28.6
2023-07-09 01:00:00;0;28.4;26.0;28.0
2023-07-09 02:00:00;0;28.0;25.6;27.4
2023-07-09 03:00:00;0;27.1;25.0;26.8
2023-07-09 04:00:00;0;27.0;25.0;26.4
2023-07-09 05:00:00;0;26.2;25.0;26.0
2023-07-09 06:00:00;0;26.0;24.6;25.7
2023-07-09 07:00:00;0;25.8;24.0;25.3
2023-07-09 08:00:00;0;25.0;24.0;25.0
2023-07-09 09:00:00;4;43.0;36.0;39.3
2023-07-09 10:00:00;1;74.5;57.1;65.2
2023-07-09 11:00:00;0;59.4;43.0;60.9
2023-07-09 12:00:00;0;52.4;37.2;54.4
2023-07-09 13:00:00;0;47.9;34.7;49.6
2023-07-09 14:00:00;0;44.2;33.3;45.7
2023-07-09 15:00:00;0;41.2;32.0;42.3
2023-07-09 16:00:00;0;38.8;31.0;39.5
2023-07-09 17:00:00;0;36.8;30.1;37.1
2023-07-09 18:00:00;0;35.4;29.7;35.3
2023-07-09 19:00:00;0;33.9;29.0;33.6
2023-07-09 20:00:00;0;32.7;28.1;32.2
2023-07-09 21:00:00;0;31.7;28.0;31.0
2023-07-09 22:00:00;0;30.9;27.1;30.0
2023-07-09 23:00:00;0;30.0;27.0;29.1
2023-07-10 00:00:00;0;29.2;26.8;28.5
2023-07-10 01:00:00;0;29.0;26.0;27.9
2023-07-10 02:00:00;0;28.0;26.0;27.3
2023-07-10 03:00:00;0;27.9;26.0;26.8
2023-07-10 04:00:00;0;27.0;25.5;26.5
2023-07-10 05:00:00;0;27.0;25.0;26.1
2023-07-10 06:00:00;0;26.4;25.0;25.8
2023-07-10 07:00:00;2;34.7;31.4;32.8
2023-07-10 08:00:00;3;77.4;59.2;66.8
2023-07-10 09:00:00;0;62.9;45.5;63.9
2023-07-10 10:00:00;0;54.8;38.5;56.8
2023-07-10 11:00:00;0;49.8;35.6;51.6
2023-07-10 12:00:00;0;45.8;34.0;47.5
2023-07-10 13:00:00;0;42.8;32.9;44.1
2023-07-10 14:00:00;8;77.0;59.1;68.5
2023-07-10 15:00:00;0;65.2;46.7;66.6
2023-07-10 16:00:00;0;55.9;38.4;58.7
2023-07-10 17:00:00;0;50.4;34.9;52.9
2023-07-10 18:00:00;0;46.3;33.3;48.5
2023-07-10 19:00:00;0;42.9;32.0;44.8
2023-07-10 20:00:00;0;40.1;31.0;41.7
2023-07-10 21:00:00;0;37.9;30.0;39.0
2023-07-10 22:00:00;0;36.1;29.4;36.9
2023-07-10 23:00:00;0;34.6;29.0;35.2
2023-07-11 00:00:00;0;33.4;28.5;33.7
2023-07-11 01:00:00;0;32.3;28.0;32.4
2023-07-11 02:00:00;0;31.3;27.3;31.3
2023-07-11 03:00:00;0;30.6;27.0;30.4
2023-07-11 04:00:00;0;30.0;27.0;29.5
2023-07-11 05:00:00;0;29.1;26.2;28.9
2023-07-11 06:00:00;4;37.3;31.4;35.3
2023-07-11 07:00:00;3;76.1;58.3;65.9
2023-07-11 08:00:00;0;61.0;44.4;61.9
2023-07-11 09:00:00;0;53.7;38.3;55.5
2023-07-11 10:00:00;0;49.0;35.6;50.8
2023-07-11 11:00:00;0;45.3;33.8;47.0
2023-07-11 12:00:00;8;74.0;56.4;64.5
2023-07-11 13:00:00;0;66.3;48.8;65.9
2023-07-11 14:00:00;0;56.6;40.3;58.6
2023-07-11 15:00:00;7;69.6;51.7;62.9
2023-07-11 16:00:00;0;68.3;50.3;66.3
2023-07-11 17:00:00;0;57.3;40.5;59.0
2023-07-11 18:00:00;0;51.8;36.9;53.5
2023-07-11 19:00:00;0;47.7;35.2;49.2
2023-07-11 20:00:00;0;44.4;33.8;45.6
2023-07-11 21:00:00;0;41.6;32.8;42.5
2023-07-11 22:00:00;0;39.2;31.9;39.8
2023-07-11 23:00:00;0;37.4;31.0;37.7
2023-07-12 00:00:00;0;35.9;30.2;36.0
2023-07-12 01:00:00;0;34.6;29.7;34.4
2023-07-12 02:00:00;0;33.4;29.0;33.0
2023-07-12 03:00:00;0;32.4;28.4;31.9
2023-07-12 04:00:00;0;31.5;28.0;30.9
2023-07-12 05:00:00;0;30.9;27.9;30.1
2023-07-12 06:00:00;0;30.0;27.0;29.4
2023-07-12 07:00:00;0;29.2;27.0;28.8
2023-07-12 08:00:00;0;29.0;26.7;28.3
2023-07-12 09:00:00;2;30.2;26.8;29.4
2023-07-12 10:00:00;4;77.1;58.8;67.5
2023-07-12 11:00:00;0;62.2;45.1;63.2
2023-07-12 12:00:00;0;54.4;38.6;56.4
2023-07-12 13:00:00;0;49.7;35.8;51.5
2023-07-12 14:00:00;0;46.0;34.4;47.6
2023-07-12 15:00:00;7;69.3;53.5;61.9
2023-07-12 16:00:00;0;70.6;53.2;66.0
2023-07-12 17:00:00;0;58.2;41.7;59.8
2023-07-12 18:00:00;0;52.3;37.5;54.2
2023-07-12 19:00:00;0;48.1;35.4;49.7
2023-07-12 20:00:00;0;44.7;34.2;46.0
2023-07-12 21:00:00;0;41.9;33.1;42.9
2023-07-12 22:00:00;0;39.5;32.0;40.1
2023-07-12 23:00:00;0;37.5;31.1;37.8
2023-07-13 00:00:00;0;35.9;30.4;36.0
2023-07-13 01:00:00;0;34.6;30.0;34.3
2023-07-13 02:00:00;0;33.4;29.0;32.9
2023-07-13 03:00:00;0;32.3;28.5;31.7
2023-07-13 04:00:00;0;31.4;28.0;30.7
2023-07-13 05:00:00;0;30.5;27.4;29.8
2023-07-13 06:00:00;0;30.0;27.0;29.0
2023-07-13 07:00:00;0;29.0;27.0;28.5
2023-07-13 08:00:00;0;28.8;26.2;28.0
2023-07-13 09:00:00;5;55.3;44.3;49.1
2023-07-13 10:00:00;1;71.1;53.2;66.2
2023-07-13 11:00:00;0;58.0;41.1;59.9
2023-07-13 12:00:00;0;52.0;36.6;54.1
2023-07-13 13:00:00;0;47.6;34.3;49.5
2023-07-13 14:00:00;6;70.4;53.7;63.0
2023-07-13 15:00:00;0;67.4;49.6;67.0
2023-07-13 16:00:00;0;56.9;40.2;59.1
2023-07-13 17:00:00;0;51.3;36.5;53.5
2023-07-13 18:00:00;0;47.0;34.4;49.0
2023-07-13 19:00:00;0;43.6;33.2;45.2
2023-07-13 20:00:00;0;41.0;32.1;42.1
2023-07-13 21:00:00;0;38.8;31.2;39.5
2023-07-13 22:00:00;0;36.9;30.5;37.4
2023-07-13 23:00:00;0;35.4;29.9;35.6
2023-07-14 00:00:00;0;33.9;29.0;33.9
2023-07-14 01:00:00;0;32.6;28.7;32.6
2023-07-14 02:00:00;0;31.7;28.0;31.4
2023-07-14 03:00:00;4;72.8;62.6;75.2
2023-07-14 04:00:00;0;62.3;45.4;67.0
2023-07-14 05:00:00;0;55.5;39.7;59.5
2023-07-14 06:00:00;0;50.0;36.8;53.5
2023-07-14 07:00:00;0;45.8;34.7;48.6
2023-07-14 08:00:00;0;42.3;33.1;44.8
2023-07-14 09:00:00;0;40.0;32.2;41.6
2023-07-14 10:00:00;6;77.4;58.7;67.0
2023-07-14 11:00:00;0;62.8;45.5;63.5
2023-07-14 12:00:00;0;54.2;38.0;56.5
2023-07-14 13:00:00;0;49.1;34.9;51.4
2023-07-14 14:00:00;7;62.2;46.2;58.8
2023-07-14 15:00:00;2;73.1;54.6;69.1
2023-07-14 16:00:00;0;60.0;42.3;62.5
2023-07-14 17:00:00;0;53.5;37.6;56.0
2023-07-14 18:00:00;0;48.8;35.3;51.0
2023-07-14 19:00:00;0;45.1;33.8;46.9
2023-07-14 20:00:00;0;42.0;32.7;43.4
2023-07-14 21:00:00;0;39.6;31.9;40.4
2023-07-14 22:00:00;0;37.5;31.0;38.0
2023-07-14 23:00:00;0;35.8;30.1;36.1
2023-07-15 00:00:00;0;34.3;29.3;34.3
2023-07-15 01:00:00;0;33.1;28.7;32.8
2023-07-15 02:00:00;0;31.9;28.0;31.5
2023-07-15 03:00:00;0;31.0;27.8;30.5
2023-07-15 04:00:00;0;30.1;27.0;29.5
2023-07-15 05:00:00;0;29.3;26.9;28.7
2023-07-15 06:00:00;0;28.7;26.0;28.1
2023-07-15 07:00:00;0;28.0;26.0;27.4
2023-07-15 08:00:00;0;27.5;26.0;26.9
2023-07-15 09:00:00;5;77.9;61.0;65.9
2023-07-15 10:00:00;0;64.4;47.9;63.9
2023-07-15 11:00:00;0;54.7;39.0;56.7
2023-07-15 12:00:00;0;49.5;35.7;51.6
2023-07-15 13:00:00;0;45.5;33.7;47.4
2023-07-15 14:00:00;0;42.4;32.4;43.9
2023-07-15 15:00:00;0;39.8;31.3;40.9
2023-07-15 16:00:00;0;37.6;30.5;38.4
2023-07-15 17:00:00;0;36.0;30.0;36.4
2023-07-15 18:00:00;0;34.6;29.4;34.8
2023-07-15 19:00:00;0;33.3;29.0;33.2
2023-07-15 20:00:00;0;32.2;28.0;32.0
2023-07-15 21:00:00;0;31.3;28.0;31.0
2023-07-15 22:00:00;0;30.6;27.1;30.0
2023-07-15 23:00:00;0;30.0;27.0;29.3
2023-07-16 00:00:00;0;29.2;27.0;28.7
2023-07-16 01:00:00;0;29.0;26.4;28.2
2023-07-16 02:00:00;0;28.1;26.0;27.7
2023-07-16 03:00:00;0;28.0;26.0;27.2
2023-07-16 04:00:00;0;27.3;26.0;26.9
2023-07-16 05:00:00;0;27.0;25.4;26.6
2023-07-16 06:00:00;0;27.0;25.0;26.3
2023-07-16 07:00:00;0;26.4;25.0;26.0
2023-07-16 08:00:00;0;26.0;25.0;25.8
2023-07-16 09:00:00;0;26.0;25.0;25.7
2023-07-16 10:00:00;0;26.0;25.0;25.6
2023-07-16 11:00:00;4;51.9;42.8;45.5
2023-07-16 12:00:00;1;77.1;59.5;64.3
2023-07-16 15:00:00;0;46.4;35.0;48.1
2023-07-16 16:00:00;0;44.2;33.8;45.7
2023-07-16 17:00:00;0;41.4;32.7;42.5
2023-07-16 18:00:00;0;39.1;31.7;39.8
2023-07-16 19:00:00;0;37.3;31.0;37.6
2023-07-16 20:00:00;0;35.6;30.1;35.9
2023-07-16 21:00:00;0;34.4;29.5;34.3
2023-07-16 22:00:00;0;33.2;29.0;33.0
2023-07-16 23:00:00;0;32.1;28.2;31.8
2023-07-17 00:00:00;0;31.2;28.0;30.8
2023-07-17 01:00:00;0;30.5;27.8;30.0
2023-07-17 02:00:00;0;29.9;27.0;29.3
2023-07-17 03:00:00;0;29.0;27.0;28.7
2023-07-17 04:00:00;0;28.8;26.5;28.2
2023-07-17 05:00:00;0;28.0;26.0;27.7
2023-07-17 06:00:00;0;28.0;26.0;27.3
2023-07-17 07:00:00;0;27.0;26.0;27.0
2023-07-17 08:00:00;7;54.6;44.1;48.8
2023-07-17 09:00:00;1;72.3;54.4;66.3
2023-07-17 10:00:00;0;58.8;41.8;60.4
2023-07-17 11:00:00;0;52.6;37.6;54.5
2023-07-17 12:00:00;0;48.2;35.5;49.9
2023-07-17 13:00:00;0;44.7;34.2;46.2
2023-07-17 14:00:00;3;48.0;37.6;47.9
2023-07-17 15:00:00;5;76.8;59.0;67.5
2023-07-17 16:00:00;0;62.6;45.8;63.2
2023-07-17 17:00:00;0;54.9;39.1;56.6
2023-07-17 18:00:00;0;50.1;36.2;51.7
2023-07-17 19:00:00;0;46.2;34.5;47.7
2023-07-17 20:00:00;0;43.1;33.4;44.2
2023-07-17 21:00:00;0;40.7;32.6;41.3
2023-07-17 22:00:00;0;38.7;31.8;38.9
2023-07-17 23:00:00;0;36.9;31.0;37.0
2023-07-18 00:00:00;0;35.4;30.1;35.4
2023-07-18 01:00:00;0;34.1;29.5;33.8
2023-07-18 02:00:00;0;33.0;29.0;32.5
2023-07-18 03:00:00;0;32.1;28.5;31.4
2023-07-18 04:00:00;0;31.2;28.0;30.5
2023-07-18 05:00:00;0;30.5;27.4;29.7
2023-07-18 06:00:00;0;29.9;27.0;29.0
2023-07-18 07:00:00;0;29.0;27.0;28.5
2023-07-18 08:00:00;0;28.8;26.5;28.0
2023-07-18 09:00:00;0;28.0;26.0;27.6
2023-07-18 10:00:00;0;28.0;26.1;27.4
2023-07-18 11:00:00;6;78.0;58.9;67.1
2023-07-18 12:00:00;0;64.0;46.8;64.6
2023-07-18 13:00:00;0;55.4;39.6;57.4
2023-07-18 14:00:00;0;50.4;36.6;52.3
2023-07-18 15:00:00;6;62.3;47.2;58.6
2023-07-18 16:00:00;1;71.8;53.7;66.4
2023-07-18 17:00:00;0;58.9;42.0;60.4
2023-07-18 18:00:00;0;52.9;37.9;54.7
2023-07-18 19:00:00;0;48.6;35.7;50.2
2023-07-18 20:00:00;0;45.0;34.4;46.4
2023-07-18 21:00:00;0;42.1;33.2;43.1
2023-07-18 22:00:00;0;39.8;32.3;40.4
2023-07-18 23:00:00;0;38.0;31.6;38.1
2023-07-19 00:00:00;0;36.4;31.0;36.4
2023-07-19 01:00:00;0;35.0;30.0;34.8
2023-07-19 02:00:00;0;33.8;29.5;33.4
2023-07-19 03:00:00;0;32.8;29.0;32.2
2023-07-19 04:00:00;0;32.0;28.6;31.2
2023-07-19 05:00:00;0;31.0;28.0;30.4
2023-07-19 06:00:00;0;30.4;28.0;29.6
2023-07-19 07:00:00;0;29.9;27.0;29.0
2023-07-19 08:00:00;0;29.0;27.0;28.6
2023-07-19 09:00:00;0;29.0;27.0;28.2
2023-07-19 10:00:00;5;46.3;38.7;42.0
2023-07-19 11:00:00;2;73.9;56.0;67.1
2023-07-19 12:00:00;0;60.0;43.1;61.8
2023-07-19 13:00:00;0;53.5;38.3;55.6
2023-07-19 14:00:00;0;49.1;36.1;51.0
2023-07-19 15:00:00;0;45.6;34.6;47.4
2023-07-19 16:00:00;0;42.8;33.4;44.3
2023-07-19 17:00:00;7;66.1;51.0;59.0
2023-07-19 18:00:00;0;67.0;49.7;65.8
2023-07-19 19:00:00;0;56.8;40.8;58.5
2023-07-19 20:00:00;0;51.6;37.6;53.3
2023-07-19 21:00:00;0;47.6;35.6;49.1
2023-07-19 22:00:00;0;44.3;34.3;45.5
2023-07-19 23:00:00;0;41.6;33.1;42.4
2023-07-20 00:00:00;0;39.4;32.1;39.8
2023-07-20 01:00:00;0;37.6;31.4;37.8
2023-07-20 02:00:00;0;36.1;30.7;36.1
2023-07-20 03:00:00;0;34.6;30.0;34.5
2023-07-20 04:00:00;0;33.4;29.0;33.1
2023-07-20 05:00:00;0;32.4;28.9;31.9
2023-07-20 06:00:00;0;31.5;28.0;31.0
2023-07-20 07:00:00;0;30.8;28.0;30.1
2023-07-20 08:00:00;0;30.0;27.3;29.5
2023-07-20 09:00:00;0;29.3;27.0;29.0
2023-07-20 10:00:00;7;77.9;59.3;67.5
2023-07-20 11:00:00;0;63.9;46.7;64.5
2023-07-20 12:00:00;0;55.3;39.5;57.3
2023-07-20 13:00:00;0;50.2;36.5;52.2
2023-07-20 14:00:00;0;46.4;34.8;48.1
2023-07-20 15:00:00;7;69.5;53.2;62.3
2023-07-20 16:00:00;0;65.6;48.3;65.3
2023-07-20 17:00:00;0;56.3;40.5;58.1
2023-07-20 18:00:00;0;51.2;37.2;52.9
2023-07-20 19:00:00;0;47.3;35.4;48.8
2023-07-20 20:00:00;0;44.0;34.2;45.2
2023-07-20 21:00:00;0;41.4;33.1;42.2
2023-07-20 22:00:00;0;39.3;32.4;39.7
2023-07-20 23:00:00;0;37.5;31.6;37.6
2023-07-21 00:00:00;0;35.9;30.9;36.0
2023-07-21 01:00:00;0;34.6;30.0;34.4
2023-07-21 02:00:00;0;33.5;29.3;33.0
2023-07-21 03:00:00;3;73.5;64.3;75.7
2023-07-21 04:00:00;0;63.4;47.1;68.0
2023-07-21 05:00:00;0;56.6;41.4;60.6
2023-07-21 06:00:00;0;51.2;38.1;54.6
2023-07-21 07:00:00;0;46.9;36.1;49.7
2023-07-21 08:00:00;0;43.5;34.5;45.8
2023-07-21 09:00:00;0;40.7;33.3;42.6
2023-07-21 10:00:00;0;38.4;32.1;39.8
2023-07-21 11:00:00;0;36.5;31.0;37.6
2023-07-21 12:00:00;0;35.2;30.4;35.7
2023-07-21 13:00:00;5;50.8;41.4;47.4
2023-07-21 14:00:00;1;72.0;54.1;68.4
2023-07-21 15:00:00;0;58.7;41.6;61.4
2023-07-21 16:00:00;0;52.5;36.8;55.2
2023-07-21 17:00:00;0;47.9;34.4;50.4
2023-07-21 18:00:00;0;44.4;33.0;46.4
2023-07-21 19:00:00;0;41.5;32.0;43.3
2023-07-21 20:00:00;0;39.2;31.2;40.6
2023-07-21 21:00:00;0;37.2;30.4;38.3
2023-07-21 22:00:00;0;35.5;29.8;36.4
2023-07-21 23:00:00;0;34.2;29.0;34.7
2023-07-22 00:00:00;0;33.0;29.0;33.3
2023-07-22 01:00:00;4;48.9;40.1;45.4
2023-07-22 02:00:00;1;73.2;55.7;66.0
2023-07-22 03:00:00;0;58.8;42.4;60.5
2023-07-22 04:00:00;0;52.2;37.2;54.5
2023-07-22 05:00:00;0;47.8;34.7;49.8
2023-07-22 06:00:00;0;44.3;33.4;46.0
2023-07-22 07:00:00;0;41.3;32.2;42.7
2023-07-22 08:00:00;0;38.9;31.2;39.9
2023-07-22 09:00:00;0;36.9;30.4;37.6
2023-07-22 10:00:00;0;35.3;29.8;35.8
2023-07-22 11:00:00;0;33.7;29.0;34.0
2023-07-22 12:00:00;0;32.6;28.6;32.6
2023-07-22 13:00:00;0;31.5;28.0;31.4
2023-07-22 14:00:00;0;30.7;28.0;30.4
2023-07-22 15:00:00;0;30.0;27.1;29.6
2023-07-22 16:00:00;0;29.3;27.0;28.9
2023-07-22 17:00:00;0;29.0;27.0;28.4
2023-07-22 18:00:00;0;28.4;26.6;27.9
2023-07-22 19:00:00;0;28.0;26.0;27.5
2023-07-22 20:00:00;0;28.0;26.0;27.2
2023-07-22 21:00:00;0;27.0;26.0;26.9
2023-07-22 22:00:00;0;27.0;26.0;26.7
2023-07-22 23:00:00;0;27.0;25.5;26.4
2023-07-23 00:00:00;0;26.4;25.0;26.2
2023-07-23 01:00:00;0;26.0;25.0;26.0
2023-07-23 02:00:00;6;64.5;50.8;55.0
2023-07-23 03:00:00;0;68.8;52.1;65.0
2023-07-23 04:00:00;0;56.8;40.8;58.5
2023-07-23 05:00:00;0;51.0;36.7;52.9
2023-07-23 06:00:00;0;46.8;34.5;48.5
2023-07-23 07:00:00;0;43.3;33.2;44.7
2023-07-23 08:00:00;0;40.5;32.1;41.5
2023-07-23 09:00:00;0;38.1;31.2;38.9
2023-07-23 10:00:00;0;36.4;30.4;36.7
2023-07-23 11:00:00;0;34.7;29.8;34.8
2023-07-23 12:00:00;0;33.5;29.0;33.2
2023-07-23 13:00:00;0;32.3;28.8;31.9
2023-07-23 14:00:00;0;31.4;28.0;30.8
2023-07-23 15:00:00;0;30.7;28.0;29.9
2023-07-23 16:00:00;0;30.0;27.2;29.1
2023-07-23 17:00:00;0;29.2;27.0;28.5
2023-07-23 18:00:00;0;29.0;27.0;28.0
2023-07-23 19:00:00;0;28.1;26.8;27.6
2023-07-23 20:00:00;0;28.0;26.0;27.2
2023-07-23 21:00:00;0;27.8;26.0;26.9
2023-07-23 22:00:00;0;27.0;26.0;26.7
2023-07-23 23:00:00;0;27.0;26.0;26.4
2023-07-24 00:00:00;0;27.0;25.4;26.2
2023-07-24 01:00:00;0;26.1;25.1;26.0
2023-07-24 02:00:00;6;77.9;60.1;65.5
2023-07-24 03:00:00;0;64.0;47.7;63.6
2023-07-24 04:00:00;0;54.8;39.6;56.6
2023-07-24 05:00:00;0;49.9;36.3;51.6
2023-07-24 06:00:00;0;45.8;34.5;47.5
2023-07-24 07:00:00;0;42.7;33.2;44.0
2023-07-24 08:00:00;0;40.1;32.0;41.1
2023-07-24 09:00:00;0;38.0;31.0;38.7
2023-07-24 10:00:00;0;36.4;30.2;36.7
2023-07-24 11:00:00;5;48.3;38.7;46.1
2023-07-24 12:00:00;2;75.5;57.8;66.1
2023-07-24 13:00:00;0;61.2;44.3;62.1
2023-07-24 14:00:00;0;54.1;38.5;55.8
2023-07-24 15:00:00;5;62.0;46.1;59.3
2023-07-24 16:00:00;1;72.8;55.4;65.9
2023-07-24 17:00:00;0;59.1;42.8;60.5
2023-07-24 18:00:00;0;52.7;37.6;54.7
2023-07-24 19:00:00;0;48.3;35.1;50.1
2023-07-24 20:00:00;0;44.7;33.6;46.2
2023-07-24 21:00:00;0;41.9;32.5;43.0
2023-07-24 22:00:00;0;39.5;31.7;40.2
2023-07-24 23:00:00;0;37.5;30.9;37.9
2023-07-25 00:00:00;0;35.7;30.0;36.0
2023-07-25 01:00:00;0;34.4;29.2;34.3
2023-07-25 02:00:00;0;33.2;29.0;32.9
2023-07-25 03:00:00;0;32.3;28.5;31.8
2023-07-25 04:00:00;0;31.3;28.0;30.7
2023-07-25 05:00:00;0;30.5;27.4;29.9
