Site;SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-04-28 03:00:00;0;49.9;34.4;43.2
2023-04-28 04:00:00;0;44.3;32.5;40.2
2023-04-28 05:00:00;0;49.6;31.4;41.6
2023-04-28 06:00:00;4;66.3;30.1;41.4
2023-04-28 07:00:00;41;75.8;42.2;61.6
2023-04-28 08:00:00;9;73.9;38.8;45.6
2023-04-28 09:00:00;11;74.4;34.0;41.9
2023-04-28 10:00:00;10;74.0;33.9;41.6
2023-04-28 11:00:00;9;74.0;33.6;41.1
2023-04-28 12:00:00;5;69.0;34.2;51.2
2023-04-28 13:00:00;3;69.4;49.0;62.5
2023-04-28 14:00:00;5;69.2;48.5;62.5
2023-04-28 15:00:00;5;69.1;48.9;62.4
2023-04-28 16:00:00;0;61.9;45.6;59.1
2023-04-28 17:00:00;4;64.9;46.6;60.1
2023-04-28 18:00:00;4;67.2;47.4;61.2
2023-04-28 19:00:00;0;64.7;46.5;60.9
2023-04-28 20:00:00;3;67.4;47.7;61.8
2023-04-28 21:00:00;6;65.2;47.0;59.6
2023-04-28 22:00:00;4;69.5;50.3;63.5
2023-04-28 23:00:00;0;62.4;45.6;59.6
2023-04-29 00:00:00;0;55.3;42.1;54.4
2023-04-29 01:00:00;0;51.0;39.8;50.9
2023-04-29 02:00:00;0;47.9;37.9;48.1
2023-04-29 03:00:00;0;45.6;36.4;45.7
2023-04-29 04:00:00;0;43.5;35.2;43.7
2023-04-29 05:00:00;0;41.8;34.1;42.0
2023-04-29 06:00:00;0;40.4;33.2;40.5
2023-04-29 07:00:00;18;73.4;49.5;61.7
2023-04-29 08:00:00;20;72.6;35.1;42.8
2023-04-29 09:00:00;10;73.3;33.5;41.0
2023-04-29 10:00:00;9;73.0;33.4;41.0
2023-04-29 11:00:00;8;73.4;33.6;40.9
2023-04-29 12:00:00;12;73.7;33.7;43.5
2023-04-29 13:00:00;6;67.7;49.6;57.0
2023-04-29 14:00:00;6;65.1;47.9;57.9
2023-04-29 15:00:00;6;70.2;49.1;62.9
2023-04-29 16:00:00;0;63.2;45.7;59.7
2023-04-29 17:00:00;0;55.7;42.2;54.2
2023-04-29 18:00:00;6;63.3;46.2;58.4
2023-04-29 19:00:00;0;61.9;45.6;59.1
2023-04-29 20:00:00;4;67.2;48.0;61.6
2023-04-29 21:00:00;0;59.5;44.2;57.5
2023-04-29 22:00:00;5;66.8;47.7;61.2
2023-04-29 23:00:00;0;60.5;44.7;58.2
2023-04-30 00:00:00;0;54.1;41.7;53.5
2023-04-30 01:00:00;0;50.3;39.3;50.2
2023-04-30 02:00:00;0;47.3;37.5;47.5
2023-04-30 03:00:00;0;48.2;35.7;43.8
2023-04-30 04:00:00;0;49.8;33.1;40.9
2023-04-30 05:00:00;0;54.2;32.2;40.0
2023-04-30 06:00:00;0;53.8;32.0;40.4
2023-04-30 07:00:00;27;74.0;45.5;61.8
2023-04-30 08:00:00;18;74.4;34.6;44.6
2023-04-30 09:00:00;10;74.0;34.5;42.1
2023-04-30 10:00:00;9;73.8;34.3;42.0
2023-04-30 11:00:00;10;72.3;33.8;41.8
2023-04-30 12:00:00;13;71.5;38.8;47.9
2023-04-30 13:00:00;16;72.0;37.7;48.8
2023-04-30 14:00:00;7;71.2;35.4;41.1
2023-04-30 15:00:00;21;72.7;44.5;59.5
2023-04-30 16:00:00;6;71.3;35.8;40.9
2023-04-30 17:00:00;8;73.8;33.6;40.9
2023-04-30 18:00:00;15;72.8;40.5;52.3
2023-04-30 19:00:00;6;70.9;35.1;40.6
2023-04-30 20:00:00;12;71.1;39.6;48.6
2023-04-30 21:00:00;7;70.9;34.0;40.8
2023-04-30 22:00:00;8;69.3;42.6;50.8
2023-04-30 23:00:00;0;55.6;44.1;48.6
2023-05-01 00:00:00;0;50.2;40.4;45.9
2023-05-01 01:00:00;0;47.0;38.0;43.9
2023-05-01 02:00:00;0;44.7;36.4;42.3
2023-05-01 03:00:00;0;42.7;35.0;40.9
2023-05-01 04:00:00;0;41.1;34.0;39.6
2023-05-01 05:00:00;0;39.6;33.0;38.4
2023-05-01 06:00:00;5;61.8;31.4;40.7
2023-05-01 07:00:00;35;71.5;43.0;57.7
2023-05-01 08:00:00;10;73.3;34.8;42.5
2023-05-01 09:00:00;14;74.3;39.8;49.6
2023-05-01 10:00:00;17;74.9;39.1;49.9
2023-05-01 11:00:00;9;73.5;35.7;42.4
2023-05-01 12:00:00;12;72.7;34.6;42.8
2023-05-01 13:00:00;19;73.3;43.7;57.4
2023-05-01 14:00:00;11;72.7;37.4;45.3
2023-05-01 15:00:00;15;72.9;40.6;51.2
2023-05-01 16:00:00;10;72.9;37.8;45.4
2023-05-01 17:00:00;10;74.9;34.0;42.0
2023-05-01 18:00:00;18;74.2;40.1;51.8
2023-05-01 19:00:00;6;72.1;35.9;41.5
2023-05-01 20:00:00;15;72.0;39.4;49.1
2023-05-01 21:00:00;14;72.6;40.8;50.6
2023-05-01 22:00:00;17;72.8;40.6;52.7
2023-05-01 23:00:00;0;63.9;44.2;55.6
2023-05-02 00:00:00;0;52.2;40.1;46.5
2023-05-02 01:00:00;17;74.9;65.0;73.8
2023-05-02 02:00:00;0;68.8;58.9;69.9
2023-05-02 03:00:00;0;60.8;51.5;59.9
2023-05-02 04:00:00;0;54.2;47.0;52.2
2023-05-02 05:00:00;0;48.6;42.9;42.3
2023-05-02 06:00:00;5;69.0;32.1;42.0
2023-05-02 07:00:00;30;76.0;32.4;44.0
2023-05-02 08:00:00;13;76.0;36.0;44.2
2023-05-02 09:00:00;11;75.7;35.7;43.9
2023-05-02 10:00:00;10;75.4;35.0;43.1
2023-05-02 11:00:00;13;75.7;39.6;49.2
2023-05-02 12:00:00;7;74.6;33.7;41.1
2023-05-02 13:00:00;7;69.8;45.7;54.1
2023-05-02 14:00:00;6;65.1;46.9;52.6
2023-05-02 15:00:00;5;61.1;44.9;51.3
2023-05-02 16:00:00;0;66.2;46.9;61.7
2023-05-02 17:00:00;4;66.6;47.0;61.5
2023-05-02 18:00:00;0;61.0;44.3;58.5
2023-05-02 19:00:00;5;63.8;46.0;59.3
2023-05-02 20:00:00;2;63.0;45.1;59.6
2023-05-02 21:00:00;12;71.6;44.9;53.5
2023-05-02 22:00:00;6;72.7;44.7;54.8
2023-05-02 23:00:00;1;60.5;28.3;47.7
2023-05-03 00:00:00;0;50.4;30.4;42.0
2023-05-03 01:00:00;0;49.7;31.7;40.5
2023-05-03 02:00:00;0;53.8;32.7;39.2
2023-05-03 03:00:00;0;59.5;33.0;39.7
2023-05-03 04:00:00;1;62.0;33.0;39.5
2023-05-03 05:00:00;1;62.8;33.0;39.7
2023-05-03 06:00:00;5;72.6;31.1;41.6
2023-05-03 07:00:00;42;77.6;42.1;61.6
2023-05-03 08:00:00;10;75.9;37.4;44.8
2023-05-03 09:00:00;10;77.0;35.8;43.6
2023-05-03 10:00:00;9;76.4;34.6;42.6
2023-05-03 11:00:00;10;76.0;34.0;41.9
2023-05-03 12:00:00;11;75.5;38.8;47.7
2023-05-03 13:00:00;9;69.4;46.6;55.2
2023-05-03 14:00:00;4;63.5;39.4;48.3
2023-05-03 15:00:00;8;72.3;49.5;62.7
2023-05-03 16:00:00;2;68.6;48.8;62.7
2023-05-03 17:00:00;4;62.6;45.3;58.3
2023-05-03 18:00:00;0;66.2;47.1;61.8
2023-05-03 19:00:00;6;64.7;46.7;59.2
2023-05-03 20:00:00;3;67.3;48.0;62.1
2023-05-03 21:00:00;3;69.8;49.0;63.5
2023-05-03 22:00:00;4;68.1;47.7;61.9
2023-05-03 23:00:00;0;64.4;45.9;60.7
2023-05-04 00:00:00;0;56.3;42.1;54.8
2023-05-04 01:00:00;0;51.6;39.7;51.0
2023-05-04 02:00:00;0;49.2;38.3;47.4
2023-05-04 03:00:00;0;46.3;36.6;39.7
2023-05-04 04:00:00;0;47.5;33.2;40.8
2023-05-04 05:00:00;0;54.5;32.5;40.3
2023-05-04 06:00:00;4;68.3;30.7;41.8
2023-05-04 07:00:00;39;75.6;42.5;61.4
2023-05-04 08:00:00;9;74.2;38.7;45.3
2023-05-04 09:00:00;9;73.9;34.8;42.4
2023-05-04 10:00:00;9;75.0;33.9;41.5
2023-05-04 11:00:00;9;74.1;33.5;41.1
2023-05-04 12:00:00;9;68.6;46.1;55.3
2023-05-04 13:00:00;5;65.0;46.5;56.4
2023-05-04 14:00:00;4;67.1;47.3;61.2
2023-05-04 15:00:00;3;68.2;48.2;62.4
2023-05-04 16:00:00;0;64.2;46.2;60.8
2023-05-04 17:00:00;0;56.3;42.6;55.0
2023-05-04 18:00:00;0;51.6;40.2;51.4
2023-05-04 19:00:00;5;54.2;41.0;52.0
2023-05-04 20:00:00;2;67.3;50.0;61.9
2023-05-04 21:00:00;7;65.9;47.9;60.0
2023-05-04 22:00:00;8;70.1;49.1;62.4
2023-05-04 23:00:00;0;65.3;48.4;61.5
2023-05-05 00:00:00;0;56.8;44.0;55.7
2023-05-05 01:00:00;0;52.2;41.1;52.1
2023-05-05 02:00:00;0;49.0;39.1;49.2
2023-05-05 03:00:00;0;46.4;37.4;46.8
2023-05-05 04:00:00;0;44.4;36.1;44.7
2023-05-05 05:00:00;0;42.5;34.9;42.8
2023-05-05 06:00:00;3;62.9;31.0;41.1
2023-05-05 07:00:00;26;74.0;43.9;60.4
2023-05-05 08:00:00;6;72.4;34.6;40.2
2023-05-05 09:00:00;2;68.5;32.6;43.6
2023-05-05 10:00:00;0;52.4;31.7;45.8
2023-05-05 11:00:00;0;46.7;31.0;41.6
2023-05-05 12:00:00;6;51.7;36.7;46.1
2023-05-05 13:00:00;0;64.2;46.3;60.6
2023-05-05 14:00:00;7;67.0;48.4;61.9
2023-05-05 15:00:00;6;69.5;50.2;62.3
2023-05-05 16:00:00;0;65.4;48.7;61.4
2023-05-05 17:00:00;0;56.8;44.2;55.7
2023-05-05 18:00:00;0;52.2;41.5;52.2
2023-05-05 19:00:00;0;49.0;39.4;49.3
2023-05-05 20:00:00;5;65.1;47.4;60.6
2023-05-05 21:00:00;0;59.0;44.4;57.3
2023-05-05 22:00:00;10;64.9;48.3;59.7
2023-05-05 23:00:00;0;63.8;48.3;60.6
2023-05-06 00:00:00;0;56.0;43.9;55.2
2023-05-06 01:00:00;0;51.5;41.1;51.7
2023-05-06 02:00:00;0;48.5;39.2;48.9
2023-05-06 03:00:00;0;46.1;37.5;46.5
2023-05-06 04:00:00;0;44.0;36.2;44.4
2023-05-06 05:00:00;0;42.4;35.1;42.7
2023-05-06 06:00:00;0;40.7;34.2;41.1
2023-05-06 07:00:00;14;69.3;52.4;62.0
2023-05-06 08:00:00;1;67.3;40.6;45.2
2023-05-06 09:00:00;1;63.9;30.9;43.4
2023-05-06 10:00:00;0;52.8;30.9;46.8
2023-05-06 11:00:00;0;46.8;31.0;42.0
2023-05-06 12:00:00;5;62.3;44.9;57.8
2023-05-06 13:00:00;5;62.2;46.1;58.9
2023-05-06 14:00:00;0;62.6;47.4;60.1
2023-05-06 15:00:00;7;65.3;49.3;61.3
2023-05-06 16:00:00;1;64.7;48.8;61.0
2023-05-06 17:00:00;0;56.4;44.1;55.7
2023-05-06 18:00:00;0;51.9;41.4;52.0
2023-05-06 19:00:00;6;67.2;48.6;61.2
2023-05-06 20:00:00;4;64.6;47.7;60.4
2023-05-06 21:00:00;3;64.2;46.7;60.7
2023-05-06 22:00:00;8;67.3;49.8;62.2
2023-05-06 23:00:00;0;63.6;46.4;60.6
2023-05-07 00:00:00;0;55.7;42.4;55.0
2023-05-07 01:00:00;0;51.3;40.0;51.2
2023-05-07 02:00:00;0;48.2;38.3;48.4
2023-05-07 03:00:00;0;45.8;36.8;46.0
2023-05-07 04:00:00;0;43.8;35.7;44.0
2023-05-07 05:00:00;0;42.1;34.7;42.3
2023-05-07 06:00:00;0;40.5;33.9;40.8
2023-05-07 07:00:00;13;69.3;52.5;62.0
2023-05-07 08:00:00;0;64.2;49.5;60.6
2023-05-07 09:00:00;0;56.4;45.0;55.5
2023-05-07 10:00:00;0;52.1;42.1;52.3
2023-05-07 11:00:00;0;49.1;40.0;49.6
2023-05-07 12:00:00;0;46.8;38.4;47.3
2023-05-07 13:00:00;5;62.3;46.5;58.6
2023-05-07 14:00:00;5;62.7;46.8;59.4
2023-05-07 15:00:00;6;66.6;49.7;61.6
2023-05-07 16:00:00;0;64.5;49.0;61.0
2023-05-07 17:00:00;0;56.4;44.4;55.7
2023-05-07 18:00:00;0;51.9;41.7;52.2
2023-05-07 19:00:00;6;58.6;44.7;55.4
2023-05-07 20:00:00;0;63.4;46.5;60.6
2023-05-07 21:00:00;6;64.4;48.4;60.5
2023-05-07 22:00:00;2;60.2;46.0;58.5
2023-05-07 23:00:00;0;61.7;42.6;60.5
2023-05-08 00:00:00;0;54.9;39.5;55.1
2023-05-08 01:00:00;0;50.6;37.6;51.1
2023-05-08 02:00:00;0;47.6;36.4;48.1
2023-05-08 03:00:00;0;45.1;35.3;45.6
2023-05-08 04:00:00;0;43.1;34.3;43.5
2023-05-08 05:00:00;0;41.4;33.5;41.7
2023-05-08 06:00:00;3;60.3;30.6;39.6
2023-05-08 07:00:00;15;67.9;49.7;61.7
2023-05-08 08:00:00;0;59.7;48.3;50.9
2023-05-08 09:00:00;1;61.7;32.6;39.4
2023-05-08 10:00:00;1;60.4;31.6;42.4
2023-05-08 11:00:00;1;59.6;31.4;45.0
2023-05-08 12:00:00;6;65.0;42.0;56.9
2023-05-08 13:00:00;0;62.6;45.3;59.4
2023-05-08 14:00:00;5;66.9;48.1;61.6
2023-05-08 15:00:00;4;67.8;49.3;62.2
2023-05-08 16:00:00;3;60.3;45.4;57.9
2023-05-08 17:00:00;1;63.8;48.1;60.7
2023-05-08 18:00:00;0;55.9;43.6;55.4
2023-05-08 19:00:00;5;64.5;49.6;60.9
2023-05-08 20:00:00;4;66.8;48.5;61.6
2023-05-08 21:00:00;4;64.1;46.2;59.9
2023-05-08 22:00:00;2;66.5;49.4;61.6
2023-05-08 23:00:00;0;57.5;44.5;56.1
2023-05-09 00:00:00;0;52.5;41.8;52.4
2023-05-09 01:00:00;18;72.1;68.0;71.9
2023-05-09 02:00:00;0;69.6;64.2;70.6
2023-05-09 03:00:00;0;64.5;55.6;65.8
2023-05-09 04:00:00;0;60.2;50.5;61.5
2023-05-09 05:00:00;0;56.3;46.9;57.6
2023-05-09 06:00:00;2;59.9;34.7;40.9
2023-05-09 07:00:00;1;61.3;31.7;41.2
2023-05-09 08:00:00;2;62.8;31.5;41.6
2023-05-09 09:00:00;1;63.6;31.0;42.8
2023-05-09 10:00:00;0;54.1;31.0;47.6
2023-05-09 11:00:00;0;47.4;31.0;42.5
2023-05-09 12:00:00;0;44.0;31.0;39.8
2023-05-09 13:00:00;6;63.9;48.1;60.9
2023-05-09 14:00:00;11;66.2;50.5;61.8
2023-05-10 09:00:00;2;68.0;33.1;41.4
2023-05-10 10:00:00;1;64.0;32.6;43.0
2023-05-10 11:00:00;7;66.6;44.2;51.9
2023-05-10 12:00:00;1;57.2;41.0;42.7
2023-05-10 13:00:00;6;63.4;42.5;51.0
2023-05-10 14:00:00;5;57.6;41.6;45.3
2023-05-10 15:00:00;5;65.9;47.8;57.8
2023-05-10 16:00:00;2;68.8;47.8;57.0
2023-05-10 17:00:00;1;60.0;37.4;43.8
2023-05-10 18:00:00;7;69.9;41.4;55.1
2023-05-10 19:00:00;4;62.9;47.0;50.7
2023-05-10 20:00:00;4;56.9;44.1;44.9
2023-05-10 21:00:00;4;65.4;48.3;56.0
2023-05-10 22:00:00;9;65.0;47.2;57.5
2023-05-10 23:00:00;0;65.5;46.1;61.6
2023-05-11 00:00:00;0;56.9;42.0;55.4
2023-05-11 01:00:00;0;52.0;39.5;51.4
2023-05-11 02:00:00;0;48.7;37.6;48.5
2023-05-11 03:00:00;0;47.2;36.7;45.1
2023-05-11 04:00:00;0;47.3;33.9;40.3
2023-05-11 05:00:00;0;49.2;32.2;40.4
2023-05-11 06:00:00;4;62.5;30.6;40.3
2023-05-11 07:00:00;15;70.7;49.7;61.5
2023-05-11 08:00:00;1;64.1;44.4;46.0
2023-05-11 09:00:00;2;71.9;33.6;40.5
2023-05-11 10:00:00;2;70.7;33.3;41.0
2023-05-11 11:00:00;2;68.2;32.8;41.6
2023-05-11 12:00:00;6;68.2;33.2;44.0
2023-05-11 13:00:00;5;67.8;48.5;52.8
2023-05-11 14:00:00;8;70.6;48.3;56.1
2023-05-11 15:00:00;10;71.8;48.2;57.8
2023-05-11 16:00:00;0;61.6;42.2;46.3
2023-05-11 17:00:00;6;68.2;38.4;50.0
2023-05-11 18:00:00;0;60.0;43.3;47.8
2023-05-11 19:00:00;1;64.0;32.6;42.5
2023-05-11 20:00:00;14;74.0;44.8;57.5
2023-05-11 21:00:00;8;74.0;50.1;60.5
2023-05-11 22:00:00;2;70.0;48.0;63.3
2023-05-11 23:00:00;0;59.5;43.3;56.2
2023-05-12 00:00:00;0;52.4;40.5;45.9
2023-05-12 01:00:00;0;49.0;37.1;40.7
2023-05-12 02:00:00;0;58.1;33.8;39.5
2023-05-12 03:00:00;0;61.8;33.0;40.1
2023-05-12 04:00:00;1;60.4;33.0;39.6
2023-05-12 05:00:00;0;60.1;33.0;40.3
2023-05-12 06:00:00;4;71.3;31.1;41.1
2023-05-12 07:00:00;43;77.7;42.2;61.6
2023-05-12 08:00:00;10;76.4;38.0;44.9
2023-05-12 09:00:00;6;63.8;34.9;38.7
2023-05-12 10:00:00;0;45.7;30.9;31.0
2023-05-12 11:00:00;17;56.4;30.3;37.0
2023-05-12 12:00:00;15;72.5;42.3;51.7
2023-05-12 13:00:00;6;71.2;36.6;42.0
2023-05-12 14:00:00;14;71.4;47.9;57.1
2023-05-12 15:00:00;9;68.7;48.4;57.9
2023-05-12 16:00:00;0;59.9;45.4;49.4
2023-05-12 17:00:00;1;62.3;33.0;44.0
2023-05-12 18:00:00;9;68.5;40.0;53.9
2023-05-12 19:00:00;2;66.2;49.4;57.2
2023-05-12 20:00:00;5;62.8;38.5;49.7
2023-05-12 21:00:00;24;76.6;36.3;48.5
2023-05-12 22:00:00;13;74.6;41.2;49.9
2023-05-12 23:00:00;0;67.7;40.1;62.6
2023-05-13 00:00:00;0;57.7;37.4;54.7
2023-05-13 01:00:00;0;52.1;35.7;49.9
2023-05-13 02:00:00;0;50.0;35.0;45.5
2023-05-13 03:00:00;0;48.7;33.5;41.8
2023-05-13 04:00:00;0;56.8;32.7;40.8
2023-05-13 05:00:00;0;58.5;32.7;40.7
2023-05-13 06:00:00;0;57.8;32.8;41.3
2023-05-13 07:00:00;27;76.6;45.2;61.6
2023-05-13 08:00:00;20;77.2;36.7;48.2
2023-05-13 09:00:00;11;76.1;35.0;43.0
2023-05-13 10:00:00;10;76.0;34.9;42.7
2023-05-13 11:00:00;9;76.0;34.9;42.5
2023-05-13 12:00:00;10;75.2;34.3;42.7
2023-05-13 13:00:00;11;73.8;43.1;51.4
2023-05-13 14:00:00;9;75.3;36.4;46.7
2023-05-13 15:00:00;5;72.0;49.3;60.1
2023-05-13 16:00:00;0;62.4;44.4;50.0
2023-05-13 17:00:00;1;65.0;33.9;44.3
2023-05-13 18:00:00;6;66.5;44.3;53.8
2023-05-13 19:00:00;3;61.3;39.7;45.2
2023-05-13 20:00:00;21;76.1;37.8;49.7
2023-05-13 21:00:00;9;75.9;33.9;41.3
2023-05-13 22:00:00;13;75.7;47.2;59.0
2023-05-13 23:00:00;0;68.3;45.8;62.9
2023-05-14 00:00:00;0;58.5;41.8;55.7
2023-05-14 01:00:00;0;53.2;39.3;51.5
2023-05-14 02:00:00;0;49.6;37.5;48.5
2023-05-14 03:00:00;0;46.8;36.2;46.1
2023-05-14 04:00:00;0;44.6;34.9;44.1
2023-05-14 05:00:00;0;51.3;33.1;44.2
2023-05-14 06:00:00;0;52.9;31.8;42.1
2023-05-14 07:00:00;23;75.0;46.4;59.1
2023-05-14 08:00:00;20;76.3;33.0;42.7
2023-05-14 09:00:00;11;76.0;35.0;43.1
2023-05-14 10:00:00;10;76.0;34.9;42.8
2023-05-14 11:00:00;9;75.6;34.8;42.3
2023-05-14 12:00:00;3;71.6;33.3;47.0
2023-05-14 13:00:00;10;71.4;45.4;57.6
2023-05-14 14:00:00;4;62.0;45.5;52.7
2023-05-14 15:00:00;10;74.7;50.3;62.9
2023-05-14 16:00:00;0;62.7;44.6;52.2
2023-05-14 17:00:00;0;52.2;39.7;45.6
2023-05-14 18:00:00;6;64.3;46.3;56.7
2023-05-14 19:00:00;5;71.0;49.5;61.0
2023-05-14 20:00:00;14;72.3;32.7;39.1
2023-05-14 21:00:00;16;74.5;42.1;50.4
2023-05-14 22:00:00;11;75.2;40.7;50.9
2023-05-14 23:00:00;0;68.4;44.9;63.9
2023-05-15 00:00:00;0;58.7;40.9;56.6
2023-05-15 01:00:00;0;52.2;38.6;48.1
2023-05-15 02:00:00;0;46.6;36.6;40.8
2023-05-15 03:00:00;0;47.5;35.3;39.6
2023-05-15 04:00:00;0;52.8;33.6;39.8
2023-05-15 05:00:00;0;56.9;32.8;41.1
2023-05-15 06:00:00;4;69.9;30.7;43.0
2023-05-15 07:00:00;39;77.2;42.7;61.5
2023-05-15 08:00:00;9;75.6;37.8;43.9
2023-05-15 09:00:00;12;63.4;34.5;40.0
2023-05-15 10:00:00;11;75.5;34.8;42.8
2023-05-15 11:00:00;14;73.9;34.6;43.4
2023-05-15 12:00:00;14;74.8;41.7;52.3
2023-05-15 13:00:00;13;75.6;40.9;50.8
2023-05-15 14:00:00;6;73.7;48.9;63.5
2023-05-15 15:00:00;7;73.7;49.5;63.3
2023-05-15 16:00:00;0;62.4;45.4;59.1
2023-05-15 17:00:00;0;57.7;41.8;50.7
2023-05-15 18:00:00;7;70.1;38.1;49.9
2023-05-15 19:00:00;9;64.7;41.4;46.3
2023-05-15 20:00:00;20;76.5;38.7;52.0
2023-05-15 21:00:00;12;74.9;41.5;50.6
2023-05-15 22:00:00;14;75.6;46.4;56.2
2023-05-15 23:00:00;0;62.8;34.9;53.5
2023-05-16 00:00:00;1;57.8;33.6;46.2
2023-05-16 01:00:00;15;76.2;63.2;73.7
2023-05-16 02:00:00;0;68.5;57.4;69.0
2023-05-16 03:00:00;0;60.9;50.6;60.9
2023-05-16 04:00:00;0;54.3;46.4;52.5
2023-05-16 05:00:00;0;49.2;42.9;45.4
2023-05-16 06:00:00;4;66.1;32.3;40.8
2023-05-16 07:00:00;26;76.4;31.6;42.4
2023-05-16 08:00:00;11;76.1;34.9;42.7
2023-05-16 09:00:00;10;75.9;34.7;42.4
2023-05-16 10:00:00;9;75.8;34.6;42.2
2023-05-16 11:00:00;9;76.0;34.3;42.1
2023-05-16 12:00:00;9;75.9;34.3;42.1
2023-05-16 13:00:00;19;76.4;44.9;57.7
2023-05-16 14:00:00;14;76.3;36.6;48.1
2023-05-16 15:00:00;12;75.6;45.0;54.3
2023-05-16 16:00:00;9;76.0;34.3;42.4
2023-05-16 17:00:00;13;76.0;41.5;52.3
2023-05-16 18:00:00;9;75.8;34.6;42.5
2023-05-16 19:00:00;15;76.1;35.2;45.2
2023-05-16 20:00:00;13;76.3;40.7;49.8
2023-05-16 21:00:00;17;76.5;41.0;52.3
2023-05-16 22:00:00;20;77.3;42.3;55.8
2023-05-16 23:00:00;0;61.8;42.7;48.3
2023-05-17 00:00:00;0;55.1;37.9;40.4
2023-05-17 01:00:00;1;67.2;34.2;38.9
2023-05-17 02:00:00;1;67.0;33.9;39.3
2023-05-17 03:00:00;1;66.6;34.0;39.8
2023-05-17 04:00:00;1;67.5;34.0;40.5
2023-05-17 05:00:00;1;68.3;34.0;39.8
2023-05-17 06:00:00;6;74.1;32.5;42.9
2023-05-17 07:00:00;38;77.6;39.4;56.1
2023-05-17 08:00:00;14;76.9;36.9;45.5
2023-05-17 09:00:00;15;76.6;36.7;46.1
2023-05-17 10:00:00;14;76.5;40.0;49.3
2023-05-17 11:00:00;16;77.1;38.8;49.2
2023-05-17 12:00:00;17;77.1;38.5;50.1
2023-05-17 13:00:00;10;76.4;37.7;45.4
2023-05-17 14:00:00;25;76.8;43.5;57.1
2023-05-17 15:00:00;9;76.1;36.4;43.7
2023-05-17 16:00:00;14;76.4;39.6;50.1
2023-05-17 17:00:00;10;76.0;35.4;43.6
2023-05-17 18:00:00;18;76.3;41.3;52.6
2023-05-17 19:00:00;10;76.4;35.4;43.5
2023-05-17 20:00:00;19;76.8;41.2;54.4
2023-05-17 21:00:00;9;75.8;36.5;43.4
2023-05-17 22:00:00;18;76.7;42.6;54.8
2023-05-17 23:00:00;0;67.0;35.1;41.0
2023-05-18 00:00:00;0;68.3;33.6;39.9
2023-05-18 01:00:00;1;67.5;33.0;39.5
2023-05-18 02:00:00;1;66.0;33.0;39.2
2023-05-18 03:00:00;1;65.1;33.0;39.3
2023-05-18 04:00:00;1;65.6;33.1;39.5
2023-05-18 05:00:00;1;66.1;33.5;40.1
2023-05-18 06:00:00;5;73.4;32.3;43.0
2023-05-18 07:00:00;47;77.8;41.0;61.6
2023-05-18 08:00:00;13;75.8;40.1;47.8
2023-05-18 09:00:00;14;66.1;35.3;41.9
2023-05-18 10:00:00;12;75.0;36.0;44.5
2023-05-18 11:00:00;11;74.7;36.0;43.9
2023-05-18 12:00:00;18;76.3;41.3;52.9
2023-05-18 13:00:00;8;74.7;35.6;42.8
2023-05-18 14:00:00;18;75.1;38.8;51.2
2023-05-18 15:00:00;12;75.3;42.7;51.6
2023-05-18 16:00:00;15;75.9;38.0;48.7
2023-05-18 17:00:00;9;75.5;35.5;42.1
2023-05-18 18:00:00;9;75.7;34.4;42.1
2023-05-18 19:00:00;16;74.9;40.4;51.8
2023-05-18 20:00:00;8;74.5;34.6;41.7
2023-05-18 21:00:00;19;76.4;39.8;52.0
2023-05-18 22:00:00;18;75.9;45.3;57.5
2023-05-18 23:00:00;0;68.2;44.1;63.0
2023-05-19 00:00:00;0;58.3;40.2;55.5
2023-05-19 01:00:00;0;52.8;38.1;51.0
2023-05-19 02:00:00;0;49.9;37.2;43.4
2023-05-19 03:00:00;0;53.6;34.3;41.3
2023-05-19 04:00:00;0;59.5;33.0;40.1
2023-05-19 05:00:00;0;59.2;33.0;40.4
2023-05-19 06:00:00;4;71.1;31.4;42.0
2023-05-19 07:00:00;44;77.6;42.0;61.6
2023-05-19 08:00:00;10;76.3;38.4;45.8
2023-05-19 09:00:00;11;76.1;35.4;43.5
2023-05-19 10:00:00;10;76.5;34.9;43.0
2023-05-19 11:00:00;13;75.7;39.3;48.4
2023-05-19 12:00:00;13;75.3;35.9;46.4
2023-05-19 13:00:00;5;65.3;46.4;51.0
2023-05-19 14:00:00;4;66.0;34.4;46.3
2023-05-19 15:00:00;7;73.9;50.8;63.2
2023-05-19 16:00:00;0;63.6;46.5;59.9
2023-05-19 17:00:00;1;56.7;42.7;54.9
2023-05-19 18:00:00;16;70.4;40.1;46.0
2023-05-19 19:00:00;15;75.3;40.7;50.7
2023-05-19 20:00:00;12;75.6;34.0;43.1
2023-05-19 21:00:00;18;75.9;43.8;56.0
2023-05-19 22:00:00;14;75.0;41.8;51.2
2023-05-19 23:00:00;0;68.0;43.2;63.0
2023-05-20 00:00:00;0;58.2;39.7;55.4
2023-05-20 01:00:00;0;53.3;38.2;49.4
2023-05-20 02:00:00;0;48.0;36.5;41.8
