Site;SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-25 15:00:00;137;79.9;67.2;66.3
2023-03-25 16:00:00;128;79.6;67.8;66.8
2023-03-25 17:00:00;123;79.1;68.0;67.0
2023-03-25 18:00:00;126;79.5;67.9;66.9
2023-03-25 19:00:00;130;79.3;67.4;66.5
2023-03-25 20:00:00;125;79.2;67.8;66.8
2023-03-25 21:00:00;135;79.4;67.0;66.0
2023-03-25 22:00:00;126;79.7;68.3;67.3
2023-03-25 23:00:00;82;79.1;63.3;58.2
2023-03-26 00:00:00;70;79.4;61.0;56.4
2023-03-26 01:00:00;19;77.6;73.4;67.8
2023-03-26 02:00:00;15;77.1;72.9;67.3
2023-03-26 03:00:00;0;77.0;74.0;67.6
2023-03-26 04:00:00;43;77.5;49.9;44.9
2023-03-26 05:00:00;59;78.7;60.8;57.4
2023-03-26 06:00:00;0;73.4;67.7;63.1
2023-03-26 07:00:00;52;79.4;68.1;64.5
2023-03-26 08:00:00;17;77.5;72.4;68.1
2023-03-26 09:00:00;16;74.0;63.7;59.9
2023-03-26 10:00:00;58;78.7;72.4;69.6
2023-03-26 11:00:00;41;79.2;73.7;68.0
2023-03-26 12:00:00;50;79.6;73.4;67.9
2023-03-26 13:00:00;59;79.9;71.3;67.4
2023-03-26 14:00:00;45;79.6;74.0;67.8
2023-03-26 15:00:00;58;79.8;72.6;66.3
2023-03-26 16:00:00;148;79.8;66.4;65.7
2023-03-26 17:00:00;152;80.9;67.2;66.4
2023-03-26 18:00:00;155;80.4;66.7;65.8
2023-03-26 19:00:00;153;80.2;67.0;65.9
2023-03-26 20:00:00;145;80.4;67.5;66.6
2023-03-26 21:00:00;145;80.5;67.6;66.5
2023-03-26 22:00:00;143;80.3;67.8;66.7
2023-03-26 23:00:00;130;80.4;69.4;68.3
2023-03-27 00:00:00;94;80.2;64.5;60.4
2023-03-27 01:00:00;62;80.0;57.1;52.3
2023-03-27 02:00:00;0;76.2;71.0;72.4
2023-03-27 03:00:00;0;69.4;60.5;63.7
2023-03-27 04:00:00;91;76.4;62.5;61.5
2023-03-27 05:00:00;68;80.4;60.6;56.5
2023-03-27 06:00:00;87;80.3;56.1;54.5
2023-03-27 07:00:00;22;78.8;74.3;68.3
2023-03-27 08:00:00;38;79.6;74.5;68.2
2023-03-27 09:00:00;37;79.6;74.3;68.5
2023-03-27 10:00:00;19;78.7;74.4;68.7
2023-03-27 11:00:00;35;79.2;73.8;68.5
2023-03-27 12:00:00;52;79.7;68.1;63.0
2023-03-27 13:00:00;101;80.4;70.4;67.2
2023-03-27 14:00:00;141;80.9;68.0;67.2
2023-03-27 15:00:00;138;80.2;67.7;67.1
2023-03-27 16:00:00;136;80.9;68.5;67.8
2023-03-27 17:00:00;135;80.9;68.6;67.9
2023-03-27 18:00:00;137;80.9;68.1;67.4
2023-03-27 19:00:00;142;80.6;67.7;66.8
2023-03-27 20:00:00;151;80.6;66.9;66.0
2023-03-27 21:00:00;158;80.5;66.4;65.5
2023-03-27 22:00:00;158;80.7;66.6;65.6
2023-03-27 23:00:00;147;81.0;68.2;67.1
2023-03-28 00:00:00;104;80.9;69.6;66.0
2023-03-28 01:00:00;71;80.9;60.6;55.4
2023-03-28 02:00:00;27;79.2;72.3;74.1
2023-03-28 03:00:00;0;72.1;63.2;68.6
2023-03-28 04:00:00;22;76.2;69.4;68.8
2023-03-28 05:00:00;1;76.0;68.6;65.5
2023-03-28 06:00:00;76;80.6;73.0;71.0
2023-03-28 07:00:00;42;80.3;74.0;68.4
2023-03-28 08:00:00;47;80.5;74.4;68.5
2023-03-28 09:00:00;21;80.2;75.7;68.9
2023-03-28 10:00:00;35;79.8;74.2;69.6
2023-03-28 11:00:00;16;79.7;75.0;69.7
2023-03-28 12:00:00;55;80.5;73.3;69.9
2023-03-28 13:00:00;29;80.1;74.4;70.5
2023-03-28 14:00:00;29;80.1;75.5;69.5
2023-03-28 15:00:00;38;79.9;74.3;68.7
2023-03-28 16:00:00;33;79.8;73.3;69.7
2023-03-28 17:00:00;41;79.8;73.8;68.3
2023-03-28 18:00:00;26;79.5;74.9;68.2
2023-03-28 19:00:00;75;80.4;71.3;68.2
2023-03-28 20:00:00;63;80.4;73.1;67.0
2023-03-28 21:00:00;78;80.7;72.6;67.5
2023-03-28 22:00:00;157;80.9;66.6;65.9
2023-03-28 23:00:00;158;81.0;66.9;66.0
2023-03-29 00:00:00;155;81.0;67.1;66.3
2023-03-29 01:00:00;141;81.0;68.5;67.5
2023-03-29 02:00:00;124;81.0;70.0;69.3
2023-03-29 03:00:00;110;81.1;71.3;71.3
2023-03-29 04:00:00;60;80.2;50.5;46.1
2023-03-29 05:00:00;66;80.0;44.0;41.1
2023-03-29 06:00:00;48;79.3;69.8;69.8
2023-03-29 07:00:00;42;78.9;72.6;69.2
2023-03-29 08:00:00;47;80.1;74.2;68.5
2023-03-29 09:00:00;39;80.3;74.8;68.6
2023-03-29 10:00:00;34;79.6;74.0;67.9
2023-03-29 11:00:00;53;80.2;65.6;60.3
2023-03-29 12:00:00;18;78.3;73.9;66.4
2023-03-29 13:00:00;57;79.7;70.0;68.7
2023-03-29 14:00:00;107;80.0;68.3;64.6
2023-03-29 15:00:00;131;80.3;68.2;67.5
2023-03-29 16:00:00;97;80.1;65.0;61.5
2023-03-29 17:00:00;57;79.2;61.6;58.1
2023-03-29 18:00:00;35;78.0;72.2;66.4
2023-03-29 19:00:00;141;79.4;66.7;65.7
2023-03-29 20:00:00;142;79.4;66.3;65.4
2023-03-29 21:00:00;143;79.4;66.2;65.1
2023-03-29 22:00:00;148;79.2;66.0;64.8
2023-03-29 23:00:00;150;79.2;65.9;64.7
2023-03-30 00:00:00;124;79.6;68.3;67.4
2023-03-30 01:00:00;100;79.2;70.5;70.1
2023-03-30 02:00:00;43;78.9;45.9;40.2
2023-03-30 03:00:00;63;78.4;44.5;41.9
2023-03-30 04:00:00;15;76.7;72.1;72.7
2023-03-30 05:00:00;19;74.6;68.5;68.9
2023-03-30 06:00:00;21;77.1;72.7;68.4
2023-03-30 07:00:00;67;78.4;62.8;58.4
2023-03-30 08:00:00;48;78.9;73.3;68.5
2023-03-30 09:00:00;23;78.3;74.2;67.6
2023-03-30 10:00:00;139;79.4;66.7;66.1
2023-03-30 11:00:00;135;79.6;67.9;67.0
2023-03-30 12:00:00;132;79.1;67.8;66.8
2023-03-30 13:00:00;133;79.4;67.4;66.6
2023-03-30 14:00:00;129;79.2;67.9;67.1
2023-03-30 15:00:00;123;79.3;68.8;67.8
2023-03-30 16:00:00;76;78.5;57.6;54.4
2023-03-30 17:00:00;21;76.6;71.9;68.3
2023-03-30 18:00:00;32;78.0;73.1;67.7
2023-03-30 19:00:00;116;78.3;67.5;64.6
2023-03-30 20:00:00;143;79.0;66.1;65.3
2023-03-30 21:00:00;147;78.7;65.4;64.5
2023-03-30 22:00:00;140;78.6;66.2;65.2
2023-03-30 23:00:00;114;78.8;68.7;67.9
2023-03-31 00:00:00;85;79.0;69.6;64.5
2023-03-31 01:00:00;40;77.8;60.5;59.5
2023-03-31 02:00:00;0;72.1;65.6;67.3
2023-03-31 03:00:00;20;69.9;61.5;63.6
2023-03-31 04:00:00;0;75.1;71.2;68.3
2023-03-31 05:00:00;48;77.5;61.7;59.8
2023-03-31 06:00:00;3;73.2;67.1;70.4
2023-03-31 07:00:00;40;78.0;72.8;69.1
2023-03-31 08:00:00;57;78.6;70.4;65.9
2023-03-31 09:00:00;46;78.1;72.0;68.8
2023-03-31 10:00:00;19;77.8;73.1;65.7
2023-03-31 11:00:00;49;77.8;67.8;64.5
2023-03-31 12:00:00;37;77.0;69.7;64.4
2023-03-31 13:00:00;32;77.4;72.2;71.4
2023-03-31 14:00:00;49;77.7;64.7;59.1
2023-03-31 15:00:00;40;77.4;71.8;68.2
2023-03-31 16:00:00;67;77.4;69.9;66.2
2023-03-31 17:00:00;140;78.8;66.0;65.5
2023-03-31 18:00:00;140;78.7;65.8;65.1
2023-03-31 19:00:00;146;79.0;65.7;64.8
2023-03-31 20:00:00;150;78.9;65.0;64.3
2023-03-31 21:00:00;152;79.0;65.0;64.3
2023-03-31 22:00:00;145;79.1;66.0;65.2
2023-03-31 23:00:00;146;79.1;66.1;65.0
2023-04-01 00:00:00;125;79.3;68.3;67.4
2023-04-01 01:00:00;75;79.2;63.9;60.6
2023-04-01 02:00:00;63;79.3;58.1;53.2
2023-04-01 03:00:00;55;78.7;43.9;40.4
2023-04-01 04:00:00;48;78.6;61.6;60.5
2023-04-01 05:00:00;0;73.2;66.9;70.5
2023-04-01 06:00:00;41;77.8;71.9;70.3
2023-04-01 07:00:00;0;76.2;72.2;66.9
2023-04-01 08:00:00;117;78.7;67.1;66.3
2023-04-01 09:00:00;139;80.1;67.9;67.0
2023-04-01 10:00:00;138;80.1;67.9;66.9
2023-04-01 11:00:00;143;80.1;67.2;66.5
2023-04-01 12:00:00;143;80.1;67.5;66.6
2023-04-01 13:00:00;142;80.0;67.2;66.5
2023-04-01 14:00:00;137;80.0;67.7;66.9
2023-04-01 15:00:00;140;79.9;67.2;66.3
2023-04-01 16:00:00;133;79.8;68.0;67.0
2023-04-01 17:00:00;126;79.7;68.2;67.4
2023-04-01 18:00:00;125;79.4;68.0;67.1
2023-04-01 19:00:00;127;79.3;68.0;67.1
2023-04-01 20:00:00;118;79.1;68.2;67.4
2023-04-01 21:00:00;125;79.2;67.9;67.1
2023-04-01 22:00:00;135;79.2;67.0;66.0
2023-04-01 23:00:00;82;79.0;63.9;59.1
2023-04-02 00:00:00;73;78.6;62.0;57.2
2023-04-02 01:00:00;44;78.0;72.4;67.9
2023-04-02 02:00:00;17;77.5;73.6;67.5
2023-04-02 03:00:00;11;73.2;66.8;64.0
2023-04-02 04:00:00;15;76.7;72.4;67.8
2023-04-02 05:00:00;36;74.9;52.4;48.7
2023-04-02 06:00:00;70;79.1;63.0;62.7
2023-04-02 07:00:00;6;76.7;72.7;67.8
2023-04-02 08:00:00;21;76.0;70.4;66.7
2023-04-02 09:00:00;33;77.0;70.9;67.0
2023-04-02 10:00:00;34;78.8;72.1;65.6
2023-04-02 11:00:00;49;79.6;73.3;71.1
2023-04-02 12:00:00;53;79.6;73.5;68.3
2023-04-02 13:00:00;51;79.3;71.2;65.0
2023-04-02 14:00:00;57;79.3;72.3;69.6
2023-04-02 15:00:00;49;79.3;73.3;67.7
2023-04-02 16:00:00;87;79.1;70.2;67.1
2023-04-02 17:00:00;136;79.4;67.0;66.5
2023-04-02 18:00:00;136;79.5;67.0;66.4
2023-04-02 19:00:00;151;79.2;65.6;64.8
2023-04-02 20:00:00;154;79.2;65.2;64.5
2023-04-02 21:00:00;150;79.3;65.6;64.8
2023-04-02 22:00:00;150;79.4;65.9;64.9
2023-04-02 23:00:00;134;79.7;67.8;66.9
2023-04-03 00:00:00;101;79.5;69.7;67.9
2023-04-03 01:00:00;44;78.7;52.7;46.7
2023-04-03 02:00:00;51;78.3;44.0;40.6
2023-04-03 03:00:00;32;77.4;68.6;69.0
2023-04-03 04:00:00;13;72.4;65.3;68.8
2023-04-03 05:00:00;5;76.4;72.8;69.8
2023-04-03 06:00:00;22;75.4;69.2;68.0
2023-04-03 07:00:00;38;79.0;73.6;68.7
2023-04-03 08:00:00;30;79.0;73.8;67.8
2023-04-03 09:00:00;43;79.5;73.3;66.4
2023-04-03 10:00:00;57;79.5;70.6;69.3
2023-04-03 11:00:00;18;78.5;74.4;68.4
2023-04-03 12:00:00;17;77.7;73.1;67.7
2023-04-03 13:00:00;95;79.5;55.0;52.9
2023-04-03 14:00:00;19;78.4;74.5;68.7
2023-04-03 15:00:00;19;77.7;73.0;67.3
2023-04-03 16:00:00;26;77.7;72.3;67.3
2023-04-03 17:00:00;32;78.3;73.0;68.0
2023-04-03 18:00:00;18;78.5;74.6;68.0
2023-04-03 19:00:00;70;79.6;71.6;67.3
2023-04-03 20:00:00;88;80.0;68.1;64.0
2023-04-03 21:00:00;71;79.9;72.5;69.0
2023-04-03 22:00:00;64;80.0;73.2;67.9
2023-04-03 23:00:00;74;80.2;70.5;65.6
2023-04-04 00:00:00;35;79.4;74.3;69.4
2023-04-04 01:00:00;17;78.2;73.7;67.9
2023-04-04 02:00:00;95;79.6;45.6;43.1
2023-04-04 03:00:00;89;80.1;48.3;46.0
2023-04-04 04:00:00;8;77.3;72.8;74.6
2023-04-04 05:00:00;19;75.6;69.2;70.3
2023-04-04 06:00:00;11;76.2;70.3;68.6
2023-04-04 07:00:00;43;80.1;73.8;70.3
2023-04-04 08:00:00;35;80.0;75.1;69.7
2023-04-04 09:00:00;42;79.7;73.5;69.7
2023-04-04 10:00:00;25;80.3;75.9;70.6
2023-04-04 11:00:00;36;79.7;73.8;69.1
2023-04-04 12:00:00;17;78.8;74.3;68.3
2023-04-04 13:00:00;77;80.1;61.1;57.3
2023-04-04 14:00:00;77;80.5;62.5;59.9
2023-04-04 15:00:00;30;78.9;73.2;68.2
2023-04-04 16:00:00;53;79.3;72.2;67.9
2023-04-04 17:00:00;138;81.1;68.0;67.9
2023-04-04 18:00:00;144;81.0;67.8;67.2
2023-04-04 19:00:00;150;80.9;66.9;66.4
2023-04-04 20:00:00;153;80.9;66.5;66.0
2023-04-04 21:00:00;153;81.0;66.4;66.0
2023-04-04 22:00:00;156;81.0;66.0;65.8
2023-04-04 23:00:00;154;81.0;66.8;66.2
2023-04-05 00:00:00;145;81.0;67.9;67.1
2023-04-05 01:00:00;133;81.0;69.1;68.3
2023-04-05 02:00:00;116;81.0;70.9;70.6
2023-04-05 03:00:00;109;81.0;71.5;71.6
2023-04-05 04:00:00;104;81.1;72.0;72.3
2023-04-05 05:00:00;60;80.5;52.0;48.5
2023-04-05 06:00:00;80;81.0;56.0;54.0
2023-04-05 07:00:00;43;80.0;74.2;69.2
2023-04-05 08:00:00;44;80.5;74.8;69.0
2023-04-05 09:00:00;38;80.2;74.6;68.8
2023-04-05 10:00:00;80;80.9;72.2;67.8
2023-04-05 11:00:00;137;81.8;69.2;68.6
2023-04-05 12:00:00;135;81.7;69.2;68.5
2023-04-05 13:00:00;137;81.6;69.0;68.1
2023-04-05 14:00:00;135;81.3;69.0;68.2
2023-04-05 15:00:00;129;81.3;69.5;68.8
2023-04-05 16:00:00;73;80.7;58.4;55.0
2023-04-05 17:00:00;25;79.0;73.9;68.6
2023-04-05 18:00:00;35;79.5;73.9;68.3
2023-04-05 19:00:00;52;80.0;73.9;67.2
2023-04-05 20:00:00;149;80.8;67.4;66.6
2023-04-05 21:00:00;154;80.9;66.9;66.1
2023-04-05 22:00:00;157;81.0;66.8;65.9
2023-04-05 23:00:00;153;81.0;67.5;66.6
2023-04-06 00:00:00;140;81.0;68.8;67.9
2023-04-06 01:00:00;129;81.0;69.9;69.1
2023-04-06 02:00:00;107;81.1;72.0;72.4
2023-04-06 03:00:00;105;81.1;72.0;72.5
2023-04-06 04:00:00;106;81.3;72.1;72.6
2023-04-06 05:00:00;106;81.4;72.2;72.7
2023-04-06 06:00:00;108;81.5;72.0;72.5
2023-04-06 07:00:00;31;80.1;75.5;71.6
2023-04-06 08:00:00;43;80.4;74.4;68.9
2023-04-06 09:00:00;29;80.4;75.1;68.5
2023-04-06 10:00:00;41;80.6;74.9;69.2
2023-04-06 11:00:00;26;80.0;74.9;69.6
2023-04-06 12:00:00;30;79.6;74.1;69.4
2023-04-06 13:00:00;18;79.0;74.3;69.5
2023-04-06 14:00:00;36;79.7;73.8;71.1
2023-04-06 15:00:00;28;79.5;74.8;69.2
2023-04-06 16:00:00;19;78.2;73.5;68.4
2023-04-06 17:00:00;26;78.6;73.4;67.9
2023-04-06 18:00:00;35;79.8;74.8;69.2
2023-04-06 19:00:00;66;80.1;72.9;69.2
2023-04-06 20:00:00;60;80.0;73.3;67.7
2023-04-06 21:00:00;129;80.3;68.1;66.4
2023-04-06 22:00:00;148;80.4;67.0;66.6
2023-04-06 23:00:00;155;80.3;66.9;66.1
2023-04-07 00:00:00;146;80.4;67.3;66.7
2023-04-07 01:00:00;136;80.5;68.5;67.8
2023-04-07 02:00:00;128;80.3;69.0;68.2
2023-04-07 03:00:00;121;80.6;69.9;69.4
2023-04-07 04:00:00;116;80.4;70.1;69.9
2023-04-07 05:00:00;106;80.4;70.9;71.1
2023-04-07 06:00:00;105;80.7;71.0;71.8
2023-04-07 07:00:00;89;80.6;72.4;71.5
2023-04-07 08:00:00;0;75.6;70.7;67.4
2023-04-07 09:00:00;42;78.7;72.6;68.1
2023-04-07 10:00:00;35;79.6;74.6;68.3
2023-04-07 11:00:00;60;80.3;73.6;68.4
2023-04-07 12:00:00;45;79.9;73.9;69.2
2023-04-07 13:00:00;48;80.1;74.4;70.2
2023-04-07 14:00:00;61;80.4;73.4;70.1
2023-04-07 15:00:00;54;80.0;73.4;69.7
2023-04-07 16:00:00;33;79.6;74.9;68.9
2023-04-07 17:00:00;41;79.4;73.4;68.5
2023-04-07 18:00:00;29;79.4;75.1;69.6
2023-04-07 19:00:00;50;79.2;72.8;69.9
2023-04-07 20:00:00;46;78.9;73.3;68.0
2023-04-07 21:00:00;34;78.9;73.7;68.6
2023-04-07 22:00:00;49;79.3;73.3;68.4
2023-04-07 23:00:00;40;79.2;74.0;68.7
2023-04-08 00:00:00;28;78.7;73.5;67.5
2023-04-08 01:00:00;87;79.9;60.9;57.3
2023-04-08 02:00:00;17;78.2;74.0;68.9
2023-04-08 03:00:00;17;75.3;65.1;60.3
2023-04-08 04:00:00;111;79.8;44.1;43.3
2023-04-08 05:00:00;57;80.2;71.9;69.7
2023-04-08 06:00:00;0;74.7;69.1;65.8
2023-04-08 07:00:00;26;78.5;73.2;68.4
2023-04-08 08:00:00;58;79.3;64.2;59.8
2023-04-08 09:00:00;55;79.8;71.6;68.3
2023-04-08 10:00:00;36;80.0;74.7;68.5
2023-04-08 11:00:00;37;80.2;74.9;68.6
2023-04-08 12:00:00;34;80.1;75.3;70.0
2023-04-08 13:00:00;49;79.9;73.4;69.3
2023-04-08 14:00:00;50;79.9;70.1;64.5
2023-04-08 15:00:00;40;79.5;73.7;68.6
2023-04-08 16:00:00;35;79.0;71.1;64.6
2023-04-08 17:00:00;65;79.6;69.1;65.8
2023-04-08 18:00:00;40;79.6;74.3;68.4
2023-04-08 19:00:00;93;79.9;70.6;67.4
2023-04-08 20:00:00;144;79.9;66.8;66.2
2023-04-08 21:00:00;144;80.2;66.8;66.1
2023-04-08 22:00:00;144;80.1;67.0;66.3
2023-04-08 23:00:00;145;80.0;66.8;65.9
2023-04-09 00:00:00;141;80.0;67.4;66.4
2023-04-09 01:00:00;135;80.1;67.9;67.0
2023-04-09 02:00:00;128;80.3;68.9;67.8
2023-04-09 03:00:00;117;80.1;69.5;69.0
2023-04-09 04:00:00;105;80.1;70.8;70.9
2023-04-09 05:00:00;106;80.7;71.0;71.4
2023-04-09 06:00:00;105;80.6;71.0;71.4
2023-04-09 07:00:00;59;79.8;73.4;70.5
2023-04-09 08:00:00;17;77.5;72.8;67.8
2023-04-09 09:00:00;29;78.2;72.7;67.6
2023-04-09 10:00:00;44;79.9;74.1;68.2
2023-04-09 11:00:00;40;79.9;74.7;68.6
2023-04-09 12:00:00;57;79.9;72.9;68.1
2023-04-09 13:00:00;40;80.0;74.7;69.7
2023-04-09 14:00:00;42;79.2;72.7;72.7
2023-04-09 15:00:00;23;79.0;73.7;66.6
2023-04-09 16:00:00;65;79.4;65.4;62.2
2023-04-09 17:00:00;36;79.4;74.6;68.5
2023-04-09 18:00:00;41;79.0;73.4;67.7
2023-04-09 19:00:00;44;78.8;73.4;68.0
2023-04-09 20:00:00;56;78.9;69.2;64.3
2023-04-09 21:00:00;43;78.9;73.2;67.4
2023-04-09 22:00:00;56;79.2;73.0;67.9
2023-04-09 23:00:00;40;79.2;73.8;67.5
2023-04-10 00:00:00;51;78.7;71.0;65.8
2023-04-10 01:00:00;52;79.7;67.5;62.1
2023-04-10 02:00:00;14;77.8;73.6;67.9
2023-04-10 03:00:00;71;77.5;51.6;48.5
2023-04-10 04:00:00;102;79.8;49.3;48.1
2023-04-10 05:00:00;20;77.4;72.5;73.7
2023-04-10 06:00:00;16;77.0;72.2;68.3
2023-04-10 07:00:00;21;76.8;71.4;67.2
2023-04-10 08:00:00;22;76.4;70.4;68.0
2023-04-10 09:00:00;29;79.1;74.3;69.8
2023-04-10 10:00:00;33;78.9;73.4;69.1
2023-04-10 11:00:00;57;80.1;73.3;68.7
2023-04-10 12:00:00;56;80.1;73.8;68.0
2023-04-10 13:00:00;61;79.8;72.9;66.9
2023-04-10 14:00:00;149;80.3;67.0;66.4
2023-04-10 15:00:00;150;80.0;66.8;65.9
2023-04-10 16:00:00;146;79.8;66.8;65.9
2023-04-10 17:00:00;141;79.4;66.9;65.9
2023-04-10 18:00:00;139;79.4;66.7;65.9
2023-04-10 19:00:00;139;79.0;66.1;65.3
2023-04-10 20:00:00;143;78.9;65.8;64.9
2023-04-10 21:00:00;146;79.0;65.5;64.8
2023-04-10 22:00:00;148;78.8;65.4;64.6
2023-04-10 23:00:00;134;78.9;66.6;65.7
2023-04-11 00:00:00;123;79.0;68.0;67.0
2023-04-11 01:00:00;94;78.5;67.2;64.2
2023-04-11 02:00:00;55;78.5;55.4;50.3
2023-04-11 03:00:00;47;77.2;45.5;40.9
2023-04-11 04:00:00;49;77.7;60.2;59.0
2023-04-11 05:00:00;0;72.1;66.5;69.9
2023-04-11 06:00:00;38;75.8;69.6;68.9
2023-04-11 07:00:00;26;78.2;74.0;67.9
2023-04-11 08:00:00;47;77.4;71.5;67.3
2023-04-11 09:00:00;23;77.4;73.4;67.9
2023-04-11 10:00:00;39;77.9;72.4;67.7
2023-04-11 11:00:00;16;77.5;73.7;67.6
2023-04-11 12:00:00;109;78.4;67.5;65.8
2023-04-11 13:00:00;139;79.2;66.6;65.9
2023-04-11 14:00:00;137;79.1;66.5;65.8
2023-04-11 15:00:00;135;78.9;66.3;65.5
2023-04-11 16:00:00;132;78.4;66.2;65.5
2023-04-11 17:00:00;131;78.4;66.2;65.4
2023-04-11 18:00:00;130;78.3;66.2;65.3
2023-04-11 19:00:00;133;77.9;65.6;64.7
2023-04-11 20:00:00;142;78.2;65.0;64.0
2023-04-11 21:00:00;145;78.1;64.6;63.8
2023-04-11 22:00:00;150;78.1;64.9;63.9
2023-04-11 23:00:00;137;78.2;65.9;64.7
2023-04-12 00:00:00;116;78.5;68.2;67.3
2023-04-12 01:00:00;102;78.5;68.9;68.3
2023-04-12 02:00:00;42;77.1;47.9;42.8
2023-04-12 03:00:00;22;75.7;69.7;72.9
2023-04-12 04:00:00;6;69.6;61.2;66.9
2023-04-12 05:00:00;13;76.0;72.1;69.5
2023-04-12 06:00:00;56;74.2;63.7;62.4
2023-04-12 07:00:00;132;79.0;67.1;66.2
2023-04-12 08:00:00;129;79.1;67.5;66.5
2023-04-12 09:00:00;118;79.2;68.8;67.9
2023-04-12 10:00:00;107;79.2;68.8;67.6
2023-04-12 11:00:00;50;78.8;58.8;54.5
2023-04-12 12:00:00;32;77.9;72.4;69.2
2023-04-12 13:00:00;38;78.1;73.1;68.0
2023-04-12 14:00:00;35;77.1;71.9;66.9
2023-04-12 15:00:00;63;77.5;70.5;66.4
2023-04-12 16:00:00;117;78.1;67.2;66.4
2023-04-12 17:00:00;114;78.2;67.7;66.8
2023-04-12 18:00:00;118;78.2;67.0;66.2
2023-04-12 19:00:00;125;78.4;66.8;65.7
2023-04-12 20:00:00;132;78.3;66.1;65.0
2023-04-12 21:00:00;145;78.6;65.1;64.0
2023-04-12 22:00:00;144;78.5;65.2;63.9
2023-04-12 23:00:00;142;78.8;66.0;64.8
2023-04-13 00:00:00;126;79.1;68.0;66.9
2023-04-13 01:00:00;74;78.7;63.7;60.0
2023-04-13 02:00:00;62;78.4;55.5;53.4
2023-04-13 03:00:00;0;73.6;69.3;66.9
2023-04-13 04:00:00;49;74.7;48.7;46.0
2023-04-13 05:00:00;62;79.0;65.2;63.1
2023-04-13 06:00:00;0;74.1;69.0;65.4
2023-04-13 07:00:00;45;78.0;71.4;67.2
2023-04-13 08:00:00;28;78.5;74.1;67.9
2023-04-13 09:00:00;44;78.8;73.1;68.0
2023-04-13 10:00:00;95;79.3;69.7;67.1
2023-04-13 11:00:00;135;80.0;68.0;67.4
2023-04-13 12:00:00;139;80.0;67.6;66.9
2023-04-13 13:00:00;138;79.8;67.2;66.7
2023-04-13 14:00:00;137;79.9;67.6;66.9
2023-04-13 15:00:00;133;79.9;68.0;67.1
2023-04-13 16:00:00;126;79.4;68.2;67.3
2023-04-13 17:00:00;120;79.4;68.7;67.8
2023-04-13 18:00:00;126;79.3;68.0;67.2
2023-04-13 19:00:00;130;79.1;67.4;66.6
2023-04-13 20:00:00;138;79.3;66.6;65.7
2023-04-13 21:00:00;146;79.1;65.7;64.8
2023-04-13 22:00:00;143;79.5;66.2;65.4
2023-04-13 23:00:00;134;80.0;67.9;66.8
2023-04-14 00:00:00;88;79.6;65.7;62.1
2023-04-14 01:00:00;78;79.3;62.6;58.6
2023-04-14 02:00:00;43;78.6;65.5;62.0
2023-04-14 03:00:00;15;76.8;72.2;67.3
2023-04-14 04:00:00;58;78.6;46.2;42.0
2023-04-14 05:00:00;73;79.3;51.7;49.9
2023-04-14 06:00:00;9;76.7;71.4;73.5
2023-04-14 07:00:00;43;79.1;73.6;68.8
2023-04-14 08:00:00;31;79.5;74.3;68.0
2023-04-14 09:00:00;27;79.3;75.1;68.5
2023-04-14 10:00:00;73;79.8;66.0;61.7
2023-04-14 11:00:00;22;79.5;75.4;69.2
2023-04-14 12:00:00;41;79.0;73.2;67.9
2023-04-14 13:00:00;92;80.0;70.3;66.7
2023-04-14 14:00:00;139;80.3;67.5;66.8
2023-04-14 15:00:00;139;80.1;67.4;66.8
2023-04-14 16:00:00;136;80.0;67.9;66.9
2023-04-14 17:00:00;132;80.0;67.9;67.1
2023-04-14 18:00:00;133;80.0;67.8;66.8
2023-04-14 19:00:00;131;79.6;67.9;66.9
2023-04-14 20:00:00;133;79.6;67.2;66.2
2023-04-14 21:00:00;140;79.6;66.5;65.5
2023-04-14 22:00:00;138;79.4;66.9;65.9
2023-04-14 23:00:00;90;79.2;65.4;60.9
2023-04-15 00:00:00;92;79.2;66.8;62.6
2023-04-15 01:00:00;61;78.5;51.5;48.8
2023-04-15 02:00:00;62;78.8;51.3;48.2
2023-04-15 03:00:00;37;77.8;67.3;63.4
2023-04-15 04:00:00;20;74.2;57.8;54.3
2023-04-15 05:00:00;75;78.8;54.7;52.6
2023-04-15 06:00:00;0;76.4;71.6;65.7
2023-04-15 07:00:00;80;78.9;46.1;44.3
2023-04-15 08:00:00;49;78.9;72.3;69.4
2023-04-15 09:00:00;36;77.9;72.2;67.5
2023-04-15 10:00:00;19;78.7;74.8;68.1
2023-04-15 11:00:00;51;79.2;72.9;68.1
2023-04-15 12:00:00;76;79.3;71.0;66.4
2023-04-15 13:00:00;143;80.1;67.2;66.6
2023-04-15 14:00:00;148;80.1;66.9;66.0
2023-04-15 15:00:00;144;80.0;67.2;66.6
2023-04-15 16:00:00;140;80.0;67.8;66.8
2023-04-15 17:00:00;133;80.0;68.0;67.3
2023-04-15 18:00:00;131;80.1;68.2;67.5
2023-04-15 19:00:00;129;79.9;68.2;67.4
