Site;SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213)
Object;Régulation primaire (échangeur 1);Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station
Time Stamp;Temp depart secondaire [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-11-02 01:00:00;60.1;47;79.8;69.0
2023-11-02 02:00:00;60.0;45;79.6;69.0
2023-11-02 03:00:00;60.5;35;79.6;71.0
2023-11-02 04:00:00;59.2;37;78.9;69.4
2023-11-02 05:00:00;60.1;34;79.5;70.4
2023-11-02 06:00:00;60.2;24;78.7;71.1
2023-11-02 07:00:00;57.8;23;77.4;69.2
2023-11-02 08:00:00;57.7;44;80.0;64.4
2023-11-02 09:00:00;35.2;1;44.3;62.6
2023-11-02 10:00:00;31.0;32;56.5;42.9
2023-11-02 11:00:00;41.9;87;75.7;41.7
2023-11-02 12:00:00;50.6;78;78.9;52.2
2023-11-02 13:00:00;54.9;50;79.1;61.4
2023-11-02 14:00:00;54.6;56;79.4;60.3
2023-11-02 15:00:00;54.8;52;79.3;61.0
2023-11-02 16:00:00;54.4;55;79.6;60.1
2023-11-02 17:00:00;55.1;50;79.3;61.6
2023-11-02 18:00:00;54.6;52;79.4;60.8
2023-11-02 19:00:00;54.4;54;79.3;60.3
2023-11-02 20:00:00;53.9;52;79.2;60.0
2023-11-02 21:00:00;53.5;59;79.5;58.5
2023-11-02 22:00:00;54.8;62;79.5;60.0
2023-11-02 23:00:00;57.3;50;79.5;64.6
2023-11-03 00:00:00;58.3;55;79.7;65.3
2023-11-03 01:00:00;57.7;57;79.4;64.6
2023-11-03 02:00:00;57.7;57;79.9;64.5
2023-11-03 03:00:00;58.1;54;79.8;65.4
2023-11-03 04:00:00;57.5;57;79.8;64.6
2023-11-03 05:00:00;56.6;56;79.9;63.3
2023-11-03 06:00:00;54.7;56;80.2;60.7
2023-11-03 07:00:00;53.6;59;79.8;59.1
2023-11-03 08:00:00;53.1;62;80.1;58.0
2023-11-03 09:00:00;52.2;69;80.0;56.1
2023-11-03 10:00:00;53.2;68;80.2;57.3
2023-11-03 11:00:00;54.0;63;80.2;58.8
2023-11-03 12:00:00;55.1;61;80.3;60.5
2023-11-03 13:00:00;54.9;60;80.2;60.4
2023-11-03 14:00:00;54.8;58;79.9;60.3
2023-11-03 15:00:00;57.1;57;80.1;63.7
2023-11-03 16:00:00;55.2;56;80.0;61.2
2023-11-03 17:00:00;54.3;60;80.0;59.6
2023-11-03 18:00:00;53.0;59;79.7;58.0
2023-11-03 19:00:00;51.6;63;79.8;55.7
2023-11-03 20:00:00;52.1;62;79.6;56.6
2023-11-03 21:00:00;52.6;65;79.7;57.1
2023-11-03 22:00:00;52.9;66;79.8;57.2
2023-11-03 23:00:00;56.5;60;80.1;62.6
2023-11-04 00:00:00;57.7;59;79.8;64.5
2023-11-04 01:00:00;57.7;60;80.0;64.3
2023-11-04 02:00:00;58.8;57;80.0;66.2
2023-11-04 03:00:00;58.6;57;80.0;66.0
2023-11-04 04:00:00;58.6;55;80.0;66.0
2023-11-04 05:00:00;58.1;56;80.0;65.3
2023-11-04 06:00:00;56.3;57;80.0;62.9
2023-11-04 07:00:00;55.2;60;80.2;60.2
2023-11-04 08:00:00;54.9;62;80.3;60.1
2023-11-04 09:00:00;55.0;64;80.4;60.4
2023-11-04 10:00:00;55.1;59;80.5;60.9
2023-11-04 11:00:00;55.8;59;80.4;61.7
2023-11-04 12:00:00;58.0;58;80.3;64.8
2023-11-04 13:00:00;57.2;55;80.3;64.2
2023-11-04 14:00:00;57.3;53;80.4;64.3
2023-11-04 15:00:00;55.5;60;80.2;61.4
2023-11-04 16:00:00;53.9;64;80.2;58.9
2023-11-04 17:00:00;54.0;60;80.4;59.3
2023-11-04 18:00:00;53.5;62;80.1;58.4
2023-11-04 19:00:00;53.2;65;80.1;57.8
2023-11-04 20:00:00;53.5;64;80.2;58.3
2023-11-04 21:00:00;53.5;64;80.2;58.3
2023-11-04 22:00:00;37.2;10;48.9;57.5
2023-11-04 23:00:00;29.2;1;35.4;54.7
2023-11-05 00:00:00;34.7;68;66.0;39.4
2023-11-05 01:00:00;48.0;99;77.8;47.9
2023-11-05 02:00:00;57.9;61;80.5;64.4
2023-11-05 03:00:00;60.4;57;80.5;68.1
2023-11-05 04:00:00;60.8;48;80.4;68.9
2023-11-05 05:00:00;60.8;49;80.2;68.7
2023-11-05 06:00:00;60.1;41;80.0;68.4
2023-11-05 07:00:00;58.4;47;80.3;65.3
2023-11-05 08:00:00;58.2;49;80.2;64.9
2023-11-05 09:00:00;58.3;51;80.2;64.5
2023-11-05 10:00:00;54.8;57;80.2;60.1
2023-11-05 11:00:00;33.1;2;41.0;55.1
2023-11-05 12:00:00;27.1;3;35.4;46.9
2023-11-05 13:00:00;35.3;66;74.5;36.4
2023-11-05 14:00:00;46.5;87;78.9;45.7
2023-11-05 15:00:00;43.1;50;66.6;47.8
2023-11-05 16:00:00;30.0;1;36.2;46.0
2023-11-05 17:00:00;32.4;41;60.8;37.7
2023-11-05 18:00:00;41.8;79;76.0;42.4
2023-11-05 19:00:00;47.3;71;75.3;48.8
2023-11-05 20:00:00;43.9;31;64.3;49.8
2023-11-05 21:00:00;40.5;50;73.0;44.0
2023-11-05 22:00:00;51.9;82;79.0;54.6
2023-11-05 23:00:00;59.1;51;79.0;67.2
2023-11-06 00:00:00;59.7;49;79.0;68.4
2023-11-06 01:00:00;58.0;50;79.0;65.9
2023-11-06 02:00:00;47.9;27;65.2;55.1
2023-11-06 03:00:00;37.4;27;54.7;42.3
2023-11-06 04:00:00;34.2;21;51.9;39.2
2023-11-06 05:00:00;32.1;20;49.8;36.8
2023-11-06 06:00:00;32.6;9;46.6;38.3
2023-11-06 07:00:00;29.6;8;43.3;34.8
2023-11-06 08:00:00;25.4;7;39.0;30.0
2023-11-06 09:00:00;22.9;0;27.7;29.5
2023-11-06 10:00:00;21.9;2;34.7;26.2
2023-11-06 11:00:00;21.9;6;37.6;25.8
2023-11-06 12:00:00;22.6;19;42.7;25.7
2023-11-06 13:00:00;25.0;34;56.2;27.6
2023-11-06 14:00:00;25.3;33;56.0;27.8
2023-11-06 15:00:00;27.3;41;59.9;29.5
2023-11-06 16:00:00;31.4;64;67.0;33.0
2023-11-06 17:00:00;49.5;110;79.4;48.8
2023-11-06 18:00:00;58.1;55;79.1;65.5
2023-11-06 19:00:00;58.0;57;79.3;65.1
2023-11-06 20:00:00;57.1;55;78.2;64.0
2023-11-06 21:00:00;56.6;64;78.6;62.5
2023-11-06 22:00:00;56.5;66;78.8;62.2
2023-11-06 23:00:00;58.0;59;78.7;64.9
2023-11-07 00:00:00;59.1;51;78.5;67.3
2023-11-07 01:00:00;58.2;61;78.6;65.0
2023-11-07 02:00:00;58.5;53;78.0;66.2
2023-11-07 03:00:00;58.6;55;78.7;66.4
2023-11-07 04:00:00;58.6;53;78.3;66.6
2023-11-07 05:00:00;58.6;54;78.6;66.5
2023-11-07 06:00:00;57.9;58;78.6;65.0
2023-11-07 07:00:00;57.8;64;79.3;63.8
2023-11-07 08:00:00;57.1;67;79.6;63.1
2023-11-07 09:00:00;57.7;64;79.5;64.2
2023-11-07 10:00:00;58.0;62;79.4;64.6
2023-11-07 11:00:00;58.8;55;79.7;66.5
2023-11-07 12:00:00;56.3;46;79.6;63.6
2023-11-07 13:00:00;52.2;50;79.7;57.7
2023-11-07 14:00:00;53.0;51;79.8;58.5
2023-11-07 15:00:00;52.1;50;79.7;57.7
2023-11-07 16:00:00;51.5;51;79.6;56.5
2023-11-07 17:00:00;52.8;52;79.5;58.3
2023-11-07 18:00:00;51.5;52;79.4;56.5
2023-11-07 19:00:00;50.2;55;79.3;54.7
2023-11-07 20:00:00;44.8;70;79.3;46.8
2023-11-07 21:00:00;43.2;74;79.4;44.6
2023-11-07 22:00:00;52.0;55;79.7;55.6
2023-11-07 23:00:00;54.6;52;79.9;59.5
2023-11-08 00:00:00;59.3;49;80.0;66.3
2023-11-08 01:00:00;59.0;51;80.0;65.7
2023-11-08 02:00:00;58.1;49;79.9;64.5
2023-11-08 03:00:00;58.5;52;80.1;64.9
2023-11-08 04:00:00;58.2;52;79.9;64.3
2023-11-08 05:00:00;58.8;52;80.3;65.2
2023-11-08 06:00:00;54.2;51;80.0;59.3
2023-11-08 07:00:00;51.4;58;80.2;54.8
2023-11-08 08:00:00;50.6;62;80.3;53.5
2023-11-08 09:00:00;41.8;88;80.3;43.6
2023-11-08 10:00:00;46.0;80;80.4;47.6
2023-11-08 11:00:00;55.3;59;80.8;59.7
2023-11-08 12:00:00;57.1;59;80.8;62.1
2023-11-08 13:00:00;58.8;56;80.9;64.7
2023-11-08 14:00:00;58.5;55;80.7;64.4
2023-11-08 15:00:00;58.9;58;80.8;64.7
2023-11-08 16:00:00;58.4;57;80.2;64.2
2023-11-08 17:00:00;56.2;54;80.4;61.4
2023-11-08 18:00:00;53.0;61;80.4;56.8
2023-11-08 19:00:00;51.4;70;80.3;55.1
2023-11-08 20:00:00;51.8;72;80.4;55.3
2023-11-08 21:00:00;47.1;75;80.2;49.4
2023-11-08 22:00:00;46.4;102;80.5;46.2
2023-11-08 23:00:00;56.7;72;80.5;61.9
2023-11-09 00:00:00;58.7;56;80.4;66.1
2023-11-09 01:00:00;58.8;61;80.7;65.8
2023-11-09 02:00:00;59.9;59;80.7;66.6
2023-11-09 03:00:00;60.5;56;80.9;67.7
2023-11-09 04:00:00;60.1;57;80.8;67.0
2023-11-09 05:00:00;61.0;45;81.0;69.4
2023-11-09 06:00:00;58.4;47;80.9;65.4
2023-11-09 07:00:00;55.9;56;81.0;60.8
2023-11-09 08:00:00;52.9;62;81.0;56.7
2023-11-09 09:00:00;54.1;66;81.1;58.9
2023-11-09 10:00:00;55.9;67;81.0;61.0
2023-11-09 11:00:00;56.2;66;81.0;61.6
2023-11-09 12:00:00;57.0;60;81.0;63.2
2023-11-09 13:00:00;53.0;66;80.9;57.4
2023-11-09 14:00:00;53.7;66;80.8;58.3
2023-11-09 15:00:00;52.8;69;80.9;56.8
2023-11-09 16:00:00;51.9;66;80.6;56.1
2023-11-09 17:00:00;52.6;68;80.7;56.9
2023-11-09 18:00:00;52.4;67;80.8;56.6
2023-11-09 19:00:00;54.3;69;80.4;59.0
2023-11-09 20:00:00;52.6;67;80.6;56.8
2023-11-09 21:00:00;53.4;67;80.3;58.0
2023-11-09 22:00:00;55.4;70;80.4;60.3
2023-11-09 23:00:00;57.2;68;80.8;63.0
2023-11-10 00:00:00;59.2;57;80.5;66.6
2023-11-10 01:00:00;59.4;60;80.6;66.9
2023-11-10 02:00:00;59.0;59;80.3;66.2
2023-11-10 03:00:00;59.2;61;80.9;66.4
2023-11-10 04:00:00;58.8;60;80.6;66.0
2023-11-10 05:00:00;59.0;58;80.3;66.0
2023-11-10 06:00:00;56.7;54;80.8;62.6
2023-11-10 07:00:00;54.5;52;80.4;59.6
2023-11-10 08:00:00;53.5;54;80.5;58.1
2023-11-10 09:00:00;50.3;65;80.4;53.8
2023-11-10 10:00:00;45.3;85;80.7;47.0
2023-11-10 11:00:00;50.8;90;80.7;52.8
2023-11-10 12:00:00;53.8;55;80.5;59.6
2023-11-10 13:00:00;54.6;63;80.6;59.7
2023-11-10 14:00:00;53.3;55;80.3;58.7
2023-11-10 15:00:00;53.9;61;80.3;59.1
2023-11-10 16:00:00;54.5;61;80.2;59.8
2023-11-10 17:00:00;53.1;57;80.0;58.4
2023-11-10 18:00:00;51.3;59;80.1;55.8
2023-11-10 19:00:00;52.9;63;80.0;57.7
2023-11-10 20:00:00;51.9;60;80.2;56.7
2023-11-10 21:00:00;52.8;67;80.1;57.2
2023-11-10 22:00:00;54.1;67;80.0;59.1
2023-11-10 23:00:00;56.9;60;80.2;63.3
2023-11-11 00:00:00;58.7;54;80.3;66.2
2023-11-11 01:00:00;58.2;56;80.0;65.6
2023-11-11 02:00:00;57.9;58;80.2;64.9
2023-11-11 03:00:00;58.4;56;80.2;65.6
2023-11-11 04:00:00;58.3;56;80.0;65.7
2023-11-11 05:00:00;58.5;57;80.2;65.7
2023-11-11 06:00:00;57.6;53;80.3;64.1
2023-11-11 07:00:00;55.6;47;80.1;61.7
2023-11-11 08:00:00;56.0;48;80.4;62.1
2023-11-11 09:00:00;55.5;54;80.6;60.6
2023-11-11 10:00:00;52.0;62;80.2;55.9
2023-11-11 11:00:00;54.0;59;80.3;59.3
2023-11-11 12:00:00;54.2;60;80.3;59.4
2023-11-11 13:00:00;55.5;62;80.3;61.0
2023-11-11 14:00:00;54.1;56;80.1;59.7
2023-11-11 15:00:00;56.6;64;80.1;62.1
2023-11-11 16:00:00;52.9;57;80.0;57.9
2023-11-11 17:00:00;54.6;58;80.0;60.1
2023-11-11 18:00:00;51.4;57;80.0;55.9
2023-11-11 19:00:00;54.0;63;80.0;59.0
2023-11-11 20:00:00;51.5;57;80.0;56.3
2023-11-11 21:00:00;49.9;59;80.0;54.2
2023-11-11 22:00:00;50.2;63;80.0;54.4
2023-11-11 23:00:00;51.7;64;80.0;55.9
2023-11-12 00:00:00;57.4;59;80.2;63.9
2023-11-12 01:00:00;55.8;61;80.1;61.8
2023-11-12 02:00:00;58.3;60;80.3;65.1
2023-11-12 03:00:00;58.3;59;80.3;65.4
2023-11-12 04:00:00;58.2;54;80.3;65.6
2023-11-12 05:00:00;57.7;58;80.3;64.7
2023-11-12 06:00:00;54.4;56;80.4;60.4
2023-11-12 07:00:00;51.8;59;80.4;56.8
2023-11-12 08:00:00;51.3;60;80.3;55.4
2023-11-12 09:00:00;50.8;63;80.6;54.9
2023-11-12 10:00:00;49.7;68;80.5;53.2
2023-11-12 11:00:00;50.5;68;80.7;54.1
2023-11-12 12:00:00;51.9;68;80.6;55.9
2023-11-12 13:00:00;51.7;70;80.8;55.5
2023-11-12 14:00:00;54.2;66;80.6;59.1
2023-11-12 15:00:00;53.3;68;80.7;57.7
2023-11-12 16:00:00;54.9;65;80.3;60.0
2023-11-12 17:00:00;52.9;62;80.4;57.5
2023-11-12 18:00:00;55.4;62;80.6;60.9
2023-11-12 19:00:00;55.5;60;80.4;61.3
2023-11-12 20:00:00;54.9;55;80.2;60.9
2023-11-12 21:00:00;54.5;55;80.2;60.3
2023-11-12 22:00:00;56.4;61;80.2;62.4
2023-11-12 23:00:00;58.7;51;80.3;66.5
2023-11-13 00:00:00;59.7;48;80.1;68.2
2023-11-13 01:00:00;59.1;51;80.1;67.1
2023-11-13 02:00:00;59.5;49;80.0;68.0
2023-11-13 03:00:00;59.1;51;80.2;67.2
2023-11-13 04:00:00;59.4;44;80.0;67.8
2023-11-13 05:00:00;61.0;30;80.1;71.3
2023-11-13 06:00:00;57.8;38;80.0;65.7
2023-11-13 07:00:00;54.9;43;80.0;61.1
2023-11-13 08:00:00;53.1;51;80.0;57.5
2023-11-13 09:00:00;51.3;55;80.0;56.2
2023-11-13 10:00:00;52.0;53;80.1;57.0
2023-11-13 11:00:00;53.4;53;80.0;58.8
2023-11-13 12:00:00;55.1;55;80.0;61.1
2023-11-13 13:00:00;54.0;48;79.8;60.4
2023-11-13 14:00:00;54.2;55;80.0;59.8
2023-11-13 15:00:00;54.1;51;79.7;60.1
2023-11-13 16:00:00;54.5;48;79.7;61.1
2023-11-13 17:00:00;54.5;50;79.5;60.6
2023-11-13 18:00:00;53.6;49;79.6;59.7
2023-11-13 19:00:00;54.7;50;79.4;61.0
2023-11-13 20:00:00;55.7;49;79.6;62.5
2023-11-13 21:00:00;54.6;42;79.3;61.7
2023-11-13 22:00:00;56.6;52;79.2;63.4
2023-11-13 23:00:00;58.1;48;79.4;65.9
2023-11-14 00:00:00;59.3;41;79.1;68.3
2023-11-14 01:00:00;58.9;43;79.3;67.7
2023-11-14 02:00:00;59.2;41;79.0;68.2
2023-11-14 03:00:00;59.4;39;79.0;68.7
2023-11-14 04:00:00;59.3;38;79.0;68.8
2023-11-14 05:00:00;59.3;37;78.9;68.8
2023-11-14 06:00:00;58.3;30;78.9;67.4
2023-11-14 07:00:00;58.7;23;78.9;68.4
2023-11-14 08:00:00;58.8;24;78.9;68.6
2023-11-14 09:00:00;54.9;40;79.0;61.4
2023-11-14 10:00:00;51.2;45;78.8;56.5
2023-11-14 11:00:00;52.6;41;78.7;58.8
2023-11-14 12:00:00;55.3;45;79.0;62.3
2023-11-14 13:00:00;53.8;43;78.9;60.5
2023-11-14 14:00:00;54.8;44;78.9;61.7
2023-11-14 15:00:00;55.7;43;79.0;62.9
2023-11-14 16:00:00;54.5;39;79.0;61.9
2023-11-14 17:00:00;53.0;39;78.6;59.8
2023-11-14 18:00:00;53.3;42;78.9;59.8
2023-11-14 19:00:00;53.8;41;78.7;60.7
2023-11-14 20:00:00;55.1;41;78.9;62.4
2023-11-14 21:00:00;54.0;47;78.8;60.4
2023-11-14 22:00:00;56.1;47;78.8;63.2
2023-11-14 23:00:00;56.9;42;78.9;64.8
2023-11-15 00:00:00;58.4;41;78.9;67.2
2023-11-15 01:00:00;58.2;42;78.9;66.6
2023-11-15 02:00:00;58.6;42;78.8;67.3
2023-11-15 03:00:00;58.4;40;78.8;67.3
2023-11-15 04:00:00;58.9;41;78.7;67.8
2023-11-15 05:00:00;58.4;39;78.7;67.3
2023-11-15 06:00:00;55.9;38;78.7;63.7
2023-11-15 07:00:00;53.4;40;78.7;59.2
2023-11-15 08:00:00;52.4;41;78.9;57.9
2023-11-15 09:00:00;44.7;69;78.7;45.9
2023-11-15 10:00:00;51.5;48;78.8;56.5
2023-11-15 11:00:00;51.4;47;78.9;56.7
2023-11-15 12:00:00;52.6;46;78.8;58.4
2023-11-15 13:00:00;56.1;47;78.9;63.2
2023-11-15 14:00:00;56.0;45;78.8;63.3
2023-11-15 15:00:00;55.1;44;78.9;62.2
2023-11-15 16:00:00;55.8;40;78.6;63.5
2023-11-15 17:00:00;52.2;44;78.8;58.1
2023-11-15 18:00:00;49.5;50;78.7;54.1
2023-11-15 19:00:00;44.3;68;78.7;46.1
2023-11-15 20:00:00;42.4;73;79.0;43.3
2023-11-15 21:00:00;50.2;49;78.9;54.0
2023-11-15 22:00:00;51.2;51;78.9;54.9
2023-11-15 23:00:00;57.3;46;79.1;63.9
2023-11-16 00:00:00;58.5;42;79.0;65.8
2023-11-16 01:00:00;58.9;47;79.1;66.0
2023-11-16 02:00:00;58.3;47;79.0;64.9
2023-11-16 03:00:00;57.9;50;79.3;64.2
2023-11-16 04:00:00;57.4;49;79.2;63.6
2023-11-16 05:00:00;57.3;51;79.5;63.3
2023-11-16 06:00:00;52.8;50;79.6;57.5
2023-11-16 07:00:00;49.6;54;79.4;53.0
2023-11-16 08:00:00;48.7;57;79.7;51.4
2023-11-16 09:00:00;45.3;72;79.8;47.1
2023-11-16 10:00:00;42.1;79;80.0;42.8
2023-11-16 11:00:00;53.3;49;79.8;57.9
2023-11-16 12:00:00;54.7;46;79.9;60.2
2023-11-16 13:00:00;52.9;50;79.9;57.2
2023-11-16 14:00:00;53.2;51;79.9;57.3
2023-11-16 15:00:00;56.4;50;80.0;61.9
2023-11-16 16:00:00;55.2;45;79.7;60.8
2023-11-16 17:00:00;55.6;46;79.8;61.4
2023-11-16 18:00:00;54.1;45;79.7;59.3
2023-11-16 19:00:00;55.9;50;79.4;61.0
2023-11-16 20:00:00;59.1;43;79.8;67.5
2023-11-16 21:00:00;58.5;43;79.5;66.7
2023-11-16 22:00:00;56.3;46;79.4;63.5
2023-11-16 23:00:00;58.2;48;79.6;66.0
2023-11-17 00:00:00;59.2;41;79.1;68.1
2023-11-17 01:00:00;58.2;45;79.1;66.4
2023-11-17 02:00:00;58.7;43;79.0;67.4
2023-11-17 03:00:00;58.1;43;79.0;66.4
2023-11-17 04:00:00;57.5;49;79.1;65.0
2023-11-17 05:00:00;54.7;50;79.1;61.3
2023-11-17 06:00:00;52.6;48;78.9;58.5
2023-11-17 07:00:00;50.4;51;79.0;54.6
2023-11-17 08:00:00;47.7;55;79.1;51.6
2023-11-17 09:00:00;46.5;66;79.1;48.3
2023-11-17 10:00:00;44.2;69;79.3;45.8
2023-11-17 11:00:00;43.6;72;79.3;45.3
2023-11-17 12:00:00;47.7;62;79.4;50.4
2023-11-17 13:00:00;46.7;60;79.2;49.2
2023-11-17 14:00:00;51.0;52;79.3;55.2
2023-11-17 15:00:00;50.3;52;79.2;55.1
2023-11-17 16:00:00;50.2;53;79.1;54.9
2023-11-17 17:00:00;50.3;52;79.1;55.1
2023-11-17 18:00:00;49.7;53;79.1;54.2
2023-11-17 19:00:00;46.4;61;79.2;49.5
2023-11-17 20:00:00;47.8;64;79.2;49.8
2023-11-17 21:00:00;50.4;55;79.2;53.7
2023-11-17 22:00:00;45.9;71;79.4;47.5
2023-11-17 23:00:00;51.0;71;79.5;53.8
2023-11-18 00:00:00;55.7;54;79.8;62.2
2023-11-18 01:00:00;55.4;60;79.6;61.2
2023-11-18 02:00:00;54.6;57;80.0;60.5
2023-11-18 03:00:00;55.3;59;79.9;61.2
2023-11-18 04:00:00;54.9;60;80.0;60.7
2023-11-18 05:00:00;55.6;59;80.0;61.7
2023-11-18 06:00:00;51.9;58;80.0;56.9
2023-11-18 07:00:00;49.2;60;80.0;53.4
2023-11-18 08:00:00;48.6;63;80.2;52.5
2023-11-18 09:00:00;49.9;64;80.3;52.6
2023-11-18 10:00:00;44.3;82;80.1;45.6
2023-11-18 11:00:00;44.8;81;80.4;46.5
2023-11-18 12:00:00;50.8;64;80.4;54.5
2023-11-18 13:00:00;51.0;62;80.3;55.3
2023-11-18 14:00:00;50.4;69;80.3;54.0
2023-11-18 15:00:00;51.0;63;80.3;55.1
2023-11-18 16:00:00;50.0;62;80.2;54.2
2023-11-18 17:00:00;50.4;63;80.2;54.4
2023-11-18 18:00:00;52.2;68;80.1;56.2
2023-11-18 19:00:00;51.0;64;80.1;55.1
2023-11-18 20:00:00;52.6;65;80.4;57.0
2023-11-18 21:00:00;51.2;64;80.0;55.2
2023-11-18 22:00:00;54.8;66;80.2;59.8
2023-11-18 23:00:00;57.3;59;80.2;63.9
2023-11-19 00:00:00;58.3;55;80.2;65.6
2023-11-19 01:00:00;57.7;58;80.0;64.3
2023-11-19 02:00:00;56.6;59;80.2;63.0
2023-11-19 03:00:00;57.7;59;80.1;64.3
2023-11-19 04:00:00;58.1;58;80.2;64.9
2023-11-19 05:00:00;57.6;56;80.1;64.5
2023-11-19 06:00:00;56.1;56;80.1;61.9
2023-11-19 07:00:00;53.6;53;80.2;58.4
2023-11-19 08:00:00;57.4;48;80.3;63.8
2023-11-19 09:00:00;56.0;51;80.1;61.4
2023-11-19 10:00:00;54.6;59;80.3;58.9
2023-11-19 11:00:00;52.1;64;80.1;56.4
2023-11-19 12:00:00;52.3;65;80.1;56.6
2023-11-19 13:00:00;53.2;57;80.0;58.2
2023-11-19 14:00:00;53.5;59;80.1;58.5
2023-11-19 15:00:00;54.4;61;79.9;59.6
2023-11-19 16:00:00;55.4;53;80.0;61.8
2023-11-19 17:00:00;54.8;54;79.9;60.9
2023-11-19 18:00:00;54.2;52;79.9;60.0
2023-11-19 19:00:00;52.6;52;79.8;58.0
2023-11-19 20:00:00;50.7;57;79.6;55.0
2023-11-19 21:00:00;44.5;72;79.6;45.8
2023-11-19 22:00:00;49.7;70;79.7;51.9
2023-11-19 23:00:00;54.8;50;79.5;61.4
2023-11-20 00:00:00;58.4;49;79.8;66.3
2023-11-20 01:00:00;57.8;51;79.8;65.2
2023-11-20 02:00:00;59.8;41;79.6;68.0
2023-11-20 03:00:00;58.9;42;80.0;66.6
2023-11-20 04:00:00;58.8;44;79.8;66.2
2023-11-20 05:00:00;58.7;46;79.9;65.6
2023-11-20 06:00:00;54.8;45;79.9;60.6
2023-11-20 07:00:00;51.5;52;79.9;55.6
2023-11-20 08:00:00;58.4;62;79.8;63.9
2023-11-20 09:00:00;57.4;68;79.8;63.3
2023-11-20 10:00:00;57.4;66;79.5;63.7
2023-11-20 11:00:00;57.8;59;78.9;64.7
2023-11-20 12:00:00;59.6;57;80.7;67.2
2023-11-20 13:00:00;58.0;52;78.5;65.6
2023-11-20 14:00:00;58.6;55;80.2;65.8
2023-11-20 15:00:00;57.7;51;78.8;65.0
2023-11-20 16:00:00;56.4;51;77.4;63.5
2023-11-20 17:00:00;57.7;52;78.9;65.0
2023-11-20 18:00:00;56.6;52;77.7;63.7
2023-11-20 19:00:00;56.0;52;78.1;62.8
2023-11-20 20:00:00;56.3;53;78.1;63.2
2023-11-20 21:00:00;56.4;57;78.7;62.8
2023-11-20 22:00:00;55.6;59;77.6;61.7
2023-11-20 23:00:00;57.7;54;78.8;64.9
2023-11-21 00:00:00;59.1;45;78.6;67.8
2023-11-21 01:00:00;57.3;49;76.9;65.1
2023-11-21 02:00:00;58.6;48;78.5;66.8
2023-11-21 03:00:00;58.1;47;77.6;66.2
2023-11-21 04:00:00;58.7;52;78.9;66.6
2023-11-21 05:00:00;57.5;51;77.2;65.1
2023-11-21 06:00:00;56.9;56;78.2;63.4
2023-11-21 07:00:00;56.2;62;78.4;62.0
2023-11-21 08:00:00;55.4;65;78.3;61.1
2023-11-21 09:00:00;56.3;67;79.5;61.8
2023-11-21 10:00:00;56.2;63;78.2;62.1
2023-11-21 11:00:00;56.9;61;78.9;63.4
2023-11-21 12:00:00;57.6;63;79.3;64.2
2023-11-21 13:00:00;56.0;65;78.6;61.7
2023-11-21 14:00:00;57.0;62;78.7;63.2
2023-11-21 15:00:00;56.4;67;79.3;62.0
2023-11-21 16:00:00;56.9;60;78.7;63.3
2023-11-21 17:00:00;56.2;67;78.7;61.8
2023-11-21 18:00:00;55.4;71;78.8;60.5
2023-11-21 19:00:00;54.8;71;79.0;59.7
2023-11-21 20:00:00;55.2;70;79.0;60.2
2023-11-21 21:00:00;56.2;68;79.0;61.8
2023-11-21 22:00:00;55.3;70;79.0;60.3
2023-11-21 23:00:00;58.0;62;79.0;64.7
2023-11-22 00:00:00;58.6;56;79.0;66.1
2023-11-22 01:00:00;58.2;59;79.0;65.4
2023-11-22 02:00:00;58.5;58;78.9;65.7
2023-11-22 03:00:00;58.0;60;78.8;65.1
2023-11-22 04:00:00;58.1;59;78.8;65.3
2023-11-22 05:00:00;58.2;61;79.0;65.1
2023-11-22 06:00:00;59.0;53;79.1;66.1
2023-11-22 07:00:00;59.4;55;79.4;66.4
2023-11-22 08:00:00;58.3;63;79.7;63.6
2023-11-22 09:00:00;57.2;72;79.7;62.4
2023-11-22 10:00:00;56.4;76;79.7;61.4
2023-11-22 11:00:00;58.0;64;79.9;64.5
2023-11-22 12:00:00;58.4;63;79.8;65.2
2023-11-22 13:00:00;58.2;61;79.6;65.0
2023-11-22 14:00:00;57.8;64;79.8;64.2
2023-11-22 15:00:00;55.1;59;79.8;61.0
2023-11-22 16:00:00;48.1;64;79.9;51.6
2023-11-22 17:00:00;42.2;75;79.9;44.6
2023-11-22 18:00:00;45.6;65;79.7;48.1
2023-11-22 19:00:00;47.6;59;79.9;50.4
2023-11-22 20:00:00;46.7;64;79.8;49.0
2023-11-22 21:00:00;48.1;60;79.9;50.8
2023-11-22 22:00:00;48.2;67;80.1;50.6
2023-11-22 23:00:00;43.1;100;80.3;44.1
2023-11-23 00:00:00;51.4;92;80.2;52.6
2023-11-23 01:00:00;56.8;65;80.3;62.8
2023-11-23 02:00:00;56.0;64;80.4;61.7
2023-11-23 03:00:00;55.6;62;80.4;61.3
2023-11-23 04:00:00;55.8;67;80.5;61.3
2023-11-23 05:00:00;56.1;64;80.5;61.9
2023-11-23 06:00:00;52.2;60;80.6;56.1
2023-11-23 07:00:00;49.0;64;80.4;52.7
