Site;SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-01-18 08:00:00;619;82.5;62.8;599;82.6;64.0
2023-01-18 09:00:00;621;82.2;61.7;598;82.5;63.1
2023-01-18 10:00:00;630;82.7;61.8;612;82.8;63.1
2023-01-18 11:00:00;617;82.6;62.1;595;82.7;63.5
2023-01-18 12:00:00;608;82.7;62.5;587;82.8;63.8
2023-01-18 13:00:00;624;82.8;62.2;605;82.8;63.5
2023-01-18 14:00:00;640;82.6;62.5;614;82.8;63.9
2023-01-18 15:00:00;684;82.7;62.5;653;82.8;64.2
2023-01-18 16:00:00;665;82.7;64.3;629;82.8;66.1
2023-01-18 17:00:00;652;82.8;64.9;615;82.9;66.6
2023-01-18 18:00:00;617;82.9;65.3;582;83.0;67.0
2023-01-18 19:00:00;597;82.9;66.0;566;82.9;67.2
2023-01-18 20:00:00;582;82.8;66.3;550;82.9;67.7
2023-01-18 21:00:00;583;82.8;66.1;551;82.9;67.5
2023-01-18 22:00:00;563;82.7;67.4;508;82.8;68.4
2023-01-18 23:00:00;611;82.9;68.5;505;82.9;68.6
2023-01-19 00:00:00;563;83.0;68.3;448;83.0;68.1
2023-01-19 01:00:00;576;83.0;68.0;469;83.0;68.0
2023-01-19 02:00:00;573;83.0;66.3;469;83.0;66.4
2023-01-19 03:00:00;596;83.0;64.8;482;83.0;64.5
2023-01-19 04:00:00;632;83.0;64.0;514;83.0;64.0
2023-01-19 05:00:00;659;83.0;66.7;565;83.0;67.0
2023-01-19 06:00:00;646;83.0;66.1;588;83.1;67.5
2023-01-19 07:00:00;689;83.2;63.7;652;83.3;65.4
2023-01-19 08:00:00;717;83.4;63.0;680;83.4;64.9
2023-01-19 09:00:00;746;83.5;63.0;706;83.6;64.8
2023-01-19 10:00:00;744;83.4;63.7;700;83.5;65.4
2023-01-19 11:00:00;710;83.5;65.5;659;83.6;67.2
2023-01-19 12:00:00;679;83.5;66.5;628;83.6;68.0
2023-01-19 13:00:00;680;83.8;67.2;619;83.8;68.5
2023-01-19 14:00:00;669;83.6;68.0;567;83.7;68.1
2023-01-19 15:00:00;662;83.6;68.0;550;83.7;68.1
2023-01-19 16:00:00;677;83.5;67.2;576;83.6;67.8
2023-01-19 17:00:00;666;83.4;66.3;606;83.5;67.6
2023-01-19 18:00:00;659;83.1;65.7;617;83.2;67.4
2023-01-19 19:00:00;670;83.5;65.7;625;83.6;67.3
2023-01-19 20:00:00;640;83.3;65.9;601;83.4;67.7
2023-01-19 21:00:00;641;83.4;65.8;600;83.5;67.4
2023-01-19 22:00:00;627;83.5;66.3;585;83.6;67.9
2023-01-19 23:00:00;651;83.5;67.9;576;83.6;68.8
2023-01-20 00:00:00;646;83.8;68.5;527;83.9;68.3
2023-01-20 01:00:00;640;83.7;67.8;530;83.8;67.9
2023-01-20 02:00:00;629;84.0;64.6;509;84.1;64.7
2023-01-20 03:00:00;672;83.9;63.3;547;83.9;63.0
2023-01-20 04:00:00;672;83.9;63.2;548;83.9;63.0
2023-01-20 05:00:00;734;84.1;65.8;622;84.1;66.2
2023-01-20 06:00:00;713;84.1;66.4;644;84.3;67.6
2023-01-20 07:00:00;733;84.3;64.7;687;84.5;66.3
2023-01-20 08:00:00;759;84.2;63.5;720;84.5;65.4
2023-01-20 09:00:00;764;84.3;63.2;725;84.3;65.0
2023-01-20 10:00:00;777;84.5;63.5;718;84.3;65.2
2023-01-20 11:00:00;759;84.5;64.9;715;84.6;66.7
2023-01-20 12:00:00;735;84.8;66.4;677;84.9;68.1
2023-01-20 13:00:00;720;84.7;66.9;654;84.8;68.1
2023-01-20 14:00:00;730;84.7;66.9;642;84.8;67.9
2023-01-20 15:00:00;715;84.5;67.0;632;84.5;68.2
2023-01-20 16:00:00;714;84.2;67.1;633;84.5;68.1
2023-01-20 17:00:00;720;84.1;66.6;639;84.1;67.7
2023-01-20 18:00:00;704;84.0;66.0;651;84.0;67.8
2023-01-20 19:00:00;701;84.0;65.9;660;84.0;67.5
2023-01-20 20:00:00;686;83.9;65.5;638;83.9;67.2
2023-01-20 21:00:00;688;84.1;65.8;644;84.2;67.5
2023-01-20 22:00:00;664;84.1;66.5;622;84.2;68.0
2023-01-20 23:00:00;675;84.1;68.6;578;84.2;68.9
2023-01-21 00:00:00;623;84.3;68.4;505;84.4;68.2
2023-01-21 01:00:00;623;84.1;67.9;515;84.3;67.9
2023-01-21 02:00:00;566;84.0;65.3;469;84.0;65.4
2023-01-21 03:00:00;623;84.0;63.9;505;84.0;63.8
2023-01-21 04:00:00;648;84.0;63.3;534;84.0;63.2
2023-01-21 05:00:00;732;84.0;66.1;611;84.1;66.5
2023-01-21 06:00:00;704;84.3;67.8;613;84.5;68.4
2023-01-21 07:00:00;732;84.2;65.4;663;84.3;66.9
2023-01-21 08:00:00;750;84.5;64.9;706;84.6;66.8
2023-01-21 09:00:00;774;84.7;64.4;721;84.7;66.3
2023-01-21 10:00:00;770;84.5;64.1;726;84.8;65.9
2023-01-21 11:00:00;755;84.6;65.5;699;84.6;67.5
2023-01-21 12:00:00;731;84.6;66.6;675;84.7;68.2
2023-01-21 13:00:00;707;84.7;68.0;602;84.7;68.3
2023-01-21 14:00:00;707;84.7;68.5;583;84.8;68.4
2023-01-21 15:00:00;673;84.6;68.0;549;84.8;67.9
2023-01-21 16:00:00;684;84.5;68.0;556;84.6;68.0
2023-01-21 17:00:00;701;84.2;67.7;584;84.2;67.8
2023-01-21 18:00:00;683;84.1;67.8;565;84.1;67.9
2023-01-21 19:00:00;691;84.3;68.2;574;84.4;68.1
2023-01-21 20:00:00;680;84.1;67.5;577;84.2;67.7
2023-01-21 21:00:00;683;84.0;68.2;571;84.0;68.2
2023-01-21 22:00:00;671;84.2;68.3;554;84.2;68.2
2023-01-21 23:00:00;645;84.0;68.6;521;84.0;68.4
2023-01-22 00:00:00;645;83.9;67.8;526;83.9;67.9
2023-01-22 01:00:00;654;84.0;67.8;535;84.0;67.9
2023-01-22 02:00:00;602;84.0;64.4;494;84.0;64.3
2023-01-22 03:00:00;658;84.0;63.0;541;84.0;63.0
2023-01-22 04:00:00;662;84.0;63.1;536;84.0;63.0
2023-01-22 05:00:00;734;84.1;65.6;614;84.0;65.8
2023-01-22 06:00:00;698;84.1;67.8;598;84.2;68.4
2023-01-22 07:00:00;704;84.4;67.2;611;84.6;67.8
2023-01-22 08:00:00;682;84.2;66.8;615;84.3;67.9
2023-01-22 09:00:00;713;84.4;66.3;658;84.5;67.7
2023-01-22 10:00:00;695;84.3;66.1;650;84.4;67.9
2023-01-22 11:00:00;696;84.4;67.0;633;84.5;68.2
2023-01-22 12:00:00;679;84.3;66.9;611;84.3;68.0
2023-01-22 13:00:00;683;84.4;67.4;603;84.4;68.4
2023-01-22 14:00:00;656;84.0;68.6;543;84.1;68.3
2023-01-22 15:00:00;646;84.0;68.1;533;84.1;67.9
2023-01-22 16:00:00;659;83.9;67.8;547;83.9;67.9
2023-01-22 17:00:00;656;83.8;67.9;552;83.9;67.9
2023-01-22 18:00:00;654;83.6;67.9;547;83.7;67.9
2023-01-22 19:00:00;665;83.8;67.4;571;83.9;67.8
2023-01-22 20:00:00;647;83.6;67.5;567;83.7;67.9
2023-01-22 21:00:00;655;83.8;67.6;564;83.8;68.0
2023-01-22 22:00:00;641;83.5;66.8;575;83.6;67.9
2023-01-22 23:00:00;640;83.5;68.8;530;83.6;68.8
2023-01-23 00:00:00;601;83.6;68.2;485;83.8;68.1
2023-01-23 01:00:00;611;83.3;67.9;507;83.5;67.9
2023-01-23 02:00:00;564;82.4;65.7;462;82.5;65.8
2023-01-23 03:00:00;636;83.0;64.2;516;83.0;64.1
2023-01-23 04:00:00;641;83.0;64.0;519;83.0;63.9
2023-01-23 05:00:00;685;82.7;65.9;593;82.8;66.6
2023-01-23 06:00:00;684;82.7;65.1;634;82.8;66.8
2023-01-23 07:00:00;706;82.6;63.0;662;82.6;64.8
2023-01-23 08:00:00;737;82.5;61.9;692;82.5;63.8
2023-01-23 09:00:00;712;80.9;60.4;674;80.9;62.1
2023-01-23 10:00:00;681;79.6;59.5;647;79.6;61.1
2023-01-23 11:00:00;689;78.8;59.0;652;78.9;60.7
2023-01-23 12:00:00;698;79.3;59.8;662;79.2;61.4
2023-01-23 13:00:00;804;84.0;62.8;751;84.0;64.7
2023-01-23 14:00:00;706;83.9;65.7;657;83.9;67.2
2023-01-23 15:00:00;676;83.8;66.6;630;83.9;68.1
2023-01-23 16:00:00;677;83.4;66.1;630;83.5;67.5
2023-01-23 17:00:00;698;83.5;65.5;651;83.6;67.2
2023-01-23 18:00:00;690;83.4;65.4;643;83.5;67.0
2023-01-23 19:00:00;681;83.5;65.1;637;83.6;67.0
2023-01-23 20:00:00;671;83.4;65.2;633;83.5;67.1
2023-01-23 21:00:00;651;83.3;65.3;611;83.3;67.1
2023-01-23 22:00:00;640;83.4;65.7;602;83.5;67.3
2023-01-23 23:00:00;668;83.5;67.5;595;83.6;68.6
2023-01-24 00:00:00;642;83.7;68.6;519;83.7;68.3
2023-01-24 01:00:00;660;83.6;67.4;551;83.7;67.7
2023-01-24 02:00:00;603;83.7;65.1;485;83.8;65.0
2023-01-24 03:00:00;654;83.6;63.6;529;83.7;63.4
2023-01-24 04:00:00;652;83.7;63.5;528;83.8;63.3
2023-01-24 05:00:00;708;83.8;66.4;605;83.8;66.9
2023-01-24 06:00:00;703;84.0;66.2;635;84.0;67.7
2023-01-24 07:00:00;739;83.9;64.5;687;83.9;66.4
2023-01-24 08:00:00;757;84.0;63.7;713;84.1;65.5
2023-01-24 09:00:00;774;84.1;63.1;736;84.2;65.0
2023-01-24 10:00:00;764;84.1;63.5;720;84.2;65.3
2023-01-24 11:00:00;739;84.3;65.5;687;84.3;67.3
2023-01-24 12:00:00;704;84.3;66.7;650;84.4;68.3
2023-01-24 13:00:00;709;84.0;66.6;638;84.2;67.8
2023-01-24 14:00:00;699;84.0;66.0;649;84.1;67.6
2023-01-24 15:00:00;690;83.8;66.7;630;84.0;68.0
2023-01-24 16:00:00;695;83.7;66.7;626;83.8;68.2
2023-01-24 17:00:00;677;83.7;66.7;608;83.9;67.9
2023-01-24 18:00:00;686;83.5;66.3;621;83.8;67.8
2023-01-24 19:00:00;678;83.5;65.5;635;83.6;67.3
2023-01-24 20:00:00;638;83.4;66.1;596;83.5;67.9
2023-01-24 21:00:00;629;83.6;67.6;559;83.6;68.4
2023-01-24 22:00:00;609;83.5;68.6;509;83.7;68.4
2023-01-24 23:00:00;605;83.5;68.6;487;83.7;68.4
2023-01-25 00:00:00;560;83.4;67.9;462;83.6;68.0
2023-01-25 01:00:00;565;83.2;68.0;463;83.4;68.0
2023-01-25 02:00:00;530;83.1;66.7;433;83.4;66.6
2023-01-25 03:00:00;573;83.0;64.4;467;83.2;64.4
2023-01-25 04:00:00;621;83.1;64.0;503;83.3;64.0
2023-01-25 05:00:00;681;83.1;66.4;582;83.2;67.0
2023-01-25 06:00:00;661;83.4;66.8;591;83.5;67.9
2023-01-25 07:00:00;701;83.3;64.2;660;83.5;65.9
2023-01-25 08:00:00;735;83.6;63.7;693;83.7;65.3
2023-01-25 09:00:00;757;83.4;63.2;712;83.5;65.1
2023-01-25 10:00:00;746;83.3;63.7;696;83.4;65.7
2023-01-25 11:00:00;723;83.6;64.9;677;83.7;66.8
2023-01-25 12:00:00;697;83.5;66.0;646;83.7;67.7
2023-01-25 13:00:00;689;83.7;65.9;642;83.8;67.6
2023-01-25 14:00:00;671;83.6;66.7;619;83.6;68.2
2023-01-25 15:00:00;660;83.4;67.7;559;83.4;67.9
2023-01-25 16:00:00;669;83.3;66.2;617;83.3;67.7
2023-01-25 17:00:00;660;83.1;65.7;619;83.2;67.1
2023-01-25 18:00:00;658;83.0;65.6;619;83.2;67.2
2023-01-25 19:00:00;633;83.1;65.7;594;83.2;67.5
2023-01-25 20:00:00;603;82.9;66.7;564;82.9;68.1
2023-01-25 21:00:00;606;83.0;67.3;541;83.0;68.2
2023-01-25 22:00:00;584;83.1;68.1;499;83.1;68.3
2023-01-25 23:00:00;598;82.9;68.9;480;82.9;68.6
2023-01-26 00:00:00;551;83.1;68.1;452;83.1;68.1
2023-01-26 01:00:00;557;83.0;68.0;454;83.0;68.0
2023-01-26 02:00:00;528;83.0;66.9;443;83.0;67.0
2023-01-26 03:00:00;564;83.0;65.0;458;83.0;65.0
2023-01-26 04:00:00;578;83.0;64.9;469;83.0;65.0
2023-01-26 05:00:00;615;83.0;67.1;533;83.0;67.7
2023-01-26 06:00:00;628;83.0;66.5;565;83.0;67.5
2023-01-26 07:00:00;690;82.9;63.5;648;82.9;65.0
2023-01-26 08:00:00;693;83.0;63.5;654;83.1;65.0
2023-01-26 09:00:00;705;83.0;63.1;669;83.0;64.6
2023-01-26 10:00:00;711;83.0;62.5;677;83.0;64.2
2023-01-26 11:00:00;714;83.0;62.7;674;83.0;64.3
2023-01-26 12:00:00;702;83.0;63.2;663;82.9;64.8
2023-01-26 13:00:00;693;83.0;64.1;655;83.0;65.6
2023-01-26 14:00:00;669;83.0;64.2;632;83.0;65.7
2023-01-26 15:00:00;688;82.8;63.7;651;82.9;65.3
2023-01-26 16:00:00;669;82.9;64.0;637;83.0;66.0
2023-01-26 17:00:00;656;82.9;63.4;625;82.8;64.9
2023-01-26 18:00:00;658;82.9;63.3;629;82.7;65.0
2023-01-26 19:00:00;641;82.6;63.4;610;82.7;65.0
2023-01-26 20:00:00;625;82.8;64.4;594;82.8;65.8
2023-01-26 21:00:00;597;82.7;65.0;571;82.9;66.9
2023-01-26 22:00:00;574;82.8;66.2;540;82.8;67.8
2023-01-26 23:00:00;586;82.9;67.7;521;82.8;68.7
2023-01-27 00:00:00;570;82.7;68.4;464;82.7;68.4
2023-01-27 01:00:00;553;83.0;68.3;446;83.0;68.4
2023-01-27 02:00:00;540;82.9;66.8;447;82.9;67.0
2023-01-27 03:00:00;557;82.9;65.2;449;82.9;65.0
2023-01-27 04:00:00;574;82.9;65.0;462;83.0;65.0
2023-01-27 05:00:00;612;83.0;66.7;528;83.0;67.3
2023-01-27 06:00:00;624;83.0;65.8;580;83.0;67.5
2023-01-27 07:00:00;702;82.8;62.4;669;82.9;64.2
2023-01-27 08:00:00;710;82.9;62.0;675;82.9;63.7
2023-01-27 09:00:00;724;82.9;62.0;692;83.0;63.2
2023-01-27 10:00:00;715;83.0;62.3;678;83.0;64.2
2023-01-27 11:00:00;681;82.9;63.6;647;83.0;65.2
2023-01-27 12:00:00;678;83.0;64.2;641;83.1;65.9
2023-01-27 13:00:00;628;83.0;65.4;589;83.0;67.0
2023-01-27 14:00:00;620;82.9;66.1;581;83.0;67.5
2023-01-27 15:00:00;597;82.7;66.4;558;82.8;67.6
2023-01-27 16:00:00;630;82.8;65.0;595;82.9;66.5
2023-01-27 17:00:00;653;82.4;63.8;621;82.6;65.4
2023-01-27 18:00:00;654;82.4;63.6;621;82.5;65.0
2023-01-27 19:00:00;639;82.6;63.9;609;82.7;65.0
2023-01-27 20:00:00;642;82.6;64.0;611;82.7;65.0
2023-01-27 21:00:00;623;82.7;64.3;591;82.7;65.8
2023-01-27 22:00:00;596;82.7;65.3;568;82.7;66.9
2023-01-27 23:00:00;607;82.9;66.8;559;82.9;68.1
2023-01-28 00:00:00;585;82.8;68.6;482;82.8;68.3
2023-01-28 01:00:00;591;82.8;67.6;499;82.9;67.8
2023-01-28 02:00:00;546;83.0;67.0;440;83.0;66.9
2023-01-28 03:00:00;571;83.0;64.7;464;83.0;64.8
2023-01-28 04:00:00;598;83.0;64.9;485;83.0;64.9
2023-01-28 05:00:00;627;83.0;66.5;537;83.0;67.3
2023-01-28 06:00:00;612;83.0;66.6;562;83.1;68.0
2023-01-28 07:00:00;662;82.9;64.0;629;83.0;65.5
2023-01-28 08:00:00;678;83.1;64.0;641;83.1;65.6
2023-01-28 09:00:00;695;83.0;63.4;660;83.2;65.1
2023-01-28 10:00:00;680;83.0;63.5;645;83.0;65.2
2023-01-28 11:00:00;675;83.1;64.5;634;83.2;66.0
2023-01-28 12:00:00;668;83.2;64.8;629;83.3;66.4
2023-01-28 13:00:00;628;83.1;65.7;591;83.1;67.3
2023-01-28 14:00:00;611;82.9;66.0;573;82.9;67.7
2023-01-28 15:00:00;616;83.0;66.5;576;83.1;68.0
2023-01-28 16:00:00;612;83.0;66.0;578;82.9;67.4
2023-01-28 17:00:00;622;83.0;66.0;585;83.0;67.5
2023-01-28 18:00:00;609;82.9;65.9;573;82.9;67.2
2023-01-28 19:00:00;602;83.0;66.2;568;83.0;67.9
2023-01-28 20:00:00;595;82.9;66.0;561;82.9;67.5
2023-01-28 21:00:00;618;82.9;65.5;588;83.0;66.9
2023-01-28 22:00:00;596;82.9;65.7;568;83.0;67.4
2023-01-28 23:00:00;604;82.9;67.0;550;82.8;68.4
2023-01-29 00:00:00;602;83.0;68.3;502;83.1;68.1
2023-01-29 01:00:00;609;82.9;67.4;514;82.9;67.8
2023-01-29 02:00:00;616;82.6;65.5;491;82.8;65.2
2023-01-29 03:00:00;628;83.0;64.2;512;83.1;64.1
2023-01-29 04:00:00;633;82.9;64.0;511;82.9;64.0
2023-01-29 05:00:00;654;82.9;66.3;572;82.9;66.9
2023-01-29 06:00:00;637;83.0;66.0;588;83.0;67.7
2023-01-29 07:00:00;662;83.0;64.6;623;83.2;66.2
2023-01-29 08:00:00;670;83.1;64.8;632;83.1;66.5
2023-01-29 09:00:00;679;83.3;64.5;643;83.4;66.3
2023-01-29 10:00:00;666;83.3;65.0;629;83.3;66.6
2023-01-29 11:00:00;628;83.2;66.3;587;83.3;67.9
2023-01-29 12:00:00;608;83.4;67.7;543;83.4;68.6
2023-01-29 13:00:00;616;83.3;68.2;515;83.4;68.2
2023-01-29 14:00:00;542;83.2;68.6;435;83.3;68.3
2023-01-29 15:00:00;571;83.1;67.8;471;83.1;67.8
2023-01-29 16:00:00;575;82.9;67.8;475;83.0;67.8
2023-01-29 17:00:00;601;82.9;66.8;525;83.0;67.3
2023-01-29 18:00:00;583;82.8;66.5;545;82.9;67.8
2023-01-29 19:00:00;577;82.8;67.0;538;82.8;68.0
2023-01-29 20:00:00;583;82.9;66.5;548;83.0;68.0
2023-01-29 21:00:00;583;82.7;66.2;553;82.8;67.6
2023-01-29 22:00:00;578;82.9;66.4;546;83.0;67.7
2023-01-29 23:00:00;601;82.8;67.2;547;82.8;68.4
2023-01-30 00:00:00;574;82.8;68.4;468;82.8;68.2
2023-01-30 01:00:00;588;82.9;67.6;493;82.9;67.9
2023-01-30 02:00:00;593;82.9;65.9;478;83.0;65.9
2023-01-30 03:00:00;598;82.9;64.8;485;82.9;64.4
2023-01-30 04:00:00;603;82.9;64.6;485;83.0;64.4
2023-01-30 05:00:00;688;83.0;65.1;601;83.0;66.0
2023-01-30 06:00:00;660;83.0;64.9;620;83.0;66.6
2023-01-30 07:00:00;701;83.0;62.7;668;83.0;64.5
2023-01-30 08:00:00;731;83.0;62.4;696;83.1;64.0
2023-01-30 09:00:00;744;83.2;62.1;705;83.2;63.7
2023-01-30 10:00:00;734;83.1;62.6;695;83.3;64.6
2023-01-30 11:00:00;706;83.3;64.4;662;83.4;66.2
2023-01-30 12:00:00;670;83.2;65.3;628;83.3;67.3
2023-01-30 13:00:00;650;83.3;66.0;608;83.3;67.6
2023-01-30 14:00:00;641;83.1;66.3;600;83.2;68.0
2023-01-30 15:00:00;618;83.1;67.3;558;83.1;68.5
2023-01-30 16:00:00;645;83.1;66.9;570;83.1;67.8
2023-01-30 17:00:00;633;82.9;66.2;584;83.2;67.7
2023-01-30 18:00:00;613;82.9;66.0;576;83.0;67.9
2023-01-30 19:00:00;597;82.8;66.0;565;83.0;67.5
2023-01-30 20:00:00;565;82.8;67.1;524;82.9;68.2
2023-01-30 21:00:00;564;82.9;67.9;490;83.0;68.2
2023-01-30 22:00:00;539;82.9;68.6;441;83.0;68.3
2023-01-30 23:00:00;565;83.0;68.5;459;83.0;68.4
2023-01-31 00:00:00;546;82.9;67.9;445;82.9;67.9
2023-01-31 01:00:00;564;82.9;68.0;464;83.0;67.9
2023-01-31 02:00:00;539;82.9;67.4;441;83.0;67.4
2023-01-31 03:00:00;537;82.9;65.2;434;83.0;65.2
2023-01-31 04:00:00;545;83.0;65.2;441;83.0;65.2
2023-01-31 05:00:00;603;83.0;67.5;516;83.0;67.9
2023-01-31 06:00:00;626;83.0;66.6;560;83.0;67.6
2023-01-31 07:00:00;698;82.9;63.2;658;82.9;64.9
2023-01-31 08:00:00;700;82.9;63.0;661;82.9;64.7
2023-01-31 09:00:00;722;83.0;62.7;679;83.0;64.4
2023-01-31 10:00:00;713;83.1;63.6;668;83.1;65.2
2023-01-31 11:00:00;669;83.2;65.3;626;83.2;66.9
2023-01-31 12:00:00;635;83.0;66.7;590;83.1;68.0
2023-01-31 13:00:00;611;83.0;67.6;549;83.2;68.5
2023-01-31 14:00:00;617;83.1;67.4;534;83.2;67.8
2023-01-31 15:00:00;568;83.0;69.0;465;83.0;68.8
2023-01-31 16:00:00;572;82.9;67.8;471;83.0;67.8
2023-01-31 17:00:00;635;82.8;66.5;556;82.9;67.3
2023-01-31 18:00:00;592;82.7;66.9;538;82.8;68.0
2023-01-31 19:00:00;573;82.7;66.6;526;82.7;67.9
2023-01-31 20:00:00;544;82.7;67.7;486;82.8;68.4
2023-01-31 21:00:00;540;82.6;68.5;450;82.7;68.5
2023-01-31 22:00:00;469;82.6;68.4;381;82.7;68.3
2023-01-31 23:00:00;486;82.6;68.3;396;82.7;68.2
2023-02-01 00:00:00;475;82.7;67.9;380;82.7;67.9
2023-02-01 01:00:00;520;82.6;68.0;430;82.8;68.0
2023-02-01 02:00:00;495;82.6;68.0;406;82.8;67.9
2023-02-01 03:00:00;504;82.7;66.3;406;82.9;66.2
2023-02-01 04:00:00;543;82.8;65.0;440;82.8;65.0
2023-02-01 05:00:00;577;82.6;67.5;498;82.7;68.1
2023-02-01 06:00:00;595;82.9;67.0;516;82.9;67.5
2023-02-01 07:00:00;662;82.9;63.8;629;82.9;65.4
2023-02-01 08:00:00;675;82.8;63.8;641;82.9;65.6
2023-02-01 09:00:00;672;83.0;64.0;634;83.0;65.8
2023-02-01 10:00:00;662;83.0;64.4;631;83.0;66.1
2023-02-01 11:00:00;632;83.0;65.7;596;83.0;67.4
2023-02-01 12:00:00;596;82.9;66.9;558;83.0;68.1
2023-02-01 13:00:00;578;82.8;67.7;522;82.8;68.6
2023-02-01 14:00:00;563;82.7;68.0;467;82.8;68.0
2023-02-01 15:00:00;543;82.7;68.5;440;82.8;68.2
2023-02-01 16:00:00;547;82.7;68.0;451;82.9;68.1
2023-02-01 17:00:00;591;82.1;66.1;527;82.4;66.9
2023-02-01 18:00:00;547;82.2;66.7;518;82.3;68.0
2023-02-01 19:00:00;519;82.1;68.1;458;82.1;68.8
2023-02-01 20:00:00;486;82.3;68.3;386;82.4;68.0
2023-02-01 21:00:00;525;82.1;67.7;450;82.3;67.9
2023-02-01 22:00:00;442;82.1;68.6;343;82.2;68.5
2023-02-01 23:00:00;466;82.1;68.2;376;82.1;68.1
2023-02-02 00:00:00;399;82.3;68.1;325;82.3;68.1
2023-02-02 01:00:00;415;82.1;67.9;340;82.1;67.9
2023-02-02 02:00:00;410;82.0;68.0;342;82.0;68.0
2023-02-02 03:00:00;434;82.1;67.9;351;82.2;68.0
2023-02-02 04:00:00;484;82.1;67.9;389;82.2;67.9
2023-02-02 05:00:00;425;82.0;67.9;341;82.0;67.9
2023-02-02 06:00:00;532;82.2;67.0;446;82.3;67.2
2023-02-02 07:00:00;606;82.2;64.5;569;82.3;65.9
2023-02-02 08:00:00;586;82.1;64.6;561;82.2;66.0
2023-02-02 09:00:00;607;82.3;64.1;578;82.4;65.6
2023-02-02 10:00:00;563;82.3;65.5;536;82.2;67.0
2023-02-02 11:00:00;527;82.3;68.3;459;82.5;68.7
2023-02-02 12:00:00;522;82.2;68.3;423;82.4;68.1
2023-02-02 13:00:00;492;82.2;68.2;402;82.3;68.1
2023-02-02 14:00:00;508;82.1;68.0;415;82.2;68.0
2023-02-02 15:00:00;437;82.0;68.2;344;82.0;68.2
2023-02-02 16:00:00;465;82.0;67.7;377;82.0;67.7
2023-02-02 17:00:00;492;81.9;67.6;408;82.0;67.8
2023-02-02 18:00:00;512;81.8;66.7;459;81.9;67.6
2023-02-02 19:00:00;492;81.7;66.6;465;81.9;67.7
2023-02-02 20:00:00;488;81.8;67.4;447;81.8;68.3
2023-02-02 21:00:00;483;81.7;66.7;452;81.7;67.8
2023-02-02 22:00:00;481;81.7;67.8;420;81.7;68.4
2023-02-02 23:00:00;474;81.7;68.9;376;81.9;68.7
2023-02-03 00:00:00;431;82.1;68.3;342;82.1;68.2
2023-02-03 01:00:00;415;82.0;67.9;337;82.0;67.9
2023-02-03 02:00:00;394;82.0;68.0;314;82.0;68.0
2023-02-03 03:00:00;423;82.0;68.0;341;82.0;68.0
2023-02-03 04:00:00;422;82.0;68.0;350;82.0;67.9
2023-02-03 05:00:00;409;82.0;68.0;335;82.1;68.0
2023-02-03 06:00:00;492;81.9;67.1;420;82.0;67.1
2023-02-03 07:00:00;611;82.0;63.8;582;82.0;65.5
2023-02-03 08:00:00;588;82.2;64.0;565;82.3;65.6
2023-02-03 09:00:00;612;81.9;63.3;585;81.9;64.8
2023-02-03 10:00:00;611;82.1;64.2;582;82.3;65.8
2023-02-03 11:00:00;557;82.1;66.1;530;82.4;67.4
2023-02-03 12:00:00;515;82.0;67.9;466;82.1;68.6
2023-02-03 13:00:00;525;82.2;68.2;438;82.3;68.2
2023-02-03 14:00:00;493;82.2;68.2;385;82.3;68.0
2023-02-03 15:00:00;467;82.0;68.4;380;82.0;68.3
2023-02-03 16:00:00;472;82.0;67.7;384;82.0;67.9
2023-02-03 17:00:00;520;82.0;67.2;443;82.0;67.5
2023-02-03 18:00:00;522;81.9;67.2;451;82.0;67.9
2023-02-03 19:00:00;515;82.0;67.2;460;82.0;67.9
2023-02-03 20:00:00;498;81.9;67.5;454;81.9;68.1
2023-02-03 21:00:00;479;81.9;68.3;402;81.9;68.4
2023-02-03 22:00:00;463;81.9;68.5;369;82.0;68.2
2023-02-03 23:00:00;443;81.9;68.5;355;82.0;68.4
2023-02-04 00:00:00;440;82.0;67.8;356;82.0;67.8
2023-02-04 01:00:00;475;82.0;68.1;388;82.0;68.1
2023-02-04 02:00:00;431;82.0;68.0;344;82.0;68.0
2023-02-04 03:00:00;464;82.0;67.9;379;82.0;67.9
2023-02-04 04:00:00;438;82.0;68.1;370;82.0;68.1
2023-02-04 05:00:00;417;82.0;68.1;343;82.0;68.1
2023-02-04 06:00:00;490;82.0;67.7;405;82.2;67.7
2023-02-04 07:00:00;560;82.1;66.4;504;82.1;67.1
2023-02-04 08:00:00;525;82.0;67.9;469;82.1;68.5
2023-02-04 09:00:00;533;82.1;68.1;441;82.2;68.0
2023-02-04 10:00:00;528;82.2;67.9;445;82.3;68.0
2023-02-04 11:00:00;501;82.2;68.8;393;82.3;68.4
2023-02-04 12:00:00;429;82.0;68.5;346;82.1;68.4
2023-02-04 13:00:00;452;82.1;67.7;357;82.2;67.8
2023-02-04 14:00:00;402;82.0;68.2;327;82.0;68.2
